,,logFC,betweenness,pagerank,closeness,katz,eigenvector,eigentrust
up,PES1,0.013719549342948223,,,,,,
up,OAT,0.013619018146861755,,,,,,
up,ANKRD26P1,0.013573447408997824,,,,,,
up,FBXL8,0.013538594767568385,,,,,,
up,GPR39,0.013520572316629148,,,,,,
up,RP11-758N13.3,0.013348109835122829,,,,,,
up,GPAT2,0.0133219883918749,,,,,,
up,RP11-762B21.5,0.013309136885845452,,,,,,
up,SVIL,0.013265707706772295,,,,,,
up,RPSAP55,0.013261001195630423,,,,,,
up,PIGK,0.01317859630479859,,,,,,
up,NPR1,0.013150419130607216,,,,,,
up,BCAR1,0.013141349231854504,,,,,,
up,MTCO1P11,0.013113971671589092,,,,,,
up,AC092718.1,0.013027007216748682,,,,,,
up,HPS6,0.01295797038830604,,,,,,
up,BEND6,0.012957384918555942,,,,,,
up,SNX21,0.012935608050714587,,,,,,
up,GOLGA8VP,0.01289584013234435,,,,,,
up,ATG4A,0.012860472554094282,,,,,,
up,RP11-174O3.3,0.012773550507822085,,,,,,
up,S100A11P1,0.012720921341509955,,,,,,
up,INPP1,0.012691505243475287,,,,,,
up,HYI,0.012686118545735176,,,,,,
up,RCN1,0.01260244551787637,,,,,,
up,ZNF600,0.012596943989894777,,,,,,
up,DNPEP,0.012507203509570491,,,,,,
up,FBXO32,0.012501926927989043,,,,,,
up,RP11-864I4.1,0.012469777808146232,,,,,,
up,ARAP3,0.012454357130803867,,,,,,
up,MRPL24,0.012449884992428328,,,,,,
up,PDE1C,0.012446057767588031,,,,,,
up,MAGEA3,0.012421330896539962,,,,,,
up,SPRYD3,0.012417491145616966,,,,,,
up,SPRR2D,0.012391029811647997,,,,,,
up,PDGFRL,0.012356384087795602,,,,,,
up,PDE8A,0.012355872165055348,,,,,,
up,DYRK3,0.012338290317913059,,,,,,
up,PAM,0.012335969046574052,,,,,,
up,PIGT,0.012216413346229527,,,,,,
up,CD7,0.012210810658091542,,,,,,
up,MAP3K8,0.012203890178470844,,,,,,
up,AC067945.3,0.0121990540538372,,,,,,
up,TRBV13,0.012161578860448413,,,,,,
up,ARL14,0.011985893964154337,,,,,,
up,MAPKAPK3,0.011961499011271859,,,,,,
up,KCNS3,0.011873690451482566,,,,,,
up,PHLDB1,0.0118513418810344,,,,,,
up,TMBIM4,0.011752446577255438,,,,,,
up,IGHG3,0.01173204925686061,,,,,,
up,ANO10,0.011692957336544657,,,,,,
up,TLCD1,0.011688092489572977,,,,,,
up,AP2A1,0.011627763089631399,,,,,,
up,BCL6,0.011559463333172343,,,,,,
up,PLK2,0.011542727657771562,,,,,,
up,ZNHIT2,0.011426328206069064,,,,,,
up,SAT1,0.011410632706167517,,,,,,
up,PEA15,0.011387025502013093,,,,,,
up,ORAI1,0.01135485835507441,,,,,,
up,GOLGA3,0.011274825271725047,,,,,,
up,P3H2,0.011218611995224032,,,,,,
up,RBM42,0.011211710878338166,,,,,,
up,NFKBIA,0.011165116495220284,,,,,,
up,OR10A3,0.011149022803206454,,,,,,
up,NDOR1,0.011127754054904765,,,,,,
up,TMEM150A,0.011096440205657948,,,,,,
up,FGFRL1,0.011094671901067416,,,,,,
up,INPP5K,0.011086133696153078,,,,,,
up,ZNF622,0.011082653721754265,,,,,,
up,TNNI3,0.011064895950521708,,,,,,
up,HGSNAT,0.010992204376672421,,,,,,
up,TPM3,0.010983482564178138,,,,,,
up,RP11-423E7.1,0.010974333483694393,,,,,,
up,NFE2L1,0.010947997444159224,,,,,,
up,ANO6,0.01080185899557723,,,,,,
up,SYTL4,0.010761443381469227,,,,,,
up,SELO,0.010726516592478946,,,,,,
up,TRAF7,0.01067154143122509,,,,,,
up,SERTAD2,0.010629117908191321,,,,,,
up,SKI,0.010617285461118703,,,,,,
up,MRPL17,0.010559350125894734,,,,,,
up,FADD,0.0104608047243534,,,,,,
up,FLT3LG,0.0103290565460879,,,,,,
up,RP11-33O4.2,0.010326299447952936,,,,,,
up,RP11-820K3.2,0.010311644614170945,,,,,,
up,SEPT10,0.010273311073061786,,,,,,
up,EGR2,0.010271199255628305,,,,,,
up,MYL5,0.010248141824054202,,,,,,
up,NANS,0.010162727111384634,,,,,,
up,TGFA,0.010154782493509512,,,,,,
up,IGLV1-40,0.010128175889421165,,,,,,
up,PTPMT1,0.010124859756986793,,,,,,
up,TMEM37,0.009983841277421301,,,,,,
up,SLC1A1,0.00997601541349688,,,,,,
up,ADRA2A,0.009959264221187314,,,,,,
up,FBXO6,0.009934879296794319,,,,,,
up,RPL22L1,0.009894835646602262,,,,,,
up,ATHL1,0.009875645293928953,,,,,,
up,FGF8,0.00987542876866565,,,,,,
up,ATP8B3,0.009836488340846633,,,,,,
up,CALCOCO1,0.009835287094793338,,,,,,
up,CORO1C,0.009801006388483274,,,,,,
up,TCAF2P1,0.009716964790715987,,,,,,
up,SUCNR1,0.009714606748439325,,,,,,
up,MGST2,0.009714063419778929,,,,,,
up,BATF3,0.0097132462449451,,,,,,
up,AP001258.5,0.009706291577822379,,,,,,
up,ANKH,0.00968617690091969,,,,,,
up,RP11-467L13.5,0.009670987183848234,,,,,,
up,RPS6KB2,0.009650202020148296,,,,,,
up,KLHDC7A,0.009635022142112787,,,,,,
up,CHPT1,0.009589228427273305,,,,,,
up,TMEM47,0.009549316971053129,,,,,,
up,AC068533.7,0.009528875087133293,,,,,,
up,SLC25A20,0.009510080752817673,,,,,,
up,GPR37,0.009408808475347918,,,,,,
up,MFSD14B,0.009364017015683512,,,,,,
up,AC069368.3,0.009298985925869363,,,,,,
up,SND1,0.009283854005339182,,,,,,
up,SPANXA1,0.009216369881858755,,,,,,
up,SPANXA2,0.009216369881858755,,,,,,
up,RTEL1,0.009171063685285419,,,,,,
up,ARCN1,0.009146534547792295,,,,,,
up,ERLEC1,0.009139755617009443,,,,,,
up,RAET1L,0.009120145228842635,,,,,,
up,UBE2SP2,0.009116125506572509,,,,,,
up,ACTG1P14,0.009049571086300057,,,,,,
up,PROS1,0.009037395653823832,,,,,,
up,C16ORF13,0.008972069099154073,,,,,,
up,ATOX1,0.008961519112684446,,,,,,
up,RANP1,0.008937154038005934,,,,,,
up,IGKV4-1,0.008864860208623149,,,,,,
up,ARHGAP6,0.008849176669294634,,,,,,
up,ARL2-SNX15,0.008820826511056062,,,,,,
up,PGRMC2,0.008811373749134183,,,,,,
up,IFFO1,0.008797964580803508,,,,,,
up,IL21,0.008771968900967042,,,,,,
up,GUK1,0.008746316814297134,,,,,,
up,KRTAP4-11,0.008723283465253778,,,,,,
up,HHIPL1,0.00871866524646464,,,,,,
up,F2R,0.008705360280326896,,,,,,
up,PIP5K1C,0.008675810154812863,,,,,,
up,RARRES2,0.008625063430200336,,,,,,
up,KIAA1614,0.008615790242335247,,,,,,
up,PTPN11,0.008601254923938623,,,,,,
up,MGMT,0.008599841217795334,,,,,,
up,ASNA1,0.008594574540028044,,,,,,
up,USO1,0.008583660661911907,,,,,,
up,KRT13,0.008580139570341788,,,,,,
up,COPE,0.008544151669035605,,,,,,
up,TMEM71,0.008500782650813388,,,,,,
up,ATP5J,0.008497135821426027,,,,,,
up,DMBT1,0.0084900288413578,,,,,,
up,AC007919.19,0.00844256845661484,,,,,,
up,EMC7,0.008427555489750937,,,,,,
up,IGHG4,0.008419838463498974,,,,,,
up,PAICSP7,0.008379970655334273,,,,,,
up,FA2H,0.008373369810409065,,,,,,
up,XPOT,0.008369474716908604,,,,,,
up,YY2,0.008361729426941716,,,,,,
up,ZGPAT,0.008327172121514653,,,,,,
up,ADD3,0.00827794746257876,,,,,,
up,FOS,0.008256457030311998,,,,,,
up,UBE2SP1,0.008235280774088444,,,,,,
up,SNAPC1,0.008212284865731195,,,,,,
up,FAM160B1,0.00817150706858033,,,,,,
up,ERLIN2,0.008162345987611203,,,,,,
up,C15ORF39,0.008150732337046218,,,,,,
up,COPB2,0.008123493974344531,,,,,,
up,INTS1,0.008086575980017469,,,,,,
up,AIDA,0.008006623080448555,,,,,,
up,CYP2U1,0.00795709411710424,,,,,,
up,RP1-130H16.18,0.007937746609095603,,,,,,
up,OSBPL5,0.007903165902943987,,,,,,
up,MKI67P1,0.007867948464242935,,,,,,
up,SH3BP5L,0.007819819172814463,,,,,,
up,KANK1,0.007784120972101349,,,,,,
up,ERCC6,0.007682540108932739,,,,,,
up,IRAK4,0.007682260590123641,,,,,,
up,TBC1D9B,0.007670905732634237,,,,,,
up,TDRD9,0.007604833153785295,,,,,,
up,LRRFIP2,0.007603555671450157,,,,,,
up,TMCO3,0.007512720809882967,,,,,,
up,SLC41A1,0.007482956291583742,,,,,,
up,APOE,0.007454115900696723,,,,,,
up,TMEM141,0.0074529500523364545,,,,,,
up,DPH1,0.0074203818727893445,,,,,,
up,PDGFD,0.007418813487829579,,,,,,
up,DCBLD2,0.007360690958401889,,,,,,
up,AKT1,0.0073247600414746705,,,,,,
up,HSD17B11,0.007323635567297926,,,,,,
up,LRRC37A,0.007250901514145841,,,,,,
up,TM9SF1,0.0071843978302987554,,,,,,
up,OR7E12P,0.007142589924638093,,,,,,
up,RFNG,0.0071377679377222225,,,,,,
up,HIST1H2BK,0.0071047359129658705,,,,,,
up,GRAPL,0.0070818551050447764,,,,,,
up,HCCS,0.0070049881036533534,,,,,,
up,KRT8P51,0.006955505302103648,,,,,,
up,SMOX,0.006941261827111772,,,,,,
up,GYG1P1,0.006884066146014306,,,,,,
up,ZFYVE21,0.006869134473274224,,,,,,
up,SMARCA2,0.006851961607807211,,,,,,
up,ARSG,0.006840218225139166,,,,,,
up,PARP4P2,0.006837795097238836,,,,,,
up,RAP2CP1,0.006752676206525227,,,,,,
up,TMEM220,0.006700696510503784,,,,,,
up,UCMA,0.006680570496915728,,,,,,
up,CNTN3,0.006620506436601864,,,,,,
up,IGHV1-24,0.006607965538873106,,,,,,
up,SNTB2,0.006594951066434429,,,,,,
up,ARSB,0.006539325827772918,,,,,,
up,PACS1,0.006536396114430965,,,,,,
up,LCK,0.006534416998105974,,,,,,
up,C9ORF64,0.006474582361000292,,,,,,
up,LEP,0.006393758538478039,,,,,,
up,CEP170B,0.006374552878575801,,,,,,
up,CCDC71,0.006321519001495135,,,,,,
up,RPN1,0.006263393315711047,,,,,,
up,AC002075.4,0.006240183392603488,,,,,,
up,SERTAD3,0.0060860097664455215,,,,,,
up,ADPRHL1,0.005993262385131426,,,,,,
up,ADAT3,0.005930137681829678,,,,,,
up,MEIS3P1,0.0059123539942823045,,,,,,
up,EIF2AK4,0.00588899282849531,,,,,,
up,SMPD2,0.00586875020815622,,,,,,
up,SEC24A,0.005818889639408076,,,,,,
up,CHTF8,0.0057721470298890964,,,,,,
up,ADAM10,0.005742159267277724,,,,,,
up,EIF3G,0.0057123099631754826,,,,,,
up,NIPA2,0.005670990714629814,,,,,,
up,B4GALT4,0.0056309923122687955,,,,,,
up,HIST2H2BA,0.005619154042049573,,,,,,
up,BOP1,0.005550542556877647,,,,,,
up,OR5B21,0.005505217549034602,,,,,,
up,MEMO1P1,0.0053787166460803615,,,,,,
up,ACTG1P11,0.005362574632166467,,,,,,
up,ACTG1P2,0.005362574632166467,,,,,,
up,CD1D,0.00530795900401837,,,,,,
up,IL33,0.005219060464573988,,,,,,
up,HK2P1,0.005211314406575268,,,,,,
up,MANBAL,0.00521020993169749,,,,,,
up,CPTP,0.005206270091748316,,,,,,
up,LIMS1,0.005196135427013249,,,,,,
up,RHOA,0.0051669028690772,,,,,,
up,TTC38,0.0051614357483804885,,,,,,
up,MAP2K2,0.005118246558775658,,,,,,
up,TSSC4,0.005104442424787886,,,,,,
up,ATP1A1,0.00506431240290478,,,,,,
up,GLB1,0.005054682228172375,,,,,,
up,FAM111A,0.0050514284977644375,,,,,,
up,GABARAPL1,0.005034906185305166,,,,,,
up,MAP4,0.005020323859937337,,,,,,
up,RP3-375P9.2,0.004963825398925814,,,,,,
up,BCL10,0.004956963788863761,,,,,,
up,LAP3P2,0.004952804864039234,,,,,,
up,DEF6,0.0049185858602452115,,,,,,
up,CLDN1,0.00491462132532558,,,,,,
up,EIF5A,0.004871210126666692,,,,,,
up,KRT18P3,0.004843876759215937,,,,,,
up,TRABD,0.004830847882111106,,,,,,
up,CHSY3,0.004825860048050606,,,,,,
up,TNFSF11,0.004693164003752193,,,,,,
up,PRCP,0.004679025908869344,,,,,,
up,ROCK1,0.0046760931995939725,,,,,,
up,ODF3L1,0.004628110737701502,,,,,,
up,KRTAP4-8,0.004591653944550689,,,,,,
up,TPM3P1,0.004591242290887226,,,,,,
up,ATXN1,0.004535584635274759,,,,,,
up,GALNT3,0.004509531506808773,,,,,,
up,LUZP1,0.004436288335106758,,,,,,
up,ARHGAP20,0.004368092656375527,,,,,,
up,SLC25A1,0.004356811709327002,,,,,,
up,NAALADL2,0.004313799092255266,,,,,,
up,PDE4A,0.004287339214963021,,,,,,
up,MTX1,0.00427078798938732,,,,,,
up,HBBP1,0.004258403358412238,,,,,,
up,GRB7,0.004233255972534378,,,,,,
up,MBD6,0.004066371443248118,,,,,,
up,CCDC69,0.004038378835484108,,,,,,
up,SDHD,0.0039910595447072705,,,,,,
up,PRRG1,0.00398718508399562,,,,,,
up,IL32,0.003984188009099859,,,,,,
up,YDJC,0.0039694544407064825,,,,,,
up,RP11-819M15.2,0.003914108150266188,,,,,,
up,HACD2,0.00385789306050513,,,,,,
up,TRBV7-3,0.0038498689419604604,,,,,,
up,PPP1R3B,0.0038363895151723726,,,,,,
up,RBP5,0.003771101992223358,,,,,,
up,SENP3,0.00376985631938212,,,,,,
up,NINJ2,0.0037510955722307726,,,,,,
up,SSSCA1,0.0037028712808769015,,,,,,
up,EEF1A1P42,0.0036992677393099804,,,,,,
up,LINC00998,0.0035889259579212907,,,,,,
up,MAGT1,0.0035016573105758897,,,,,,
up,PTPA,0.003495032463220221,,,,,,
up,AP1S1,0.003474854242804526,,,,,,
up,CTD-2336H13.1,0.003340339016522975,,,,,,
up,TEAD1,0.0032876079335874275,,,,,,
up,HCG4P11,0.0032471741085413897,,,,,,
up,URGCP,0.003126262520039391,,,,,,
up,CARM1,0.003095107155982546,,,,,,
up,GOLGA4,0.0030850540160881623,,,,,,
up,HSPE1P3,0.0029972634931960396,,,,,,
up,BPI,0.002945856526795243,,,,,,
up,PSAP,0.0028361600891116945,,,,,,
up,ITGA6,0.0027222956849933255,,,,,,
up,XRCC4,0.002701754611119378,,,,,,
up,NPC2,0.0025576045095911937,,,,,,
up,RPF2,0.0025363294222794097,,,,,,
up,XIRP2,0.002534305860615149,,,,,,
up,PARP4P1,0.002483367322704766,,,,,,
up,DNAJA1P2,0.0024825889411719537,,,,,,
up,HERC5,0.0024820439837787978,,,,,,
up,DLX4,0.0024754205683989727,,,,,,
up,RP11-435P24.2,0.0024707730343773437,,,,,,
up,GNPTAB,0.002465143533287001,,,,,,
up,RP11-494M8.1,0.002443481959674143,,,,,,
up,C14ORF119,0.002431231454311872,,,,,,
up,RPL7P3,0.002431036003799375,,,,,,
up,SCAMP3,0.0024298016612212536,,,,,,
up,SCAF1,0.002400154569487861,,,,,,
up,ALG3,0.0023976451979569324,,,,,,
up,RGS19,0.0023850479536637603,,,,,,
up,SIX5,0.002346032969355316,,,,,,
up,ASS1P11,0.0023308411703039655,,,,,,
up,IRF3,0.002302413764686373,,,,,,
up,ZNF479,0.0022979078912672424,,,,,,
up,PLLP,0.0022439710609394314,,,,,,
up,RWDD2B,0.0022300227673094364,,,,,,
up,MMP7,0.002221050209231662,,,,,,
up,AC079776.4,0.0021824830661112404,,,,,,
up,F8A1,0.0021681433295137886,,,,,,
up,ARL1,0.002085108329575952,,,,,,
up,SUSD5,0.002041749828690015,,,,,,
up,CREB3,0.0018919650309773273,,,,,,
up,MOB2,0.0018580867388307276,,,,,,
up,GYG1,0.001812315962559763,,,,,,
up,KITLG,0.0018013694034465788,,,,,,
up,SKIV2L,0.0017547275681793206,,,,,,
up,KEAP1,0.0017534216475451336,,,,,,
up,CYB5A,0.0017317200950263678,,,,,,
up,RPS15AP38,0.0017081451043982898,,,,,,
up,IGFN1,0.0016290186376209659,,,,,,
up,PRR5,0.0016195270050440858,,,,,,
up,PWP2,0.001593931379268415,,,,,,
up,FAM47E-STBD1,0.0015770714643063288,,,,,,
up,RP11-466G12.2,0.0015486616200059422,,,,,,
up,SPRR1B,0.0015483354432319074,,,,,,
up,FYB,0.0015046877670101544,,,,,,
up,C12ORF56,0.0014490865323021351,,,,,,
up,NAA50,0.0014358990305591846,,,,,,
up,RP11-941H19.2,0.0013811171254999588,,,,,,
up,TMEM59,0.0013509654171932894,,,,,,
up,PCNX3,0.0013334050154488464,,,,,,
up,CYP21A2,0.0013330231488303534,,,,,,
up,SLC30A5,0.0013014328516565699,,,,,,
up,KDELR1,0.0012899912836705218,,,,,,
up,MOV10L1,0.0012649915530073275,,,,,,
up,FAT1,0.0011350706514357267,,,,,,
up,ZNF668,0.0011276181331593138,,,,,,
up,SPATC1L,0.001075946060191707,,,,,,
up,F2RL1,0.0009999844945589587,,,,,,
up,LMNB2,0.0009399706496744653,,,,,,
up,ADGRF4,0.000921836043259433,,,,,,
up,FAM21A,0.000920398421453611,,,,,,
up,CCDC53,0.0009057989236157249,,,,,,
up,AC105399.2,0.0008982083889320092,,,,,,
up,SSFA2,0.0008885968069067274,,,,,,
up,KRTAP4-4,0.0008359879494463096,,,,,,
up,PPBP,0.00077989457284805,,,,,,
up,ZDHHC8,0.0007588385378922147,,,,,,
up,RPL13AP25,0.0007584249998247306,,,,,,
up,NLRP7,0.0006677858310204232,,,,,,
up,ZMPSTE24,0.0006384453222784414,,,,,,
up,TMEM217,0.0006147199083249288,,,,,,
up,IGHA2,0.000500452452405542,,,,,,
up,TESK1,0.0004892539591695999,,,,,,
up,GSTM4,0.00045362836671025697,,,,,,
up,C8ORF58,0.00041276008139795595,,,,,,
up,CHIC2,0.00040356835301288974,,,,,,
up,EFCAB14,0.0003919881180731999,,,,,,
up,ZBTB42,0.0003895754723158562,,,,,,
up,SPNS1,0.0003628170581541912,,,,,,
up,CAMK1,0.00035959904286381184,,,,,,
up,TCEAL3,0.00033981549634531927,,,,,,
up,GPR108,0.0002755677866083106,,,,,,
up,ANKRD2,0.00024776664067024945,,,,,,
up,ABL2,0.00020999857549883205,,,,,,
up,SEPT11,0.0001846905376076402,,,,,,
up,RP11-111K18.1,0.00018435320766649332,,,,,,
up,CHURC1-FNTB,0.00014676238813257636,,,,,,
up,RABGEF1,0.00012074438293585565,,,,,,
up,PRAF2,9.05983358439888e-05,,,,,,
up,VEGFA,6.228854128623174e-05,,,,,,
up,STX5,4.2429199430898956e-05,,,,,,
down,NEUROD6,0.9999999999999999,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,HBE1,0.888467982125113,2.9702397768476043e-05,0.14540672957896572,0.6397978585009506,0.10953261512099743,6.114535770220341e-62,0.11966580836841191
down,HBZ,0.8824418408016158,2.970239776847605e-05,0.14865048236402661,0.5677574302011409,0.1083851716582993,5.012659064912023e-62,0.10358013006393964
down,ELAVL4,0.804824826219663,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,HBG1,0.8033517366447194,2.9702397768476043e-05,0.1454067295789657,0.6397978585009506,0.10953261512099743,6.114535770220341e-62,0.09002992043278227
down,RP11-864N7.2,0.7892594421517181,,,,,,
down,SLC17A6,0.7609454169154383,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,DCX,0.7335704669379032,0.006207801133611494,0.22848908190538939,0.05624456833044779,0.1407728320543158,0.317812123385042,0.20362900691943667
down,HMP19,0.7125129194936924,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,RP11-234N17.1,0.7017153602252175,,,,,,
down,HBG2,0.69869035685279,2.9702397768476043e-05,0.1454067295789657,0.6397978585009506,0.10953261512099743,6.114535770220341e-62,0.11309852885392453
down,CARTPT,0.6963820001262986,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,HES5,0.6959725083531293,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,NEUROG1,0.675456975706801,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,SCGN,0.6735906783585781,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,SOX1,0.6696243871599984,0.0,0.085872898163545,0.08937660856981909,0.049553806643613196,3.024827406099752e-78,0.03697287817976583
down,ASCL1,0.6685515811500465,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,C21ORF62,0.6550798301269116,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,GRIA2,0.649745467951693,0.04770205081617254,0.34177110574585134,0.0383388309511362,0.19866092421201964,0.002061371350171017,0.26972355865099573
down,PRPH,0.6433474826913803,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,FAM181A,0.635317292622252,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,RP11-621K7.1,0.623651484587827,,,,,,
down,POU3F4,0.6211158467719767,0.0,0.07620835208837376,0.11211319261062362,0.04985072509743338,1.2992568986726627e-77,0.07434771079897409
down,SYT4,0.6167818739332076,0.0,0.0669570237054582,0.03760232782142546,0.05074212961586788,8.968407536891495e-07,0.035394896555704325
down,TH,0.6149747323930274,0.0,0.06894064497691421,0.04823978584784379,0.04988042254651637,0.03619820831004483,0.03279445517609917
down,PHOX2B,0.6013263652565435,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,RTN1,0.598815093199247,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,KLHDC8A,0.5984785121713518,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,KLHL1,0.5952811945886748,0.0,0.12409584296711396,0.6397978585009506,0.04925979862213614,1.878094916683104e-201,0.1261752227990655
down,NCAN,0.5917306986751343,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,SLC6A3,0.5846056840434881,0.06252354730264208,0.20567247797185362,0.05624456833044779,0.10866778688533874,0.03897689899138368,0.10322307587366836
down,ARX,0.5840777306207331,2.970239776847605e-05,0.25290355967814493,1.0,0.07777581291590696,1.878094916683104e-201,0.12270005776434548
down,ARHGAP36,0.5821138156981587,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,TKTL1,0.5779254369183795,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,CELF3,0.575150425832256,0.0,0.1670317485374576,1.0,0.04897175807391507,2.509852907757071e-252,0.12270005776434548
down,HEPN1,0.5709376713568539,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,RFX4,0.5703848785865522,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,GNG3,0.5648630499505838,0.0,0.1004526716166616,0.27959571700190133,0.04926558969069417,3.698378525362486e-153,0.06867119501766315
down,STMN4,0.5644458419183183,1.7821438661085633e-05,0.16884112015283254,0.055918344271264006,0.14322288035495578,0.5096783653892418,0.24350244140667643
down,C6ORF118,0.5640960901692088,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,CPLX2,0.5609209808752706,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,RP3-363L9.1,0.5581552467806474,,,,,,
down,NKAIN3,0.5542670491824995,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,AMER2,0.5481749629633633,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,AMBN,0.5383019175908397,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,FABP7,0.5362587199926224,2.970239776847605e-05,0.25290355967814493,1.0,0.07777581291590696,1.878094916683104e-201,0.12270005776434548
down,TMEM257,0.5323915558705968,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,SCRT2,0.5321249811718687,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,LMX1A,0.5306932658820095,0.0,0.10283964611344058,0.45969678775142603,0.04955077778228967,2.864207103827647e-162,0.08092982533393014
down,POU3F2,0.5274338504708322,0.00038613117099018865,0.21010684341285954,0.12806240230230126,0.10863480931641112,3.667988326319376e-77,0.2032087598851154
down,TRAPPC13P1,0.5270905436494296,,,,,,
down,CNTN2,0.5267212218425371,0.0008019647397488534,0.14259915589122243,0.2742195656362439,0.08039038084766581,3.769293044139456e-83,0.10241663529403139
down,PLPPR1,0.5242515477494568,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,CPNE6,0.5238787337814226,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,SNRPGP10,0.5235751959088767,,,,,,
down,TAGLN3,0.5232476939678268,0.0,0.12409584296711396,0.6397978585009506,0.04925979862213614,1.878094916683104e-201,0.11179338596307033
down,DBX2,0.5229352751012771,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,CTXN3,0.5224709176332782,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,DMRT3,0.5198562617059597,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,GLRA2,0.51829989371138,0.0,0.1670317485374576,1.0,0.04897175807391507,2.509852907757071e-252,0.12270005776434548
down,NXPH1,0.513201770956358,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,PHYHIPL,0.5125843984080211,0.0,0.1670317485374576,1.0,0.04897175807391507,2.509852907757071e-252,0.12270005776434548
down,SLC35F1,0.511444659654062,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,SLIT1,0.5014835420128461,0.002376191821478084,0.153098528373842,0.27959571700190133,0.07923117660509416,3.6157295891563663e-110,0.11692804881883506
down,PMP2,0.501432276587828,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,CA10,0.5012427513799506,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,SEZ6L,0.5007140110466113,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,PAX6,0.5004722309936378,0.00032672637545323654,0.2922574856752694,0.45969678775142603,0.10688237458907013,3.5678372336575634e-140,0.10049642813956171
down,SLC6A1,0.500243316524273,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,LY6H,0.4998040196351674,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,NEUROD4,0.49636961045808337,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,OLFM3,0.49558838397860405,0.0,0.12409584296711396,0.6397978585009506,0.04925979862213614,1.878094916683104e-201,0.12270005776434548
down,TAC1,0.4951862640437744,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,PCDH8,0.4946800298799925,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,NR2E1,0.49405914604889345,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,SLC6A5,0.4938109713027752,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,NPPC,0.4925806607800668,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,GABRG2,0.491308905713734,0.00014851198884238023,0.2883020408601141,1.0,0.25858517924690627,8.752245016508381e-06,0.23949673675969696
down,ACTL6B,0.4902493412100243,0.0,0.12409584296711396,0.6397978585009506,0.04925979862213614,1.878094916683104e-201,0.11236845707047517
down,DMRTA2,0.48643049183401577,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,RAB3C,0.4845308701054192,0.08497856001560998,0.2233003711352715,0.08396869187741764,0.10748805599711275,0.0002816045571737093,0.17726342070958578
down,VN1R76P,0.4838100346330736,,,,,,
down,BTBD17,0.48368348891657864,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
down,NEFM,0.48304492114861575,0.0001188095910739042,0.2785153155147289,1.0,0.13656559902604037,4.015504639802977e-114,0.22091895964537572
down,PPP1R17,0.4826621635343693,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0
