,logFC,betweenness,pagerank,closeness,katz,eigenvector,eigentrust
SLC35F1,-6.584308927295999,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
SLIT1,-6.4852900596926295,4.006007007507758e-05,0.0014031544312072342,0.3333333333333333,0.02272044005705548,1.8699825406630203e-110,0.0004764791922241961
PMP2,-6.48478045379143,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
CA10,-6.48289647127639,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
SEZ6L,-6.47764050794484,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
PAX6,-6.4752370841608,5.508259635323167e-06,0.0025320574825738566,0.5,0.02293632604019834,1.845213578713384e-140,0.0004095207042712748
SLC6A1,-6.47296155119844,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
LY6H,-6.46859470381568,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
NEUROD4,-6.43445482917005,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
OLFM3,-6.426689017729401,0.0,0.0011678751456448834,0.6666666666666666,0.022486439331092473,9.71312875398076e-202,0.0005
TAC1,-6.42269172927024,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
PCDH8,-6.417659489370531,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
NR2E1,-6.41148757010574,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
SLC6A5,-6.40902057963203,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
NPPC,-6.39679063123196,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
GABRG2,-6.384148701774559,2.5037543796923485e-06,0.002499969618393695,1.0,0.024120741599627828,4.5264848957618804e-06,0.000975943863122168
ACTL6B,-6.37361606065044,0.0,0.0011678751456448834,0.6666666666666666,0.022486439331092473,9.71312875398076e-202,0.0004578989574979952
DMRTA2,-6.335654643630769,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
RAB3C,-6.31677138181062,0.001432648256059962,0.0019726547784488036,0.15229885057471265,0.022941054881470333,0.00014564020685209613,0.0007223444876042083
VN1R76P,-6.3096058894662,,,,,,
BTBD17,-6.3083479569732095,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
NEFM,-6.30200024986351,2.003003503753879e-06,0.002420576496171881,1.0,0.023168077015115925,2.0767381473720563e-114,0.0009002398355413447
PPP1R17,-6.298195433286259,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
HBA2,-6.29485977777614,1.5022526278154092e-06,0.002135269491310314,0.8571428571428571,0.02340942874554203,4.489953372919891e-62,0.0007271341463414657
CBLN1,-6.288991949554809,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
MYT1,-6.28157382119389,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
RBFOX1,-6.2427308097332,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
GSX1,-6.23418419004269,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
LRRC3B,-6.2327027684514595,0.0,0.0008019705609298652,0.24324324324324326,0.022493257717558335,1.1805872339555298e-110,0.00019408794941964
TFAP2B,-6.2289569453722695,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
C16ORF92,-6.228040140392361,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
STOML3,-6.21072189696254,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
NWD2,-6.19563823025853,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
OLIG3,-6.174994144189731,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
TTR,-6.16318249879359,0.0,0.00151618527782387,1.0,0.02248419046227407,1.2980453879110777e-252,0.0005
PTMAP2,-6.14228445720874,,,,,,
RP11-397G17.1,-6.12417490585292,,,,,,
UTS2,-6.124136991237191,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
PAK5,-6.09059160209082,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
TOX3,-6.075519786075049,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
RGS8,-6.0721904601863095,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
GDAP1L1,-6.0572728943254806,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
AC005477.1,-6.053770445201089,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
GAP43,-6.050014137021611,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
AC090498.1,-6.04453941963562,,,,,,
OLIG1,-6.02844089799428,1.6024028030031032e-05,0.0015439868229451352,0.4444444444444444,0.022720437137897728,4.0673608547593935e-119,0.000428636501670214
MT3,-6.00885366056779,0.0,0.00151618527782387,1.0,0.02248419046227407,1.2980453879110777e-252,0.0005
LINGO4,-6.00289865193338,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
AHSP,-5.997085570358469,0.0,0.0009534194189507913,0.5454545454545454,0.02272753713123307,2.4538908944827565e-62,0.00029911924119241297
ELAVL3,-5.98644409135309,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
RTP5,-5.98412351202727,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
GS1-304P7.1,-5.98150926784798,,,,,,
AQP4,-5.972404267810731,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
LIX1,-5.97059974946678,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
OTP,-5.97035493463076,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
DIO3,-5.964022331664539,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
ATP2B2,-5.96149862341293,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
DPYSL5,-5.948490090650001,0.0,0.00151618527782387,1.0,0.02248419046227407,1.2980453879110777e-252,0.0005
DLX5,-5.94610765871681,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
VSIG4,-5.93775587944067,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
NEFL,-5.92583606122753,0.0,0.001290087473236867,0.6666666666666666,0.02271821144208511,1.3299186107170725e-114,0.00042827775239835626
SLC32A1,-5.92107615792437,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
RPL36AP48,-5.920239972322309,,,,,,
NHLH1,-5.909953381137309,0.0,0.0009258772570332905,0.38888888888888884,0.022490961364073664,2.339105443054726e-140,0.0004225627649168572
GAD2,-5.9020628640564095,0.0,0.00151618527782387,1.0,0.02248419046227407,1.2980453879110777e-252,0.0005
NOL4,-5.8846951113627,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
MPPED1,-5.88022932239129,0.0,0.00151618527782387,1.0,0.02248419046227407,1.2980453879110777e-252,0.0005
TTYH1,-5.858245617903121,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
CLVS2,-5.85399262508269,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
CADM2,-5.85380378337013,0.0,0.0015161852778238694,1.0,0.022713620977166386,7.268225831704961e-151,0.0005
NEFH,-5.85226991813592,0.0,0.001290087473236867,0.6666666666666666,0.02271821144208511,1.3299186107170725e-114,0.00037117405207857544
GRIK3,-5.84704267039405,2.503754379692349e-07,0.0015161852778238694,0.75,0.022713620977166386,7.268225831704961e-151,0.0005154052243804421
CACNA1E,-5.8372361688344405,7.761638577046282e-06,0.0015128086208144361,0.10076045627376426,0.022956923910534405,2.7377801429670616e-08,0.00040561968374842
SRRM4,-5.83022595606117,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
MMRN1,-5.81705143795909,0.0,0.00151618527782387,1.0,0.02248419046227407,1.2980453879110777e-252,0.0005
POU4F2,-5.8144349905599,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
NHLH2,-5.811156548730549,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
ST18,-5.769000138731901,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
SV2C,-5.754758127988651,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
RP11-123M21.2,-5.73116645597193,,,,,,
SLCO1C1,-5.7306268905164,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
CTNND2,-5.72802104778142,0.0,0.00151618527782387,1.0,0.02248419046227407,1.2980453879110777e-252,0.0005
ADGRB3,-5.67006361283269,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
ELAVL2,-5.6671769754923496,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
UNCX,-5.66369233415242,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
DDC,-5.65615628862417,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
PRDM13,-5.65418528985706,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
GRIN1,-5.64497695380542,5.3580343725416265e-05,0.0018162034855140697,0.08589951377633712,0.02294353581161014,3.61933610712735e-05,0.0006684777226361172
AC104389.2,-5.6348525626879,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
NDST4,-5.6016143689057305,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
AC107983.4,-5.59987545317775,,,,,,
OC90,-5.595863774236901,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
KIAA2022,-5.5953038890258595,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
ADIPOR1P1,-5.588118647479991,,,,,,
ST8SIA3,-5.5795344499783095,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
NRXN1,-5.57839433212862,0.0,0.0008895154600270449,0.3157894736842105,0.02249325637387276,4.054121613606498e-119,0.0002917552383844552
NKAIN4,-5.57747622064829,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
MAP2,-5.5469582867699305,1.1016519270646335e-05,0.0010580585266098481,0.12619047619047621,0.022741464652659343,0.09997185944613331,0.0002905273061390871
ADCYAP1,-5.53664735249634,0.0,0.00151618527782387,1.0,0.02248419046227407,1.2980453879110777e-252,0.0005
XKR7,-5.52918303716963,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
PIRT,-5.528981722489459,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
ZIM2,-5.50571800944094,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
GALP,-5.48549667762177,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
TCEB1P2,-5.47635267108342,,,,,,
PDZRN4,-5.46885379807008,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
RIIAD1,-5.468043036748071,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
CALCA,-5.46711352895184,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
NEFHP1,-5.46191067909728,,,,,,
RP11-367O10.1,-5.45887607141419,,,,,,
INSM1,-5.45876609338027,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
FXYD7,-5.4545826939352,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
SLC18A3,-5.44244136036264,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
VSTM2A,-5.43926101002455,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
TMEM261P1,-5.43841096593737,,,,,,
REEP1,-5.4182295571087895,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
VSTM2B,-5.41387820927238,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
CHRNA4,-5.4128847259976505,0.0,0.0010517717682518876,0.6000000000000001,0.022488688649816825,5.581898383502616e-172,0.0005064820271066588
MRPS21P1,-5.40954280100232,,,,,,
IGDCC3,-5.37080864007784,4.431645252055457e-05,0.003379652285983069,0.3157894736842105,0.02339091599978225,3.1003938312964515e-110,0.0010538123997357164
CFC1B,-5.368362042870901,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
PCP4,-5.36538936794352,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
ARPP21,-5.364061414635481,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
RPL36A-HNRNPH2,-5.3600879667375,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
KCNK10,-5.34817124862722,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
KIF5A,-5.33105554105077,3.004505255630819e-07,0.0018444138144848939,0.12649164677804298,0.023454599547702404,0.32164353859723793,0.000845973128514422
CDK5R2,-5.313154055211211,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
NTRK2,-5.31198193835459,1.1851104063877116e-05,0.001646732057583055,0.21705426356589147,0.022959086328695213,2.4635847984981406e-75,0.000807229596159244
ADGRA1,-5.31084137517564,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
SLC5A7,-5.30305313327886,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
S100B,-5.30093890239278,0.0014461685297103006,0.0025784768459663995,0.14992927864214994,0.023168331687594898,0.020800323584874547,0.0008315497870749058
KCNH8,-5.285244464319799,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
POU3F3,-5.28217710292146,9.664491905612467e-05,0.002430597983578016,0.25688073394495414,0.023177191375833944,4.266488222972425e-77,0.0010034453544196084
HMGB1P47,-5.269934297400231,,,,,,
NELL1,-5.2698219738581695,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
PEG3,-5.2657168092321305,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
MRPL9P1,-5.260856849210651,,,,,,
VWC2L,-5.25548233402892,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
SHISA2,-5.25437607729844,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
NKX2-1,-5.252613366969941,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
KCNQ2,-5.23769506940769,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
SPOCK2,-5.23206190911706,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
PAX7,-5.231367262179,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
OLIG2,-5.21221179432101,5.508259635323167e-06,0.0017134229993412923,0.29268292682926833,0.0227135991657427,1.2189874543757432e-119,0.0004099605223200775
CFAP126,-5.21009970287388,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
GFAP,-5.20478257025617,0.0,0.001290087473236867,0.6666666666666666,0.02271821144208511,1.3299186107170725e-114,0.00040772042028323517
PSD2,-5.19820218016458,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
SOX3,-5.19609574427111,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
RP11-134F2.7,-5.19520454841317,,,,,,
KHDRBS2,-5.19416640109647,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
FSTL5,-5.1940576037556205,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
DTHD1,-5.18964965926288,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
CTNNA2,-5.18405602724122,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
DCC,-5.178293620100019,1.6775154343938737e-05,0.0028283266193339495,0.22784810126582278,0.023163666149350375,2.1063999627325417e-110,0.0010910163253750453
KRT40,-5.16832028784001,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
NNAT,-5.15851258739484,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
PTPRZ1,-5.15425853524762,7.861788752233976e-05,0.004915238894003881,0.42307692307692313,0.024073120966241923,3.1076969072613835e-83,0.001255512640449435
FAM69C,-5.1522220463025405,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
PDYN,-5.133949488870869,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
CTXN2,-5.1243961406752,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
XRCC6P4,-5.11574334169992,,,,,,
FUT9,-5.11415063820675,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
TEKT1,-5.10695591939803,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
CXXC4,-5.100105787019441,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
KIF5C,-5.0974634108151795,3.004505255630819e-07,0.0018444138144848943,0.12649164677804298,0.023454599547702404,0.32164353859723793,0.0007096872696062182
SCRT1,-5.07572665480998,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
RPE65,-5.06879395396589,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
SOX21,-5.05803881973436,0.0,0.0008124823827632282,0.23140495867768596,0.022493257731826578,1.9837176814457956e-76,0.0002541654899745727
BCAN,-5.054211285824519,0.0,0.00151618527782387,1.0,0.02248419046227407,1.2980453879110777e-252,0.0005
PVALB,-5.05354915073647,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
FOXG1,-5.051774302182411,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
LHX2,-5.03944528375046,6.009010511261637e-06,0.0016432992563721938,0.5833333333333333,0.02272032462445895,3.7847521101324283e-140,0.0008363221388979466
GRIN2B,-5.03545445299345,4.8906668883323874e-05,0.0011638945075021015,0.09290096406660824,0.022734297096102075,8.388759083944899e-05,0.00040385356030680445
RP11-261B23.2,-5.03432696484112,,,,,,
BCL11B,-5.0298515873973395,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
LINC01330,-5.00310336520761,,,,,,
TLX3,-5.00039710672911,0.0,0.0011678751456448834,0.6666666666666666,0.022486439331092473,9.71312875398076e-202,0.000512259774685222
SLC39A12,-5.000298868301599,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
ATP1A3,-4.98449223181218,1.3687190608984842e-05,0.001612355096102852,0.28571428571428575,0.022950011980358242,1.665702401740143e-83,0.0009148174157303337
SOX11,-4.97766996128017,4.0727737909662226e-05,0.0019028908472495097,0.21875,0.022950006785493728,1.4349369609620527e-77,0.0004849195142614865
UBE2QL1,-4.973067769539941,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
MAPT,-4.9676614871187,0.0013930889368608229,0.001605984855849423,0.14722222222222223,0.022973147969040465,0.10372576763067198,0.0006131391881334566
ZIC2,-4.966271975214981,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
SEPT3,-4.9631489225157805,0.0,0.00151618527782387,1.0,0.02248419046227407,1.2980453879110777e-252,0.0005
SHISA7,-4.96048648006145,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
WNT7A,-4.95771138025855,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
ANKRD20A2,-4.95052351817001,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
CNTNAP4,-4.94097321764245,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
FGFBP3,-4.93782873217209,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
CHAT,-4.93251814581546,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
RP11-577N1.2,-4.92912694917819,,,,,,
KCNK9,-4.905357330064639,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
LRRC55,-4.90473725139434,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
C1ORF61,-4.90429997096601,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
GAD1,-4.9040889848521205,0.0,0.00151618527782387,1.0,0.02248419046227407,1.2980453879110777e-252,0.0005
VSX2,-4.89515116880341,0.0,0.0009448497910196299,0.35000000000000003,0.02248871181803684,1.4456466670777023e-140,0.0004245190740136946
PTPRO,-4.8909526578318605,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
FAM19A1,-4.88967099907824,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
RP11-486A14.1,-4.882614223097691,,,,,,
KCNIP1,-4.8810264101191,2.503754379692349e-06,0.0017643409073872741,0.5,0.02271362098166278,4.289706476456852e-147,0.000586733530886708
RPL17P19,-4.87743928633441,,,,,,
ILDR2,-4.87739100354454,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
SNAP91,-4.8680647927827305,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
MSI1,-4.86573265585011,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
CACNG4,-4.8639576808674505,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
DLGAP2,-4.86036281505409,0.0,0.001091987413908771,0.08548387096774193,0.02272092530727028,4.176675093682831e-05,0.0005404337731219334
RIMBP2,-4.85949813712775,0.00026873630342031247,0.0019927568818575076,0.11076280041797285,0.023182033655198057,4.835658577630077e-08,0.0007067437305369785
KCNC1,-4.85784376255586,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
CRABP1,-4.85644907403706,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
PTPRT,-4.85546051831004,2.503754379692349e-07,0.001291225823718677,0.0870279146141215,0.02271375738623844,1.1547880370133135e-09,0.00033409168436462797
CIAPIN1P,-4.852949584746,,,,,,
FZD3,-4.85293940470422,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
HS6ST3,-4.84493200691462,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
