,logFC,betweenness,pagerank,closeness,katz,eigenvector,eigentrust
BGN,5.9420632077724,0.0010676008675008176,0.001054789839568639,0.17629678266579119,0.022801802350196868,0.003841439827737274,0.0002949891511937229
LOXL4,5.93817977331141,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
CASP4,5.93569389940454,0.0002684024695030198,0.0009844831431846755,0.14278117521935657,0.022552974631768002,0.0001436146674913147,0.00022021000833967648
TNFRSF11B,5.92700959691442,0.0,0.0005557336338998042,0.14533152909336944,0.02232963331285708,9.100329435692155e-05,0.00013377697309279146
FCGR2A,5.924530648114519,0.0,0.0005260864281500555,0.1601550849985088,0.022327563342487134,0.0004549813336668356,0.00011386824025502574
FOLR3,5.90200038551092,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
CSF3,5.89854378238395,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
PODN,5.8965457398598895,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
COL1A1,5.89426705695145,0.0017479441922938464,0.0016866715079238068,0.21292624900872323,0.023501653289869567,0.01751240497287509,0.0006344087671351425
NANOGNB,5.8910269550444605,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
COPZ2,5.88713155433344,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
APBB1IP,5.88578272414462,0.0,0.0003783875099998583,0.17549019607843136,0.022351211675553147,0.014705482375949907,0.00019641664470429802
TGM2,5.885773394338489,0.0,0.000545105947509512,0.1323638156273108,0.022327398284722834,6.42911755072452e-05,0.00012600771149756556
TMEM171,5.87596114690776,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
BDKRB1,5.873770121340621,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
BDKRB2,5.871972198643731,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
SH2D4A,5.87066739662203,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
PCOLCE,5.867063966322651,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
APOL3,5.86310135778189,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
HOXA13,5.85185223347069,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
COL1A2,5.80600808600021,0.0007861597030639753,0.0017693739610460417,0.20294784580498867,0.023494285580314904,0.013981204165700792,0.0006023605630548366
HSPB3,5.79716124027097,0.0,0.0005481566480135955,0.14474393530997307,0.022327376458854024,0.00017132449897678742,0.000211226799620197
SLC17A9,5.779510012616769,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
EHD2,5.77929845851523,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
IGFBP4,5.77907647552305,0.0,0.0010744600838078862,1.0,0.022325095738135653,1.6105499015784634e-108,0.0005
HSPB7,5.764549971628781,0.0002684024695030198,0.0007818990417001045,0.1875,0.02256810775181386,0.015497356323959289,0.00026002747401520786
EMILIN1,5.75398612582569,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
PRRX2,5.7537559488,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
POSTN,5.74177217209646,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
CTSZ,5.7372449055508605,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
SMYD1,5.72151883982468,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
CLEC2B,5.72051935373005,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
THBS2,5.71281282847335,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
HGF,5.706688521799519,0.0002789789602655122,0.0009162404448108132,0.19612856099342585,0.02280143818232594,0.021899905080634885,0.00046299943319047743
ADAM33,5.70249118509287,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
UBL4B,5.679108074279469,0.0,0.0005152585121951166,0.1516520756848348,0.022334192335889496,0.00019756608790520009,9.978645361367922e-05
CCL7,5.67796150307883,0.0,0.0005153190452055807,0.25,0.022331910364003404,3.9779034095792214e-56,0.0002535639612240964
FMOD,5.6761322087316906,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
SQRDL,5.67567555046162,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
ADH1B,5.66690995532718,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
FBLN2,5.662872992808611,8.223426483022969e-05,0.000799450761845821,0.1584538211861906,0.02256887204907145,0.0008870199540778205,0.00020612822169832948
GBP1,5.66284056540017,0.0,0.0008311665189561919,0.16029850746268656,0.02255539562148718,0.0005269269790847706,0.00037778034506784624
MT2A,5.662230145770851,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
IL15RA,5.66090801403422,0.0,0.0010744600838078862,1.0,0.022325095738135653,1.6105499015784634e-108,0.0005
WISP1,5.6565001723797,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
ADM,5.65516218326514,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
FAP,5.641682034636751,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
PSG1,5.63078120417153,4.5067578834462275e-06,0.0017447401048235034,0.75,0.02300865607799452,1.3485590073630087e-58,0.0008644782777346768
MFAP5,5.63054871380864,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
