,logFC,betweenness,pagerank,closeness,katz,hits_authority,hits_hub,eigenvector,eigentrust,inf_score
NEUROD6,-11.440811812320499,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,12.72062854544541
HBE1,-10.3321235597298,5.007508759384697e-07,0.0013407560394801004,0.6666666666666666,0.022957017721735296,7.881479462616762e-66,7.881479462616766e-66,3.1623147839546783e-62,0.0004876355013550154,19.355806556238893
HBZ,-10.2722204734133,5.007508759384698e-07,0.0013670704247553676,0.6000000000000001,0.022948059087820445,6.461188707999035e-66,6.46118870799904e-66,2.5924463382973223e-62,0.0004220867208672099,18.48246252477508
ELAVL4,-9.50066559699473,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,10.736844874305103
HBG1,-9.48602229422058,5.007508759384697e-07,0.0013407560394801002,0.6666666666666666,0.022957017721735296,7.881479462616762e-66,7.881479462616769e-66,3.1623147839546783e-62,0.0003668699186991883,17.908463379463132
RP11-864N7.2,-9.345937306482211,,,,,,,,,10.345937306482211
SLC17A6,-9.06448066505182,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,10.290849341210448
DCX,-8.792358936837442,0.00010465693307114018,0.0020147473000847417,0.1266427718040621,0.023200924873611826,0.16436603106197462,0.1643660310619746,0.1643660310559161,0.000829783663633318,17.872398842129684
HMP19,-8.58303558803946,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,9.798575679161921
RP11-234N17.1,-8.47570204072537,,,,,,,,,9.47570204072537
HBG2,-8.44563188000417,5.007508759384697e-07,0.0013407560394801002,0.6666666666666666,0.022957017721735296,7.881479462616762e-66,7.881479462616769e-66,3.1623147839546783e-62,0.00046087398373983904,16.133157403541436
CARTPT,-8.42268557243964,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,9.634619096868661
HES5,-8.41861500394195,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,9.630456973800724
NEUROG1,-8.21467957379363,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,9.421934660843357
SCGN,-8.19612757424013,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,9.402965392707525
SOX1,-8.15670050619271,0.0,0.0008577980952146962,0.15730337078651685,0.022488734790797504,6.370018603837309e-83,6.370018603837313e-83,1.564379829423392e-78,0.00015066365433492694,10.846323772944688
ASCL1,-8.14603623737372,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,9.351747409569853
C21ORF62,-8.012119785526401,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,9.21481893048244
GRIA2,-7.959093356063219,0.0008042059067571826,0.002933728189697747,0.11007268951194185,0.023652884593222265,0.0010660997565595718,0.0010660997565595718,0.0010660997565202757,0.0010991174884734764,10.262540773808196
PRPH,-7.89549394099378,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,9.09556995626123
FAM181A,-7.81566953213479,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,9.013950149670364
RP11-621K7.1,-7.699705125041809,,,,,,,,,8.69970512504181
POU3F4,-7.6744995211908,0.0,0.0007793961312598957,0.178343949044586,0.02249105297362464,2.7361199515116735e-82,2.7361199515116735e-82,6.719495074079194e-78,0.0003029652640496892,10.462752010018646
SYT4,-7.6314174998578705,0.0,0.0007043463245985397,0.10939112487100103,0.022498012590381634,4.6382797990346696e-07,4.638279799034668e-07,4.6382797988637034e-07,0.0001442334143953006,9.799373460312987
TH,-7.613453540857201,0.0,0.0007204381102049231,0.11923509561304838,0.0224912848356581,0.018720984486385657,0.018720984486385657,0.01872098448569561,0.00013363667374584023,10.430252219031884
PHOX2B,-7.47778142983847,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,8.668462322663737
RTN1,-7.45281803473423,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,8.642937454902317
KLHDC8A,-7.44947223826446,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,8.639516405317877
KLHL1,-7.41768918160272,0.0,0.0011678751456448834,0.6666666666666666,0.022486439331092456,1.3363807196703803e-213,1.336380719670379e-213,9.713128753980745e-202,0.0005141612200435731,14.369092414373485
NCAN,-7.3823953423517406,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,8.570930826678854
SLC6A3,-7.31156886425014,0.0010540805938504788,0.0018296515340493632,0.1266427718040621,0.022950265598589925,0.020158067357787714,0.020158067357787714,0.020158067357044694,0.0004206317330017721,10.203759832880541
ARX,-7.30632072323309,5.007508759384698e-07,0.0022128055421818432,1.0,0.022709077344269826,1.3363807196703803e-213,1.336380719670379e-213,9.713128753980745e-202,0.0005,17.036016827161294
ARHGAP36,-7.28679835248043,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,8.473183684726964
TKTL1,-7.24516361441131,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,8.430612504843053
CELF3,-7.2175785114909505,0.0,0.0015161852778238696,1.0,0.02248419046227405,1.7440582162024433e-267,1.7440582162024416e-267,1.2980453879110757e-252,0.0005,16.83858232826962
HEPN1,-7.17570146589525,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,8.35958802488377
RFX4,-7.17020640840209,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,8.353969373443586
GNG3,-7.11531646147775,0.0,0.0009760739939324899,0.3333333333333333,0.022486484544704168,1.9840524955502327e-162,1.9840524955502312e-162,1.9127269063294489e-153,0.00027983358878914,11.077633250412243
STMN4,-7.11116918921394,3.004505255630819e-07,0.001530863493134355,0.12634088200238378,0.0232200535596976,0.2635953881963441,0.2635953881963441,0.26359538818662803,0.0009922670202582172,18.907827771143765
C6ORF118,-7.1076924686905505,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,8.290049380280815
CPLX2,-7.076130174365081,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,8.257777191920988
RP3-363L9.1,-7.048637289730481,,,,,,,,,8.04863728973048
NKAIN3,-7.00998651407919,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,8.190145839094026
AMER2,-6.949427900027191,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,8.128225150460217
AMBN,-6.851284518150151,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,8.027874343464225
FABP7,-6.83097403495414,5.007508759384698e-07,0.0022128055421818432,1.0,0.022709077344269826,1.3363807196703803e-213,1.336380719670379e-213,9.713128753980745e-202,0.0005,16.061094903233517
TMEM257,-6.79253234336976,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,7.967800724242825
SCRT2,-6.789882447469469,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,7.965091227311258
LMX1A,-6.77565042734497,0.0,0.0009954379130448707,0.5,0.02248871114304434,4.2837484147197714e-172,4.2837484147197634e-172,1.4813102431839721e-162,0.0003297872340425538,11.941580423842693
POU3F2,-6.74325008486449,6.509761387200107e-06,0.0018656245592451688,0.19310344827586207,0.022950008127109168,7.724458536111924e-82,7.724458536111925e-82,1.8970097072921262e-77,0.0008280711663371538,9.476055106923175
TRAPPC13P1,-6.73983743038934,,,,,,,,,7.73983743038934
CNTN2,-6.73616617296453,1.3520273650338684e-05,0.0013179800819385047,0.3283582089552239,0.022729490512942256,2.669576895413201e-88,2.669576895413198e-88,1.9494024675744388e-83,0.0004173455056179766,10.528363532200295
PLPPR1,-6.71161628400083,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,7.885064713914785
CPNE6,-6.70791031261578,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,7.8812753884189535
SNRPGP10,-6.7048929828846395,,,,,,,,,7.7048929828846395
TAGLN3,-6.7016374374219,0.0,0.0011678751456448834,0.6666666666666666,0.022486439331092456,1.3363807196703803e-213,1.336380719670379e-213,9.713128753980745e-202,0.00045555555555555556,13.146013757266891
DBX2,-6.69853182583313,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,7.871685962223926
CTXN3,-6.69391586281567,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,7.866966177710631
DMRT3,-6.66792477643152,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,7.840390504002751
GLRA2,-6.65245364136935,0.0,0.0015161852778238696,1.0,0.02248419046227405,1.7440582162024433e-267,1.7440582162024416e-267,1.2980453879110757e-252,0.0005,15.6805889317978
NXPH1,-6.601775558820009,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,7.772753468855692
PHYHIPL,-6.59563854359465,0.0,0.0015161852778238696,1.0,0.02248419046227405,1.7440582162024433e-267,1.7440582162024416e-267,1.2980453879110757e-252,0.0005,15.56416951456556
SLC35F1,-6.584308927295999,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,7.754893980672047
SLIT1,-6.4852900596926295,4.006007007507758e-05,0.0014031544312072342,0.3333333333333333,0.022720440057055463,6.541700026471133e-117,6.541700026471136e-117,1.869982540663019e-110,0.0004764791922241961,10.226747711049192
PMP2,-6.48478045379143,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,7.653126928790994
CA10,-6.48289647127639,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,7.651200572045029
SEZ6L,-6.47764050794484,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,7.645826392433784
PAX6,-6.4752370841608,5.508259635323167e-06,0.0025320574825738566,0.5,0.02293632604019832,1.0936767782255897e-148,1.093676778225588e-148,1.8452135787133824e-140,0.0004095207042712748,11.503852609847582
SLC6A1,-6.47296155119844,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,7.641042197346755
LY6H,-6.46859470381568,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,7.636577131536842
NEUROD4,-6.43445482917005,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,7.601669388335948
OLFM3,-6.426689017729401,0.0,0.0011678751456448834,0.6666666666666666,0.022486439331092456,1.3363807196703803e-213,1.336380719670379e-213,9.713128753980745e-202,0.0005,12.677264281378719
TAC1,-6.42269172927024,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,7.589641714690065
PCDH8,-6.417659489370531,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,7.5844962904620115
NR2E1,-6.41148757010574,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,7.578185553384376
SLC6A5,-6.40902057963203,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,7.57566307575875
NPPC,-6.39679063123196,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,7.56315805333142
GABRG2,-6.384148701774559,2.5037543796923485e-06,0.002499969618393695,1.0,0.024120741599627807,2.3202966936590113e-06,2.3202966936590202e-06,4.52648489576188e-06,0.000975943863122168,15.17730524270367
ACTL6B,-6.37361606065044,0.0,0.0011678751456448834,0.6666666666666666,0.022486439331092456,1.3363807196703803e-213,1.336380719670379e-213,9.713128753980745e-202,0.0004578989574979952,12.586139767396212
DMRTA2,-6.335654643630769,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,7.500647004955658
RAB3C,-6.31677138181062,0.001432648256059962,0.0019726547784488036,0.15229885057471265,0.022941054881470316,0.0001456402068574643,0.00014564020685746434,0.00014564020685209607,0.0007223444876042083,8.663954714002346
VN1R76P,-6.3096058894662,,,,,,,,,7.3096058894662
BTBD17,-6.3083479569732095,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,7.472726140705169
NEFM,-6.30200024986351,2.003003503753879e-06,0.002420576496171881,1.0,0.023168077015115904,4.127804564350725e-121,4.1278045643507285e-121,2.0767381473720577e-114,0.0009002398355413447,14.99203048823284
PPP1R17,-6.298195433286259,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,7.462345268092609
HBA2,-6.29485977777614,1.5022526278154092e-06,0.002135269491310314,0.8571428571428571,0.023409428745542013,1.1190370887910363e-65,1.1190370887910372e-65,4.489953372919891e-62,0.0007271341463414657,13.904467122392427
CBLN1,-6.288991949554809,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,7.452934781089191
MYT1,-6.28157382119389,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,7.445349805381396
RBFOX1,-6.2427308097332,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,7.405633143170609
GSX1,-6.23418419004269,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,7.396894294288214
LRRC3B,-6.2327027684514595,0.0,0.0008019705609298652,0.24324324324324326,0.022493257717558317,4.12966578905011e-117,4.129665789050111e-117,1.1805872339555287e-110,0.00019408794941964,9.203427880083716
TFAP2B,-6.2289569453722695,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,7.391549479273592
C16ORF92,-6.228040140392361,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,7.390612053663916
STOML3,-6.21072189696254,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,7.372904291095545
NWD2,-6.19563823025853,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,7.3574813649923625
OLIG3,-6.174994144189731,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,7.336372955468692
TTR,-6.16318249879359,0.0,0.0015161852778238696,1.0,0.02248419046227405,1.7440582162024433e-267,1.7440582162024416e-267,1.2980453879110757e-252,0.0005,14.678026874911083
PTMAP2,-6.14228445720874,,,,,,,,,7.14228445720874
RP11-397G17.1,-6.12417490585292,,,,,,,,,7.12417490585292
UTS2,-6.124136991237191,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,7.284371931632974
PAK5,-6.09059160209082,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,7.250072045003323
TOX3,-6.075519786075049,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,7.234661236132149
RGS8,-6.0721904601863095,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,7.231257027582394
GDAP1L1,-6.0572728943254806,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,7.216003938235772
AC005477.1,-6.053770445201089,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,7.212422712590468
GAP43,-6.050014137021611,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,7.208581918133144
AC090498.1,-6.04453941963562,,,,,,,,,7.04453941963562
OLIG1,-6.02844089799428,1.6024028030031032e-05,0.0015439868229451352,0.4444444444444444,0.02272043713789771,4.403086208809196e-126,4.4030862088091935e-126,4.067360854759401e-119,0.000428636501670214,10.403509693837862
MT3,-6.00885366056779,0.0,0.0015161852778238696,1.0,0.02248419046227405,1.7440582162024433e-267,1.7440582162024416e-267,1.2980453879110757e-252,0.0005,14.361792737998668
LINGO4,-6.00289865193338,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,7.160406719151973
AHSP,-5.997085570358469,0.0,0.0009534194189507913,0.5454545454545454,0.02272753713123305,6.115865120859931e-66,6.115865120859935e-66,2.453890894482757e-62,0.00029911924119241297,11.073301498714986
ELAVL3,-5.98644409135309,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,7.14358206524851
RTP5,-5.98412351202727,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,7.1412092918267005
GS1-304P7.1,-5.98150926784798,,,,,,,,,6.98150926784798
AQP4,-5.972404267810731,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,7.129226460259045
LIX1,-5.97059974946678,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,7.127381354979491
OTP,-5.97035493463076,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,7.1271310338076574
DIO3,-5.964022331664539,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,7.120655998956692
ATP2B2,-5.96149862341293,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,7.118075527866051
DPYSL5,-5.948490090650001,0.0,0.0015161852778238696,1.0,0.02248419046227405,1.7440582162024433e-267,1.7440582162024416e-267,1.2980453879110757e-252,0.0005,14.238102171456756
DLX5,-5.94610765871681,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,7.102338392073873
VSIG4,-5.93775587944067,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,7.093798765925031
NEFL,-5.92583606122753,0.0,0.001290087473236867,0.6666666666666666,0.022718211442085093,2.6433973481344318e-121,2.6433973481344343e-121,1.3299186107170732e-114,0.00042827775239835626,11.82559011793306
SLC32A1,-5.92107615792437,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,7.076743886802094
RPL36AP48,-5.920239972322309,,,,,,,,,6.920239972322309
NHLH1,-5.909953381137309,0.0,0.0009258772570332905,0.38888888888888884,0.022490961364073647,1.386411488839042e-148,1.3864114888390413e-148,2.3391054430547313e-140,0.0004225627649168572,9.826242862069794
GAD2,-5.9020628640564095,0.0,0.0015161852778238696,1.0,0.02248419046227405,1.7440582162024433e-267,1.7440582162024416e-267,1.2980453879110757e-252,0.0005,14.142968467997003
NOL4,-5.8846951113627,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,7.039544563607828
MPPED1,-5.88022932239129,0.0,0.0015161852778238696,1.0,0.02248419046227405,1.7440582162024433e-267,1.7440582162024416e-267,1.2980453879110757e-252,0.0005,14.098229511340644
TTYH1,-5.858245617903121,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,7.012500172406501
CLVS2,-5.85399262508269,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,7.008151521957374
CADM2,-5.85380378337013,0.0,0.0015161852778238694,1.0,0.022713620977166366,1.0239987468970027e-159,1.0239987468970017e-159,7.26822583170495e-151,0.0005,14.047232411835399
NEFH,-5.85226991813592,0.0,0.001290087473236867,0.6666666666666666,0.022718211442085093,2.6433973481344318e-121,2.6433973481344343e-121,1.3299186107170732e-114,0.00037117405207857544,11.699311023118902
GRIK3,-5.84704267039405,2.503754379692349e-07,0.0015161852778238694,0.75,0.022713620977166366,1.0239987468970027e-159,1.0239987468970017e-159,7.26822583170495e-151,0.0005154052243804421,12.27939540366245
CACNA1E,-5.8372361688344405,7.761638577046282e-06,0.0015128086208144361,0.10076045627376426,0.022956923910534388,2.7377801430679763e-08,2.7377801430679757e-08,2.7377801429670623e-08,0.00040561968374842,7.713771755939917
SRRM4,-5.83022595606117,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,6.983850296848744
MMRN1,-5.81705143795909,0.0,0.0015161852778238696,1.0,0.02248419046227405,1.7440582162024433e-267,1.7440582162024416e-267,1.2980453879110757e-252,0.0005,13.968772152722174
POU4F2,-5.8144349905599,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,6.967704163497811
NHLH2,-5.811156548730549,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,6.964351983483502
ST18,-5.769000138731901,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,6.921247398309146
SV2C,-5.754758127988651,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,6.906685058556872
RP11-123M21.2,-5.73116645597193,,,,,,,,,6.73116645597193
SLCO1C1,-5.7306268905164,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,6.882011065182707
CTNND2,-5.72802104778142,0.0,0.0015161852778238696,1.0,0.02248419046227405,1.7440582162024433e-267,1.7440582162024416e-267,1.2980453879110757e-252,0.0005,13.786340606418316
ADGRB3,-5.67006361283269,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,6.820085608023537
ELAVL2,-5.6671769754923496,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,6.817134044901626
UNCX,-5.66369233415242,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,6.813571027570599
DDC,-5.65615628862417,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,6.805865482521561
PRDM13,-5.65418528985706,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,6.803850152368017
GRIN1,-5.64497695380542,5.3580343725416265e-05,0.0018162034855140697,0.08589951377633712,0.022943535811610124,3.6193361072607574e-05,3.6193361072607574e-05,3.619336107127349e-05,0.0006684777226361172,7.400881914720384
AC104389.2,-5.6348525626879,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,6.78408259661689
NDST4,-5.6016143689057305,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,6.7500968147400355
AC107983.4,-5.59987545317775,,,,,,,,,6.59987545317775
OC90,-5.595863774236901,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,6.7442168786232335
KIAA2022,-5.5953038890258595,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,6.743644400564311
ADIPOR1P1,-5.588118647479991,,,,,,,,,6.588118647479991
ST8SIA3,-5.5795344499783095,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,6.727520277836622
NRXN1,-5.57839433212862,0.0,0.0008895154600270449,0.3157894736842105,0.022493256373872738,4.3887541831500536e-126,4.388754183150056e-126,4.0541216136064964e-119,0.0002917552383844552,8.860935848045736
NKAIN4,-5.57747622064829,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,6.7254157551444145
MAP2,-5.5469582867699305,1.1016519270646335e-05,0.0010580585266098481,0.12619047619047621,0.022741464652659325,0.09997185944981826,0.09997185944981823,0.0999718594461333,0.0002905273061390871,10.049679664599658
ADCYAP1,-5.53664735249634,0.0,0.0015161852778238696,1.0,0.02248419046227405,1.7440582162024433e-267,1.7440582162024416e-267,1.2980453879110757e-252,0.0005,13.39419811346654
XKR7,-5.52918303716963,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,6.676036369170527
PIRT,-5.528981722489459,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,6.675830526553033
ZIM2,-5.50571800944094,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,6.652043569822045
GALP,-5.48549667762177,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,6.631367423068411
TCEB1P2,-5.47635267108342,,,,,,,,,6.47635267108342
PDZRN4,-5.46885379807008,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,6.614350214553613
RIIAD1,-5.468043036748071,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,6.61352121771869
CALCA,-5.46711352895184,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,6.612570803582994
NEFHP1,-5.46191067909728,,,,,,,,,6.46191067909728
RP11-367O10.1,-5.45887607141419,,,,,,,,,6.45887607141419
INSM1,-5.45876609338027,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,6.604035618836624
FXYD7,-5.4545826939352,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,6.599758127045835
SLC18A3,-5.44244136036264,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,6.587343712556425
VSTM2A,-5.43926101002455,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,6.584091830291383
TMEM261P1,-5.43841096593737,,,,,,,,,6.43841096593737
REEP1,-5.4182295571087895,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,6.562587341328093
VSTM2B,-5.41387820927238,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,6.5581381236778284
CHRNA4,-5.4128847259976505,0.0,0.0010517717682518876,0.6000000000000001,0.022488688649816808,4.4285909915968876e-182,4.428590991596879e-182,5.581898383502609e-172,0.0005064820271066588,10.507717145861506
MRPS21P1,-5.40954280100232,,,,,,,,,6.40954280100232
IGDCC3,-5.37080864007784,4.431645252055457e-05,0.003379652285983069,0.3157894736842105,0.02339091599978223,1.0854483521619282e-116,1.0854483521619283e-116,3.100393831296451e-110,0.0010538123997357164,8.617166518146073
CFC1B,-5.368362042870901,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,6.51159821500141
PCP4,-5.36538936794352,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,6.5085586791489245
ARPP21,-5.364061414635481,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,6.507200857729222
RPL36A-HNRNPH2,-5.3600879667375,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,6.503138039681862
KCNK10,-5.34817124862722,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,6.4909532926694915
KIF5A,-5.33105554105077,3.004505255630819e-07,0.0018444138144848943,0.12649164677804298,0.023454599547702387,0.3216435386090936,0.3216435386090936,0.3216435385972379,0.000845973128514422,16.895978573424888
CDK5R2,-5.313154055211211,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,6.455148498185907
NTRK2,-5.31198193835459,1.1851104063877116e-05,0.001646732057583055,0.21705426356589147,0.022959086328695193,1.0031503029764965e-79,1.0031503029764968e-79,2.4635847984981377e-75,0.000807229596159244,7.87778480380857
ADGRA1,-5.31084137517564,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,6.4527838017239105
SLC5A7,-5.30305313327886,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,6.444820387946291
S100B,-5.30093890239278,0.0014461685297103006,0.0025784768459663995,0.14992927864214994,0.023168331687594877,0.020800323585641243,0.020800323585641243,0.020800323584874547,0.0008315497870749058,7.924153155968198
KCNH8,-5.285244464319799,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,6.42661116927676
POU3F3,-5.28217710292146,9.664491905612467e-05,0.002430597983578016,0.25688073394495414,0.023177191375833923,1.7372768967114864e-81,1.7372768967114867e-81,4.2664882229724204e-77,0.0010034453544196084,8.107499904017418
HMGB1P47,-5.269934297400231,,,,,,,,,6.269934297400231
NELL1,-5.2698219738581695,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,6.41084179864664
PEG3,-5.2657168092321305,0.0,0.00022742779168072655,,0.022259348557651534,0.0,0.0,0.0,0.0,6.406644301319814
MRPL9P1,-5.260856849210651,,,,,,,,,6.260856849210651
