,,logFC,betweenness,pagerank,closeness,katz,eigenvector,eigentrust,inf_score
down,MAPK8IP2,0.22801738842768152,0.007692921022035297,0.2486164695491605,0.02796635369877397,0.137456895396312,2.3217547491497536e-08,0.1634666345011419,30.375568375799613
down,HS6ST2,0.22800923935571174,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.302626894529267
down,CTD-2574D22.6,0.22792455097376904,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.3018281054326795
down,RPL24P4,0.22776964844714795,,,,,,,2.864848581295117
down,B3GALT1,0.22772163286628325,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.2999141620080716
down,MTTP,0.22766188967586556,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.299350658396286
down,AMER3,0.22758884202640758,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.2986616658263497
down,B3GAT1,0.22752000512376738,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.29801238943199
down,ISL1,0.22750963574387814,0.0,0.10283964611344058,0.45969678775142603,0.04955077778228967,2.864207103827647e-162,0.10890096312215483,38.57204393314728
down,CNTN5,0.22731032811623467,0.0,0.07254450324212301,0.2450557856252802,0.051006898582746096,2.9230390553648565e-83,0.04970041665623196,17.109616344533748
down,CTC-444N24.9,0.22730582582740425,,,,,,,2.8610510649873095
down,CFAP77,0.22682879531973502,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.291492830996109
down,OR2L2,0.22667544300603207,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.2900463969834086
down,CHL1,0.22667010399063006,0.0031187517656899853,0.2037133537980739,0.36794718567147944,0.11007372340285615,5.194028783350366e-83,0.15308210858436486,65.3353629486052
down,CRMP1,0.22634338593453227,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.2869144022271692
down,PTPRD,0.22614737943464933,0.034335971820358316,0.32479958611652066,0.03257962391856116,0.1656984342537955,3.2044204048274947e-08,0.21980953105920253,57.527932444213995
down,TAS2R42,0.22596489997246685,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.283344485636792
down,DLEU7,0.22585021553208492,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.282262770784956
down,GJA10,0.22553162189978385,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.279257764503261
down,SCN3A,0.22530686651075724,0.0,0.09213798695201691,0.13951710641893766,0.04926562112616306,1.4970239343749294e-84,0.07444722605926551,15.190205411292283
down,SNCG,0.22526176045235316,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.276712404952728
down,ATP1B2,0.22523829670328252,9.900799256158683e-06,0.1220559816080917,0.12977712717486312,0.07895184526411203,1.6065428943693079e-83,0.154167797297729,25.73788498773725
down,PTMAP5,0.22521295770596814,,,,,,,2.843915848887595
down,SKIDA1,0.22517608542892567,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.2759043097572134
down,TMEM256P2,0.22516609232747534,,,,,,,2.8435321417730166
down,MAP3K19,0.22501826123963561,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.2744156965768596
down,SH2D3C,0.22501081203148696,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.274345434917458
down,HTR1E,0.2248402765049715,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.2727369271618882
down,EPHA6,0.22477913436127214,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.272160228486005
down,HMGN1P36,0.22457822097949,,,,,,,2.8387189848983034
down,GPR12,0.22440766435367268,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.2686564870639456
down,GXYLT1P6,0.22435145773019696,,,,,,,2.8368623761419696
down,RP11-159H10.4,0.2242567915791905,,,,,,,2.8360873034375746
down,TCEAL5,0.2241870829566522,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.266575941765899
down,OR51N1P,0.2240525917518474,,,,,,,2.834415431171372
down,KNCN,0.22362511994838588,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.261275451741274
down,ABLIM2,0.22357089862446597,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.2607640309140455
down,RP11-517P14.7,0.22323176276353543,,,,,,,2.827694949382971
down,MTRNR2L3,0.22296663024964883,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.255064512536857
down,RFPL1,0.22268068551291006,0.0,0.1670317485374576,1.0,0.04897175807391507,2.509852907757071e-252,0.12270005776434548,88.07851562332414
down,HDAC1P2,0.22249090686935538,,,,,,,2.821629241890226
down,GNAO1,0.22222957869147233,0.00014851198884238025,0.19727450133451863,0.4181350021938434,0.07835491992855514,8.681190433228377e-153,0.1781797204057678,65.76826812585078
down,SGO1P1,0.22215901140445712,,,,,,,2.818911870233934
down,ERICH3,0.22210741013577648,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.246960264435923
down,PPP1R2P10,0.22206236191679465,,,,,,,2.8181205590948997
down,HTR2C,0.2217107411900016,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.243218844165851
down,CYP2C8,0.22134587057497232,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.23977734885959
down,RP1-37E16.12,0.22112009682814202,,,,,,,2.8104058274537103
down,NECAB2,0.22089895873596013,0.0,0.11128996504882196,0.45969678775142603,0.049262679318223146,7.8881164359765e-182,0.06189536247223645,30.416533335296773
down,DRAXIN,0.22036924989363157,0.0,0.08225508944747864,0.12200728009606725,0.049842046932221606,1.551274611478312e-110,0.08040865821878523,14.201061476452125
down,ANKRD20A1,0.2197685844475937,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.2249002319298805
down,CTB-63M22.1,0.21957106145491764,,,,,,,2.797723205173579
down,ATCAY,0.21947289856102234,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.22211129374509
down,REG1A,0.2190407395234463,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.2180351274600714
down,TMEM163,0.21897400254021135,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.217405657710805
down,PLP1,0.2189009955026944,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.2167170481966663
down,CTC-535M15.1,0.2188801206087608,,,,,,,2.792066173758292
down,AC011155.1,0.21864861625821289,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.2143365824931966
down,RP3-468K18.7,0.21857262612213427,,,,,,,2.7895485834601508
down,HEMGN,0.21856086081886475,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.2135088646113625
down,CHRNB3,0.21827559950589412,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.2108182520237536
down,ACHE,0.2181607732020817,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.2097351991021745
down,RP11-313C15.2,0.2181333193530786,,,,,,,2.7859517890206273
down,ARMC3,0.21802826027027936,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.208485324176565
down,LIPT1P1,0.21795404547090472,,,,,,,2.7844839962435195
down,ATP8A1,0.2178521598735562,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.2068243280212427
down,GABRB2,0.21765428895625774,0.00014851198884238023,0.288302040860114,1.0,0.25858517924690627,8.752245016508381e-06,0.19819477302835883,286.4253164309368
down,SORCS1,0.21760965691144438,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.2045370163784694
down,KCNN3,0.2175654058956035,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.2041196364716176
down,SLITRK1,0.21747354616183776,0.0015445246839607546,0.13440766857056077,0.02212387236087683,0.07923135369689094,6.1861025770247305e-09,0.11044652415035186,13.847282793947235
down,ENO1P2,0.21734366571051975,,,,,,,2.7794865532656448
down,RPL37AP1,0.21728295059558547,,,,,,,2.778989452371297
down,TMEM179,0.2172131091603743,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.2007967392286996
down,TNR,0.21710256248210105,0.0,0.1670317485374576,1.0,0.04897175807391507,2.509852907757071e-252,0.12270005776434548,86.65367344688018
down,MCF2,0.21704180030458378,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.199180937355817
down,C1GALT1P1,0.21696309114660858,,,,,,,2.7763706247807685
down,DAO,0.21666545606237494,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.1956312216764755
down,KIF1A,0.2166176490039167,0.0,0.05124713756669633,0.05543191397873999,0.0528282227975847,0.18047354740521543,0.06818935173180143,23.78316639518872
down,LHFPL4,0.21639181828879114,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.1930502434485386
down,LGI1,0.21638802150296657,0.0,0.1670317485374576,1.0,0.04897175807391507,2.509852907757071e-252,0.12270005776434548,86.4711553994572
down,KRTAP5-1,0.21626259924535732,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.1918314367999914
down,MAPK4,0.21619379908758576,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.1911825069868254
down,CH507-152C13.3,0.2161586087673166,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.1908505884462697
down,RP11-314A20.1,0.21599691278646835,,,,,,,2.7684601048477155
down,WNK3,0.21554988971226244,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.185109090818041
down,LRRC7,0.21553170167465444,0.0,0.1670317485374576,1.0,0.04897175807391507,2.509852907757071e-252,0.12270005776434548,86.25242221606102
down,ZNF423,0.21527244318404612,2.970239776847605e-05,0.25290355967814493,1.0,0.07777581291590696,1.878094916683104e-201,0.12270005776434548,116.3516693201019
down,CYP4F25P,0.21506832027159603,,,,,,,2.7608573164789982
down,CADM3,0.21504864679670535,0.0,0.16703174853745753,1.0,0.07835777238803043,1.4053574634471434e-150,0.12270005776434548,97.74052075637708
down,TRDC,0.21486030918790858,,,,,,,2.759154239809421
down,FCF1P4,0.21469113858128716,,,,,,,2.757769166917112
down,RGMA,0.2140210783130572,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.170689192262762
down,CTB-127M13.1,0.21360274373411545,,,,,,,2.7488580077680558
down,AP000641.1,0.2134415285226742,,,,,,,2.747538069135367
down,DLX6,0.21341149714136295,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.164939563066114
down,KISS1R,0.21337801212081622,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.164623729079229
down,CYCSP8,0.21332244748005139,,,,,,,2.7465631011582534
down,PIP5K1B,0.2132807821283704,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.163706646286461
down,RNF175,0.21325242259930996,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.1634391564362807
down,FXYD6-FXYD2,0.21288381111491914,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.1599623768845393
down,MCF2L,0.21278814155360395,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.159060012230724
down,PRSS33,0.21273321172370177,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.1585419087058155
down,ANKRD20A4,0.21259956942033179,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.1572813814371865
down,DLL1,0.21247575980414438,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.156113597035187
down,KRT1,0.21224406232807377,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.153928203792967
down,PCSK1N,0.21210526850285558,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.1526190868667157
down,HMGB1P42,0.21198659190084593,,,,,,,2.7356258740137225
down,CES5AP1,0.21166576272357154,,,,,,,2.732999106838389
down,HCRTR2,0.21116705294232488,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.1437697459912695
down,CUX2,0.21111216220434334,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.143252011185177
down,USP17L11,0.21107430730981244,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.142894960119728
down,KIF21A,0.21089126166189767,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.1411684556762838
down,DRGX,0.21047683273241938,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.1372595215039216
down,PAK3,0.21029898428176833,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.135582037533084
down,PRR36,0.21007524890077897,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.133471743549947
down,CLEC4F,0.21002211762376302,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.1329706041516667
down,SV2B,0.2097408404242199,0.0,0.0669570237054582,0.03760232782142546,0.05074212961586788,8.968407536891495e-07,0.029182731037764382,6.81024085427602
down,OCA2,0.20961382288460848,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.1291195282620423
down,SRCIN1,0.2093951515776212,0.0,0.06507599437240284,0.050301325213363654,0.05190450763767451,3.015837757024054e-06,0.032794455176101536,7.423515895854823
down,CCND2,0.2092649566536142,0.0,0.1670317485374576,1.0,0.04897175807391507,2.509852907757071e-252,0.12270005776434548,84.65168258273255
down,AP000438.4,0.20921239008078094,,,,,,,2.7129122843688975
down,KIRREL2,0.20903195872198285,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.1236313286042066
down,GABRR1,0.20899857735362368,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.1233164722748867
down,LAMP5,0.20895076693272582,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.1228655197116137
down,SDK2,0.20893402796306768,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.1227076361136006
down,CTD-2298J14.1,0.2087451825709656,,,,,,,2.709087054502717
down,DAQB-143M3.10,0.2087330118688078,,,,,,,2.7089874077025087
down,FNDC5,0.20857383027320606,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.1193102162942883
down,GPR19,0.20838252006730454,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.1175057597320706
down,NOVA2,0.20824024541069366,0.0,0.1670317485374576,1.0,0.04897175807391507,2.509852907757071e-252,0.12270005776434548,84.38993650981067
down,ADD2,0.20789980489964568,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.1129527430863595
down,TENM1,0.20786510649921838,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.1126254643818356
down,RP11-249L21.4,0.20765589674056287,,,,,,,2.700168600488758
down,SYCE1L,0.20762855914298087,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.110394326595816
down,GPD1,0.2074466905014232,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.1086789237913814
down,CHD7,0.2073712065843433,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.107966952107096
down,SNCA,0.20720923527930699,0.0679590860942732,0.26612332637429487,0.06549597473333373,0.13983823827772435,0.20057348475989872,0.1347895448427336,133.4218098297039
down,POMC,0.20702959580089472,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.1047448458059015
down,SYN1,0.2065061698231068,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.09980784081966
down,MAGEL2,0.2063972242091133,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.098780255139277
down,RP11-451J24.1,0.2059520702687638,,,,,,,2.6862186365652514
down,IGFBPL1,0.20586544917289942,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.09376450101786
down,SLC16A14,0.20578604432496475,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.0930155467304896
down,CCDC175,0.2055778848512965,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.091052166227717
down,RSPO2,0.20552542009642713,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.0905573135314737
down,KLHL14,0.20529358752435564,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.0883706460505675
down,SBF1P1,0.2050140371348357,,,,,,,2.678538553766952
down,CRHR1,0.2049292661326387,0.0,0.12409584296711396,0.6397978585009506,0.04925979862213614,1.878094916683104e-201,0.13047776634394334,53.87081972205914
down,SP8,0.20491911899215823,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.0848386222514006
down,A2MP1,0.20490489275273763,,,,,,,2.677644941525376
down,VN1R110P,0.20470473622954435,,,,,,,2.6760061735382505
down,ZNF90,0.2044535745504141,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.080447561570918
down,HMGB1P41,0.20425797629028178,,,,,,,2.672348356772086
down,SERTM1,0.20407304781400729,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.076858396197471
down,RPS12P5,0.20403623898979742,,,,,,,2.6705328976314693
down,EFCC1,0.20392258448840142,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.075439211402896
down,GYPB,0.20390117590272352,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.075237283530139
down,RP11-10G15.4,0.20377868073575703,,,,,,,2.668424156857961
down,IGSF21,0.20376505303515594,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.0739533593375286
down,RASGEF1C,0.20375127612349783,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.073823414160106
down,C20ORF85,0.20366638316115945,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.0730226954412285
down,KCNT1,0.20364937651843348,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.0728622871246754
down,ERBB4,0.20360572475266944,0.0,0.1670317485374576,1.0,0.04897175807391507,2.509852907757071e-252,0.12270005776434548,83.20612244463469
down,PTF1A,0.20335940966731256,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.0701272914412763
down,AC004019.10,0.2031671263389029,,,,,,,2.663417096623495
down,RBM43P1,0.2029996121428065,,,,,,,2.6620455854802545
down,KIAA0408,0.2029231813275005,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.066012743099802
down,TBCAP2,0.20291626097833546,,,,,,,2.661363153462324
down,MDGA2,0.20278200475666133,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.064681151883945
down,CFAP100,0.20269365121861774,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.063847792676753
down,PCDHA1,0.20266455717975404,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.063573374858312
down,RP11-759A9.2,0.20246419716805572,,,,,,,2.6576619116111706
down,SYT17,0.2022437830864455,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.0596045924804764
down,MAPK10,0.2017298948595234,0.0031187517656899853,0.15064902623535892,0.018309189489637556,0.07865787205087216,4.3312241664859804e-09,0.08704255173392664,12.172163758019469
down,ZDHHC11B,0.20167453622115275,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.054235400404398
down,LRRC26,0.20149766507110975,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.0525671344284238
down,XKR4,0.20127343605666606,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.050452184446295
down,PNMA3,0.2012212793710718,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.0499602374895676
down,NACA2,0.20105019732425974,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.0483465749011396
down,UBXN10,0.2008317786237442,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.0462864283679267
down,NOP56P2,0.20072720989795897,,,,,,,2.643440445895912
down,RP1-161N10.1,0.20071601215347726,,,,,,,2.6433487651208276
down,GPM6B,0.2003668253962623,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.041900944078155
down,SLC22A6,0.20033675544565796,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.041617321364783
down,FBXL16,0.20028683589886406,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.041146475319896
down,RP11-265B8.5,0.2002153846606177,,,,,,,2.639249911405324
down,EMC3-AS1,0.1999757405083589,,,,,,,2.637287841127733
down,CRYBA1,0.19966986315096671,0.0,0.1670317485374576,1.0,0.04897175807391507,2.509852907757071e-252,0.12270005776434548,82.20076964409974
down,AGR3,0.19965001570810123,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.0351399250328384
down,RP11-191H23.1,0.19953971711121163,,,,,,,2.6337179290734927
down,AC000095.12,0.19950230605336208,,,,,,,2.6334116285693163
down,SH3GL2,0.1989836308107081,1.4851198884238025e-05,0.2008326172486647,1.0,0.10775566462233632,3.2934932205182674e-114,0.16544832861810407,132.42256484766514
down,HSPD1P8,0.198888131297953,,,,,,,2.6283831143265255
down,AC006386.1,0.19871712359194785,,,,,,,2.626983000307347
down,AC012005.1,0.19871712359194785,,,,,,,2.626983000307347
down,BRS3,0.19843803726066286,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.0237084258483535
down,ADAM3B,0.1984249839340411,,,,,,,2.62459112663014
down,TMPRSS11F,0.19805628496812597,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.020107700909693
down,ADGRG1,0.19804975209652323,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.0200460822261617
down,TMEM63C,0.1980447529577767,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.01999892986085
down,PZP,0.19801387205480667,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.019707658165496
down,C1QL2,0.1978222498919652,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.0179002591949273
down,GPC3,0.19778203249619666,0.0001188095910739042,0.2016492180560427,0.5197304780012676,0.07835489111318417,1.2335044700325145e-155,0.1326005213162682,61.09516033450719
down,DACH2,0.19742773730625243,0.0,0.1670317485374576,1.0,0.04897175807391507,2.509852907757071e-252,0.12270005776434548,81.62805451200259
down,MRPS21P7,0.19721986756027046,,,,,,,2.614724317881725
down,GGTLC3,0.1971104413984696,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.0111864119065506
down,USP17L24,0.19702352073368898,0.0,0.16703174853745753,1.0,0.07835777238803043,1.4053574634471434e-150,0.12270005776434548,92.51557172399775
down,USP17L25,0.19702352073368898,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.010366567700035
down,USP17L26,0.19702352073368898,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.010366567700035
down,LRRTM4,0.1969851775426413,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,3.0100049109741107
down,SYT3,0.19659865689537667,0.006178098735843018,0.197604962333125,0.050902508908934316,0.11009522754163115,3.27625636101584e-06,0.1625275862251729,25.09697356886247
down,AF186192.5,0.19656438696311027,,,,,,,2.609357614855161
down,LRRTM1,0.19643784673691086,0.0027623229924682723,0.3228393857968126,0.27959571700190133,0.13656851117755542,5.639556807216601e-110,0.18127697502675397,74.76984267917624
down,RP11-462H3.2,0.19632229252234748,,,,,,,2.6073754830062787
down,PRMT8,0.1962657370583614,0.0,0.1670317485374576,1.0,0.04897175807391507,2.509852907757071e-252,0.12270005776434548,81.33124016189075
down,COX6CP17,0.1962518920566245,,,,,,,2.606799083957849
down,RP11-1G11.2,0.1960094195056807,,,,,,,2.60481385635745
down,HMGB1P17,0.1959696640372988,,,,,,,2.6044883611507084
down,CTB-102L5.4,0.19586476880466072,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,2.999437106239971
down,ATP1A2,0.19574003251917563,0.0008118655390050121,0.17888652350628234,0.22813826821632294,0.10863530284985412,3.22074101214081e-83,0.20833160088668076,48.86826783286763
down,BRINP3,0.19538649969836205,0.0,0.1670317485374576,1.0,0.04897175807391507,2.509852907757071e-252,0.12270005776434548,81.10665306212385
down,FOLH1,0.19534585328600348,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,2.994542644345137
down,KCNIP4,0.19524904897539055,0.00032672637545323654,0.28739211019225813,0.6397978585009506,0.10744998419154417,1.4008379336210735e-146,0.20741819657633517,122.8210221692138
down,HRH3,0.19523328937604137,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,2.993480930543498
down,ADGRB1,0.19511527107310014,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,2.992367770374125
down,DCT,0.19495992671275272,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,2.9909025471827566
down,RP11-652G5.2,0.19490950085102368,,,,,,,2.5958083468145348
down,LRRIQ1,0.19475251112938427,0.0,0.06436556346974442,0.001445352721116816,0.04985949269949019,5.3951015330325585e-11,0.040017903452776414,5.656250789451561
down,LRRC10B,0.1947038806626983,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,2.988487495810701
down,RP4-682E18.1,0.19468689227277633,,,,,,,2.593985754146201
down,P2RY13,0.1945761015091376,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,2.9872822703441835
down,PCSK2,0.19449438921161186,0.0,0.1670317485374576,1.0,0.04897175807391507,2.509852907757071e-252,0.12270005776434548,80.87877772833345
down,MARK1,0.19442452692254839,0.0009059231319385196,0.11968977440154283,0.05857253175643361,0.07872584304733721,0.07108171807732253,0.06053249655852741,18.525637632633416
down,CYP26C1,0.194372876006306,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,2.9853654275366273
down,MGAT4A,0.1943572790432582,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,2.9852183154565908
down,ZNF663P,0.1941784892862323,,,,,,,2.5898232391023988
down,PGAM1P9,0.1940064016167755,,,,,,,2.588414282955551
down,RP11-467L13.4,0.1939759291288655,,,,,,,2.588164791523155
down,LINGO1,0.19382233138345037,0.0,0.1670317485374576,1.0,0.04897175807391507,2.509852907757071e-252,0.12270005776434548,80.70711132132074
down,RP11-365O16.1,0.19343714814091287,,,,,,,2.5837535586487914
down,C1QTNF4,0.19328718364102968,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,2.9751250710232826
down,RPSAP43,0.1931981936655083,,,,,,,2.5817971350537676
down,RP11-344E13.1,0.1931898235628078,,,,,,,2.5817286054043924
down,CNTN1,0.19310331869861605,0.0008019647397488534,0.14259915589122243,0.2742195656362439,0.08039038084766581,3.769293044139456e-83,0.16888491096777852,39.324075306923596
down,RASGEF1B,0.19298260195695907,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,2.9722522268069342
down,LDHAL6DP,0.192899098651493,,,,,,,2.579348314869158
down,RP11-734E19.1,0.19252690346049797,,,,,,,2.576300991932919
down,AIMP1P1,0.1923349921744467,,,,,,,2.5747297312668596
down,RP11-810K23.10,0.19223643916226688,,,,,,,2.573922835149669
down,FAM60CP,0.19223064680597254,,,,,,,2.5738754106245336
down,RP11-175I6.1,0.1916728044350212,,,,,,,2.569308113966936
down,PPP1R1A,0.1916092211159576,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,2.959298364469632
down,ZNF603P,0.19142377856163087,,,,,,,2.5672692314825314
down,RP11-804H8.5,0.19141482059475748,,,,,,,2.5671958887350277
down,SNTG1,0.19137814892304797,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,2.9571188689593053
down,NKX6-1,0.19130906154201008,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,2.9564672300282155
down,IQSEC3,0.1912936168467099,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,2.956321554152459
down,SCN1A,0.19122031754403138,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,2.9556301879647484
down,ENHO,0.19114517646255233,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,2.9549214499393615
down,SLA,0.19101043186438085,0.0,0.008167665595187803,,0.02017346404248954,0.0,0.0,2.9536505257184182
down,RP11-560I19.2,0.19088008119089492,,,,,,,2.5628177460568686
down,MRPS21P8,0.1908758438938378,,,,,,,2.5627830534739924
