"logFC"	"logCPM"	"PValue"
"EIF4A1P10"	-0.399053956992138	0.220799583864254	4.8621228821385e-18
"EIF4A1P11"	0.837259200182302	-1.97380676926327	5.25340337533944e-08
"EIF4A1P12"	1.03182818245569	-2.25124245682653	3.6775325711932e-25
"EIF4A1P13"	1.79698489762998	-1.49792924650873	2.48877880103877e-68
"EIF4A1P2"	-1.04771425525895	-0.751642591656427	7.64443149242681e-85
"EIF4A1P3"	1.77268988536602	-2.18765632488915	3.58274109257587e-97
"EIF4A1P4"	-1.97703925091384	-0.287179839014154	2.2592861431695e-221
"EIF4A1P5"	-0.998885548441252	-1.72551462343653	1.51185120414704e-67
"EIF4A1P6"	1.4908366641054	-1.259315311438	4.27406417018258e-73
"EIF4A1P7"	-1.47459307626491	-1.8251210286164	9.43065759960705e-76
"EIF4A1P8"	0.927487203976321	-1.94700896260917	3.50740397429422e-15
"EIF4A1P9"	-1.18558768896185	-1.89148565856296	1.08314362767608e-56
"EIF4A2"	-1.72378295743123	10.6226559600588	7.47936141738963e-204
"EIF4A2P1"	-1.40955195151937	-1.73094175047211	3.8263103667878e-67
"EIF4A2P2"	1.25428033801034	-1.10386567918586	2.29969519015157e-54
"EIF4A2P3"	-0.976419731347196	-1.58408458226564	6.45884397570493e-52
"EIF4A2P4"	-0.443513923031162	-1.76306535195182	3.51567827975468e-30
"EIF4A2P5"	0.540797339180679	-2.26411285090746	0.000168417282431574
"EIF4A3"	-0.531667486195768	6.23123842829032	6.56989305151443e-22
"EIF4A3P1"	0.415682617198469	-2.28120828890328	1.51349385289022e-06
"EIF4B"	-0.619991721093931	8.88058189122561	2.83946719813061e-29
"EIF4BP1"	-0.0878255019782794	-2.26999670761428	0.00380892277806332
"EIF4BP2"	0.616124591322796	-1.73849092446863	4.96812083608781e-07
"EIF4BP3"	-0.229204515266605	-1.39350903501166	2.44848029905359e-11
"EIF4BP4"	0.165163684134559	-2.22621158010075	0.770825457926227
"EIF4BP5"	-0.252039684073696	-0.984125756907378	7.64857331941592e-07
"EIF4BP6"	-0.355014238688575	-0.847683528871109	3.69933255353795e-16
"EIF4BP7"	-0.974463207589521	1.34475197412196	2.16137884918285e-54
"EIF4BP8"	-0.256939148750601	-1.98897250700022	3.13840279247306e-08
"EIF4BP9"	-0.490054459765237	-2.10048876178018	7.12017208920579e-13
"EIF4E"	-0.0221877671056695	7.85625617548934	0.672531869877882
"EIF4E1B"	2.15972934189393	-1.58809920445368	4.91819057545599e-136
"EIF4E2"	-0.846593047173475	6.48531107587731	3.76971432129822e-53
"EIF4E2P1"	0.971811842397306	-2.1765997503597	9.68308160297219e-08
"EIF4E2P2"	1.63917521766081	-2.02239555484752	4.73819647420733e-55
"EIF4E3"	0.952828755224724	4.46937622596846	7.46272486633804e-67
"EIF4EBP1"	-1.88004353416601	5.34984709910032	6.54398325086462e-239
"EIF4EBP1P1"	0.238462530300773	-1.89049297657211	0.165950197190705
"EIF4EBP2"	0.224163121693448	7.38771834444291	4.528430974605e-05
"EIF4EBP2P1"	0.117810638338559	-2.29306251508072	0.116632482188118
"EIF4EBP2P2"	0.433525239851692	-2.21398863468701	0.307702924212535
"EIF4EBP2P3"	0.826801982526403	-2.26606946146378	6.77347320307798e-20
"EIF4EBP3"	-0.405859719516874	2.20881878217211	8.63598307335759e-13
"EIF4ENIF1"	0.478646994202247	5.24157989391476	5.78249563184248e-18
"EIF4EP1"	2.21165304304096	2.9935895735454	1.59484390477554e-320
"EIF4EP2"	-1.22434179107363	2.08591159650406	4.59812458007751e-119
"EIF4EP3"	1.64948528848482	-2.04798577286059	4.35558285744193e-47
"EIF4EP4"	0.0330242288211875	-2.28517940106035	0.0271336615251467
"EIF4EP5"	1.0556527900633	-2.00067247453838	2.94275401507536e-12
"EIF4G1"	-1.85820987007649	8.21823030111509	7.90600210700732e-235
"EIF4G2"	-0.527620955843423	9.9814735802465	1.06543751386078e-21
"EIF4G3"	-0.148201069267605	7.46413375422451	0.00683074631569941
"EIF4H"	-1.04974694031118	7.92293256684786	2.08561915983988e-79
"EIF4HP1"	-1.92439371747719	0.354138709358777	1.24287597781986e-247
"EIF4HP2"	1.92112770641689	-0.690134333301132	1.28692554331931e-161
"EIF5"	-0.563839016402963	8.18367750812231	1.61076003598384e-24
"EIF5A"	-1.54869634476932	8.10951068843328	2.11021359852951e-166
"EIF5A2"	-1.639426759157	5.27557798773041	2.25968287960681e-185
"EIF5A2P1"	1.89716213055731	-1.4881694535328	2.05316392121634e-85
"EIF5AL1"	0.094309384580089	4.86691759160298	0.0691901451980535
"EIF5AP2"	2.21195117832471	0.45467537230047	1.14235374857379e-248
"EIF5AP3"	0.108356720576698	-1.75888337592211	9.10400660585327e-08
"EIF5AP4"	1.28555061343463	-0.920439712107943	2.19311926312945e-41
"EIF5B"	-1.19361913753312	8.01492247472929	1.30616410764304e-101
"EIF5P1"	1.36642542028431	-1.77514014114889	5.64966991465819e-38
"EIF5P2"	0.302216405767381	-2.27615731021937	0.114964956314825
"EIF6"	-1.48825158324467	6.92900793600283	8.07939153947476e-155
"ELAC1"	0.130145228192517	3.53415954720507	0.0267861516005786
"ELAC2"	-1.17839727250272	5.5291569880977	2.756618862078e-99
"ELANE"	-3.98296838934491	-1.43096578003555	4.42184691265003e-273
"ELAVL1"	-0.164954866631712	6.5214130388464	0.00276328172564221
"ELAVL2"	5.66717697549235	5.70395752647457	0
"ELAVL3"	5.98644409135309	5.56296103126637	0
"ELAVL4"	9.50066559699473	6.14684649977944	0
"ELF1"	-2.85397280642813	5.03509155331742	0
"ELF2"	-0.088213666114278	5.43235454405519	0.0909030186109411
"ELF3"	-0.0199659101623143	1.33553784696311	0.200646343906764
"ELF4"	-3.9262147387779	4.14155407461273	0
"ELF5"	0.0581521339100473	-0.568123028006975	0.0259418329819002
"ELFN1"	1.1932274222968	3.55002743220009	1.62674769105141e-102
"ELFN2"	-0.157376668185494	3.01022272992331	0.000915693774854532
"ELK1"	-2.06324750925314	4.3493625714684	1.19797919230681e-289
"ELK1P1"	0.0951766852295674	-2.29710161270555	0.0118752282958601
"ELK2AP"	-0.110048706865931	-2.2783487123325	0.0128274295945759
"ELK2BP"	-0.00346520427316744	-2.27420447113717	0.0932887516380731
"ELK3"	-3.51463898246863	5.94355739263805	0
"ELK4"	-1.0483699852061	5.57511654212966	8.73591988987724e-79
"ELL"	-1.41419754598963	3.6778869696716	6.12396255824701e-138
"ELL2"	-3.9303120456142	7.16841832946206	0
"ELL2P1"	-0.848205513171096	-1.46585636370902	4.33124477051353e-34
"ELL2P2"	0.391207077134425	-2.28502926503696	8.51183999603151e-07
"ELL2P3"	0.277073134654617	-2.27573355648845	0.242610381749068
"ELL2P4"	0.217343205613998	-2.2942293992622	1.6026529121626e-05
"ELL3"	-1.0790404016874	1.26991619737818	6.40257360159625e-82
"ELMO1"	3.03357889716901	4.05603598765374	0
"ELMO2"	0.359672442613162	5.79234527247167	5.92745290718513e-11
"ELMO2P1"	1.81729274147322	-2.05380349902456	2.45517008317455e-49
"ELMO3"	-0.637640730667944	0.560094760926226	1.82500060011802e-37
"ELMOD1"	2.70653396667627	3.33173586887677	0
"ELMOD2"	0.0945264281538158	5.57129957614499	0.106430938843771
"ELMOD3"	-0.376892645492808	4.16931679517534	4.27075194279225e-12
"ELMSAN1"	-0.318587550705498	6.59592362127034	6.95163378622270e-09
"ELN"	-4.45135870290793	7.51705812700471	0
"ELOF1"	-1.08760990334074	5.01718217405969	1.13128448958024e-85
"ELOVL1"	-3.23939847227103	5.64166211087676	0
"ELOVL2"	2.47263783740706	4.20346868152197	0
"ELOVL3"	-0.814089370279563	-0.957094344526636	6.30134558302487e-56
"ELOVL4"	0.357048639780069	4.41041349493926	2.75105457667353e-09
"ELOVL5"	-0.90855285156307	7.0043866754999	1.63386372825282e-60
"ELOVL6"	1.54940579495784	6.97366290740479	5.41568283126079e-166
"ELOVL7"	0.067717024578157	1.12263463719034	0.589931220283987
"ELP2"	-0.37776990058328	6.66079800126311	5.95763247527376e-12
"ELP3"	0.336610712106564	5.33469094128315	1.22912764716813e-09
"ELP4"	0.488708817390833	4.47689068554411	8.44397709516881e-19
"ELP5"	0.198646363510706	5.15322807724451	0.000274378423381519
"ELP6"	-0.144616894109808	4.90569906211961	0.00657474100641595
"ELSPBP1"	-1.05348146932045	-1.95547758258089	4.27877549161937e-68
"EMB"	-0.15788966271891	3.715545994405	0.00242298167539851
"EMBP1"	1.44168026569855	-0.0123904914336363	3.86394015359189e-113
"EMC1"	-1.4587494745412	6.36800389539275	1.23466420580708e-149
"EMC10"	-0.785127992833465	6.22249844041073	1.59654299691097e-45
"EMC2"	-0.498537516825568	5.45341785891053	5.89893261357673e-20
"EMC3"	-1.25854036184237	6.31411697303788	1.49832770228801e-112
"EMC3-AS1"	3.48814032671231	5.23142972673674	0
"EMC4"	-0.726553939683351	7.05899633631062	1.909938305691e-39
"EMC6"	-0.589876051942384	4.67849446642497	1.801259197996e-26
"EMC7"	-1.58404833069528	5.73874802714188	4.33779485686312e-174
"EMC8"	-0.651714364275694	4.96414681284566	8.66527024475179e-32
"EMC9"	-0.656001710289609	3.29202165150136	3.44024473351112e-34
"EMCN"	-1.0164486251773	1.19432836821222	2.81425664774093e-80
"EMD"	-1.17622313570707	4.87436628275066	2.85769988428656e-98
"EME1"	-0.88744889420592	4.39384433823543	1.34250039213037e-58
"EME2"	-0.328514130655973	3.78853907896905	2.00572209647484e-09
"EMG1"	-1.04470623495206	5.35042012254757	1.01012620461795e-78
"EMID1"	2.01422290445744	1.36698172041977	7.68538182419172e-263
"EMILIN1"	-5.75398612582569	6.61384175768573	0
"EMILIN2"	-3.97622352110105	4.61568741438173	0
"EMILIN3"	0.287978371418179	1.20706061593498	7.64008010341227e-05
"EML1"	-0.48178908526192	5.58560625168926	1.32658258704285e-18
"EML2"	-1.07503911952416	4.27357262336216	8.29866148431697e-81
"EML3"	-2.88438151598008	3.92710301302545	0
"EML4"	0.00380681786477989	6.86372869850552	0.968918307160009
"EML5"	0.594076375289909	3.95717376441115	7.74232318222085e-25
"EML6"	1.29932979307837	4.4959168437673	8.52106476537846e-111
"EMP1"	-5.0117125672191	7.59325971555483	0
"EMP2"	-1.65895741980867	6.53601276356815	2.51566011978118e-189
"EMP3"	-4.87399708374921	6.55736256010585	0
"EMSY"	0.31443030482554	5.11476401501205	1.69178246887132e-08
"EMX1"	3.06400249494153	1.05298516202651	0
"EMX2"	-1.94844601507502	5.11659424720839	2.38392011797027e-253
"EN1"	-0.962290444407135	2.32167781278324	1.28258317962404e-75
"EN2"	2.01538332359746	1.01925150366698	1.78982844073074e-253
"ENAH"	0.714062771489787	8.90043387228501	3.40258688818141e-38
"ENAM"	-0.182829508822057	-0.773229669078932	1.91486032876885e-08
"ENC1"	1.28075454286488	6.96420723707411	1.92433013758476e-116
"ENDOD1"	-1.26297607011223	5.26910468704652	3.48455230561178e-115
"ENDOG"	-0.870047815609897	2.51145311010375	5.47632752626824e-60
"ENDOU"	-1.17280188323736	-1.18465741684247	2.4991689852653e-100
"ENDOV"	-0.229699370038667	3.87405608560107	1.52637156366801e-05
"ENG"	-6.97548948383676	6.47904805218178	0
"ENGASE"	-0.628863760550034	3.38303672577439	1.03928701060806e-31
"ENHO"	3.40035976999076	2.42399483293794	0
"ENKD1"	-0.3600311321855	2.84443955736843	1.46434969631008e-10
"ENKUR"	4.72581172889163	2.55128761996737	0
"ENO1"	-0.697623224455957	10.2800394451202	1.52478768585623e-36
"ENO1P1"	-0.760641915490164	-0.550848736441447	9.76865641040634e-39
"ENO1P2"	3.66078684571558	-0.546322268457681	0
"ENO1P3"	0.00586477316497303	-0.226293011587991	0.160831102191199
"ENO1P4"	0.359605757167925	0.429390760819085	1.59705479109567e-06
"ENO2"	1.80550748245423	6.63058905588305	2.47741092481891e-223
"ENO3"	0.255907055385184	3.30035326754385	9.09293830325654e-06
"ENO4"	1.61825975555625	0.666019523439183	5.82475136887241e-151
"ENOPH1"	-0.0385322393672009	5.34559209904926	0.48172999043347
"ENOSF1"	-0.441928764927193	4.7475215354997	1.30911109819756e-15
"ENOX1"	0.621936327758701	3.36493773630327	9.8001736234395e-27
"ENOX2"	0.160014392383172	4.36374607443045	0.00525550841574127
"ENPEP"	-1.285944978161	1.10243900697232	1.80647041731961e-131
"ENPP1"	-2.67230588666149	5.43431843740867	0
"ENPP2"	-2.94927689983402	6.81692167600236	0
"ENPP3"	0.167970362006754	-0.424532863095404	0.467095300939345
"ENPP4"	0.716767992751057	3.13306156243864	5.81814353740923e-38
"ENPP5"	0.517806731803371	2.19480732296377	4.07005782163181e-20
"ENPP6"	0.716775901866341	0.48897517004331	2.6963642114853e-22
"ENPP7"	1.61056256795992	-2.16519898110152	4.09753128171666e-40
"ENPP7P1"	1.72294111685119	-0.684931289670857	1.9963303816566e-134
"ENPP7P10"	0.592423150527634	-1.03437428270553	4.75351354933366e-10
"ENPP7P11"	1.85708074931443	-1.91984656554611	6.62617364480294e-86
"ENPP7P12"	0.168870318377225	-1.03973522889369	0.505637444543136
"ENPP7P13"	0.0944335373440253	-2.29828120419946	0.12547641451364
"ENPP7P14"	0.825677149885978	-1.97239474880584	1.5238370765478e-08
"ENPP7P2"	0.825563531917095	-1.53714902280462	8.54991579566376e-13
"ENPP7P3"	0.865778388778774	-2.22471451707572	3.32950526632141e-16
"ENPP7P4"	-0.459814162312065	-0.390703732463932	4.47548253972058e-25
"ENPP7P5"	1.07340896229366	-1.66604575209619	6.70751913397433e-25
"ENPP7P6"	0.278384221510728	-1.84090647124802	0.606679885205914
"ENPP7P7"	1.58209466512634	-2.1025121277853	5.95986705218415e-54
"ENPP7P8"	0.758530016087159	-0.319942033402573	2.37516351164078e-22
"ENPP7P9"	0.525633116232893	-2.18381583574689	0.00753341151733069
"ENSA"	0.287492306762577	6.87420159433006	1.77584812692334e-07
"ENSAP1"	1.16897442792782	-2.22004702916166	6.92139998440629e-31
"ENSAP2"	-0.3640202613505	-1.51564897436992	1.22406848580803e-12
"ENSAP3"	0.0928176000308604	-2.28255370470585	0.257070020461345
"ENTHD1"	0.630503595493381	-2.12347215884727	0.247352324158057
"ENTPD1"	0.973892380329738	3.86859336750915	1.04120987553602e-66
"ENTPD2"	0.563402375457174	-0.839858621814528	3.21854396453369e-08
"ENTPD3"	2.20256272064173	0.527728494991134	6.44886018595851e-274
"ENTPD4"	-0.482749835588465	6.08218271120031	1.51170147232067e-18
"ENTPD5"	-0.767690742343698	4.224786080513	3.9922797078234e-44
"ENTPD6"	-0.638437035997736	5.33296611122006	1.74364612962934e-31
"ENTPD7"	-1.669795476544	3.97834271552244	3.42076688115322e-197
"ENTPD8"	0.534844999958459	-1.44492996800845	0.00431740551117738
"ENY2"	0.274067212539595	7.07425694636183	7.94529856629291e-07
"EOGT"	-3.32951256216237	4.80963599133688	0
"EOMES"	2.56273555763107	2.49971892409208	0
"EP300"	-0.0663539365541756	6.63089089958162	0.22876375519887
"EP400"	0.141572388207002	6.23829063356574	0.00977294274812369
"EP400NL"	-0.328382683833842	3.98278263828165	1.65125950058738e-09
"EPAS1"	-6.30887210196162	7.17321593769727	0
"EPB41"	1.41915843648512	5.71432844975794	1.06691073101748e-141
"EPB41L1"	0.986566784971098	5.72773400568655	7.04991484983022e-71
"EPB41L2"	-1.91488922066755	6.50917004675003	8.56503610516047e-249
"EPB41L3"	0.47562780238643	5.86337367033468	6.20696014952952e-18
"EPB41L4A"	1.92543244202696	4.90489142904736	5.07259502282814e-251
"EPB41L4B"	1.28369782480455	2.89140748472857	9.21428648386663e-119
"EPB41L5"	1.14796383666805	5.38019096877505	9.37912939924939e-95
"EPB42"	2.71556227342902	0.423553848510872	0
"EPC1"	0.309237063428934	5.50483518279137	3.87435687226529e-08
"EPC2"	0.341011374167142	4.91022397347681	7.07594397261231e-10
"EPCAM"	-0.54252819308898	2.82339891031997	1.38600443519716e-25
"EPDR1"	-1.18918868259469	4.45531021933159	1.15882139657449e-102
"EPG5"	-1.71827356091933	6.38707467177008	1.21122454571606e-203
"EPGN"	-3.41519031196657	-0.498060344757165	0
"EPHA1"	-1.06142121373745	2.38671287220319	1.23135362407233e-84
"EPHA10"	1.84101463354495	2.03051899878156	1.06843002504012e-192
"EPHA2"	-1.32275021148571	5.15154459292135	1.51665546633526e-122
"EPHA3"	3.17760142078735	4.72019493985802	0
"EPHA4"	1.34646465106011	6.05260319038713	4.83177316266835e-127
"EPHA5"	2.17355626520017	4.56179660543051	1.71830589984562e-315
"EPHA6"	3.73469940376544	1.45615838551481	0
"EPHA7"	4.09852100007666	4.91512983425969	0
"EPHA8"	2.55494498916022	0.434466593776729	0
"EPHB1"	2.42653212896163	4.10990592347603	0
"EPHB2"	1.1125876917699	5.79441483980059	1.71060819876523e-88
"EPHB3"	0.107465400373361	3.55234830728043	0.0486556239435129
"EPHB4"	-1.73919062462883	4.94133712304546	5.51716603880006e-207
"EPHB6"	-0.667094908039652	3.10934158346036	7.30883248697476e-36
"EPHX1"	-2.37280379585368	4.45431803620854	0
"EPHX2"	1.78113077668068	3.0171996337223	2.62888932866376e-222
"EPHX3"	-1.25870931240461	-0.138314869283206	4.48245576059219e-106
"EPHX4"	-0.501522330216551	1.49952574259911	3.26665093073635e-24
"EPM2A"	0.135071722799045	2.80893551149406	0.0280264620937479
"EPM2AIP1"	0.613786885813169	6.36716101053208	2.13978475579341e-28
"EPN1"	-0.768924395602856	6.2666311163702	2.06667670170905e-43
"EPN2"	-0.751797261762377	5.29248712179126	1.48630013126681e-42
"EPN3"	0.27928125303606	0.171021511179118	0.00021421380586743
"EPO"	0.384746991418073	-1.96132600764709	0.0169464233416186
"EPOR"	-1.31649784681111	2.45483912890746	4.3619249011757e-122
"EPPIN"	1.12467786917354	1.95652232133792	6.73962159394141e-77
"EPPIN-WFDC6"	-0.155717615649779	-2.2602663949738	7.78625308900295e-10
"EPPK1"	0.647704463930639	3.29685032823699	1.04532632937682e-26
"EPRS"	-1.20240195192748	8.0235058057021	2.90162309152374e-103
"EPS15"	-0.331738809609193	6.5490812257859	1.23779266819547e-09
"EPS15L1"	-0.259057784957817	4.71898774975225	1.94993483110675e-06
"EPS15P1"	0.676094634568244	0.253662120347199	7.15033624574994e-23
"EPS8"	-1.87051398081056	6.57108333250235	3.94744811350331e-238
"EPS8L1"	1.27497227883507	2.06715187835455	8.82001056706759e-109
"EPS8L2"	-3.8766388718212	4.05144535807108	0
"EPS8L3"	0.111125271908657	-2.08794152685117	0.00757071603648662
"EPSTI1"	-5.14452190180073	3.04446871001933	0
"EPT1"	0.198760940375752	5.66445686233997	0.000327821728270675
"EPX"	2.86306528626242	-0.661716672709228	0
"EPYC"	-0.622929779595946	-1.70784513244213	4.17639898358754e-29
"EQTN"	2.11421035981797	-1.76775061982211	3.28389135718338e-115
"ERAL1"	0.0318007458766791	5.6464122261175	0.57044000710522
"ERAP1"	-1.93790943704947	5.052314311823	1.21652832478164e-256
"ERAP2"	-3.37746973946484	4.37509792887384	0
"ERAS"	2.5167270759933	-1.58364545881738	4.16864543169197e-178
"ERBB2"	-1.41910346646009	5.57059402741122	3.99498730446709e-142
"ERBB3"	-1.336303452157	3.85856370038595	1.56230529774578e-121
"ERBB4"	3.52422432272923	4.18396393116355	0
"ERBIN"	-1.31773429920959	7.30078048060639	5.67915132460475e-123
"ERC1"	-0.273861510695316	6.58953504702332	5.48612248395961e-07
"ERC2"	4.32135261674054	4.10207053810704	0
"ERCC1"	-0.759987098700076	6.23811131070549	1.04372836319849e-42
"ERCC2"	-1.23104332845798	5.03247066306978	6.75097539732346e-109
"ERCC3"	-0.359658878224173	5.58630762814678	5.76720921622554e-11
"ERCC4"	-0.696003632895764	5.32473177738969	7.00332366066845e-37
"ERCC5"	-1.135806196509	5.28750255657223	2.42571831054779e-93
"ERCC6"	-1.57664247705387	5.22225178929774	5.30352041096654e-175
"ERCC6L"	-0.0676575906356744	3.84675476018825	0.198540342352595
"ERCC6L2"	0.108157178126257	5.3039857760696	0.0618552718307579
"ERCC8"	1.30551888203916	4.95776828562853	1.03593131803216e-118
"EREG"	-3.58309152339665	4.26628465901909	0
"ERF"	-1.86794103024268	4.4344852790188	9.34826726377068e-244
"ERFE"	-1.76138618741507	1.24562809365965	2.37582323870968e-186
"ERG"	-1.82243002991854	0.261155564876512	1.52851903457017e-246
"ERGIC1"	-2.02277278602208	6.92094976459182	2.4331916403042e-275
"ERGIC2"	-1.24643500131786	6.51526429427912	9.76261990189957e-111
"ERGIC3"	-1.0161494336615	7.42103356057844	8.42405915057919e-75
"ERH"	-0.382668429609499	6.50173058355321	4.08532164605149e-12
"ERHP1"	1.03701018559652	-1.87003620633818	1.77457179368808e-09
"ERHP2"	0.212825069514754	-2.29121325048296	0.00154837851966258
"ERI1"	-0.690824389735663	5.02312829421414	4.85532780445292e-36
"ERI2"	-0.211853237658751	3.91795031497381	6.39513770776792e-05
"ERI3"	-0.490329113456419	5.2429173694373	4.61032966717782e-19
"ERICH1"	-0.455607774277144	4.40049021039867	3.14214345112431e-17
"ERICH2"	2.0271117252938	0.022977191538651	5.50294556892203e-226
"ERICH3"	3.70814102779943	1.07003467045902	0
"ERICH4"	0.0186133487184963	-2.07296925754906	1.63238053751015e-11
"ERICH5"	-0.225137937858595	0.474866563483069	3.80276861784962e-10
"ERICH6"	-0.017465162981098	-1.32200785831978	0.000267020415320219
"ERICH6B"	1.20096526971496	-0.849908407755703	2.36709766970311e-59
"ERLEC1"	-1.59112798306444	6.7756899013065	4.80478979755768e-176
"ERLEC1P1"	2.34143643811009	0.290983185303605	4.64421707090772e-322
"ERLIN1"	-1.68795967363834	5.90998576870747	3.11193457060788e-196
"ERLIN2"	-1.58141200558344	5.86220500525697	1.58646909960703e-174
"ERMAP"	-1.26108019272949	3.9804757754365	2.68882129514856e-114
"ERMARD"	-0.217188924092801	4.20622037146851	7.80087809989273e-05
"ERMN"	0.84029497278951	-0.00139776264036682	1.03672857309687e-35
"ERMP1"	-1.01654367728582	3.98082589559173	2.68810526566493e-77
"ERN1"	-1.40944813100519	3.60769872767906	2.83143512214423e-141
"ERN2"	0.500319687346824	1.13137670707305	4.5292387859333e-13
"ERO1A"	-0.960906221726614	7.32162979152524	3.56809050887244e-67
"ERO1B"	-0.174572996816532	3.08436003959641	0.000589416533326261
"ERP27"	1.79080916451582	-0.68236787798919	3.10267009519237e-134
"ERP29"	-0.524713406759783	6.84942605543897	2.54681471945833e-21
"ERP29P1"	0.823073219479345	-1.86403017527872	2.79891810368768e-06
"ERP44"	-1.30742258211414	6.25671048116472	2.0954193626189e-121
"ERRFI1"	-1.70557481545564	5.8168400642027	3.43327574723734e-201
"ERV3-1"	1.12272263453858	4.47428371028727	2.73982637582233e-89
"ERVFRD-1"	0.107480738416836	0.225603071308242	0.947929813754268
"ERVFRD-3"	-0.781678863200507	-1.70215789038355	1.39349989813853e-40
"ERVK3-1"	-0.109895376308357	6.08158740816026	0.0383614854010586
"ERVMER34-1"	-0.524782944001661	2.24584831313394	1.92160477828011e-23
"ERVV-1"	0.636781825052432	-1.84756952802388	0.000272013776428417
"ERVV-2"	-0.25951022202477	-1.74923524492118	2.27176373721119e-19
"ERVW-1"	0.94749169202194	3.75469961501032	6.62229765738479e-64
"ERVWE2"	0.446607110186799	-2.26877193658201	0.00910032563476144
"ESAM"	-0.506276754703837	0.557771105329087	1.98257297816639e-24
"ESCO1"	0.0339048349066166	5.37063751427233	0.63137473251206
"ESCO2"	0.383151897563795	4.83957100101174	1.19079610655632e-11
"ESD"	-0.393592392850539	7.25441950350381	8.18432530711209e-13
"ESF1"	-0.7369588379985	5.89072730126106	3.79193420346227e-41
"ESM1"	-5.21936474050634	2.68669237845111	0
"ESPL1"	-0.435090340892166	4.14450234719609	3.76021075635002e-15
"ESPN"	1.81402877266912	1.02843552022072	1.67138888243383e-212
"ESPNL"	-2.92730783358276	0.449373208635487	0
"ESPNP"	1.05977216156567	-1.5202435317231	9.04036264642798e-22
"ESR1"	-3.18666376954631	2.09171344957426	0
"ESR2"	0.918193970999848	1.2712545836394	2.2455632560629e-50
"ESRP1"	-2.51636321809267	2.24945319302868	0
"ESRP2"	-0.737576617684107	1.42408775280358	1.08946077586596e-33
"ESRRA"	-1.91089629021737	3.6112130191938	2.17849155960862e-255
"ESRRAP1"	0.499756677774299	-2.23041624572647	0.0140746075122604
"ESRRAP2"	0.972490242029652	-1.0391534614163	5.06599177951573e-35
"ESRRB"	2.18727000246505	0.495822100688048	3.60367724602952e-220
"ESRRG"	2.89149374442577	3.12810422248903	0
"ESX1"	-1.03071763279927	-2.14627385544328	2.40654146345304e-53
"ESYT1"	-2.35544653335268	6.75505725513344	0
"ESYT2"	-2.34350008081399	6.30432578406336	0
"ESYT3"	-0.439576276916683	1.73145050119518	7.86723983879418e-19
"ETAA1"	-0.339746273980637	4.64015153247614	1.93103538509296e-10
"ETF1"	-1.45859467329552	7.06944087914669	4.61375058191368e-149
"ETF1P1"	1.35542878237128	-1.60270106669744	2.07742990077361e-44
"ETF1P2"	0.220481131145076	0.10982407957415	0.0004634169213391
"ETF1P3"	-0.518762601807862	-2.16857934315381	5.15213974390467e-05
"ETFA"	-0.806055938933302	6.61927286393855	5.33730613158103e-48
"ETFB"	-0.74744970743147	6.00061188722629	8.37838024212476e-42
"ETFBKMT"	0.0597409242307921	3.01742498528965	0.365364705020955
"ETFDH"	-0.581875960723744	5.09087281147537	6.20245332519415e-26
"ETHE1"	-2.4604804588531	5.23038244859954	0
"ETNK1"	1.90764813525788	8.13896273870919	2.38733695106591e-246
"ETNK2"	0.175895519605254	3.16208691873709	0.00250419939673994
"ETNPPL"	1.34157059862251	-0.291327112007744	1.21784786823734e-78
"ETS1"	-4.14500038092614	5.90129058388963	0
"ETS2"	-2.35267467793026	5.19012415195917	0
"ETV1"	1.20467735015541	6.15641217599709	7.6245432184927e-102
"ETV2"	-1.12977021319508	-0.0999264193881317	5.51688443484779e-103
"ETV3"	-0.690296909781391	4.78586000003849	3.25767431195428e-36
"ETV3L"	0.908570276006008	-1.65725428555747	2.76102030704189e-13
"ETV4"	-0.502508581413416	3.48449686689261	1.06845414415177e-21
"ETV5"	-0.175854346556314	5.91018424611929	0.00104841655548621
"ETV6"	-0.249260955344029	5.54786711919383	4.6639121640106e-06
"ETV7"	-1.32686386944426	0.629753821613058	1.08771770749318e-135
"EVA1A"	-3.86916033326952	4.18316475906654	0
"EVA1B"	-4.73275915959529	4.48829795835671	0
"EVA1C"	-0.975007742716084	2.30814549357262	3.48100552573264e-74
"EVC"	-3.16951774358208	5.19163133773768	0
"EVC2"	-3.1702410386427	2.80421847360738	0
"EVI2A"	-1.08945072944979	2.19467083597037	1.20844402869409e-75
"EVI2B"	-1.76683752732594	1.24050712608486	1.50047775346927e-207
"EVI5"	-1.08685681289655	6.11742132182777	2.57403819501592e-85
"EVI5L"	-0.762753017660706	4.21355409860283	4.20790889762081e-45
"EVL"	1.44112498967243	5.82242256065824	1.4170767111316e-146
"EVPL"	0.474695972383983	-0.285917593010713	2.02743724150345e-08
"EVPLL"	-0.425640505462981	-2.1616860765837	1.9813285322846e-16
"EVX1"	1.15028253511748	-0.997061381583491	4.23613154685855e-47
"EVX2"	3.76816121150711	-0.718161268306984	0
"EWSR1"	-0.128880540517234	7.73392686293543	0.0197911805804673
"EXD1"	0.218809775227334	0.16175349075467	0.0543039967122137
"EXD2"	-0.0682446634871489	4.71780338250576	0.203111684691409
"EXD3"	0.034397280592916	2.85442886881446	0.652995279018898
"EXO1"	0.186502499221083	4.30176284076443	0.000803430895541307
"EXO5"	-0.492615575352263	3.55942141447533	4.1865828112408e-20
"EXOC1"	-0.457915160511123	5.94974084225997	3.8768553628589e-17
