,betweenness,pagerank,closeness,katz,hits_authority,hits_hub,eigenvector
PALMD,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
SLC38A3,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
MYLK3,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CD244,1.0015017518769395e-06,0.0018380937477432688,0.75,0.022688744060868574,1.4161834284096746e-29,1.4161834284096743e-29,3.7137210912685902e-28
COX7C,2.003003503753879e-06,0.0019034866848572714,0.875,0.0236345478178776,9.629614118339089e-11,9.629614118339082e-11,2.8914212241954747e-10
TMEM139,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
PLCL1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
VWC2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
MS4A1,0.0,0.0007351855171911821,0.1018957345971564,0.022479935448751643,1.7556726580169445e-12,1.7556726580169445e-12,3.692008693321387e-12
RETN,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
MCEMP1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
AIF1,0.0001515327178158594,0.0014416498583161167,0.16640866873065016,0.02296702775953377,1.6533276505580508e-07,1.6533276505580503e-07,1.9780880732010805e-07
ASIP,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
MAPK4,2.503754379692349e-07,0.0014158289678566091,0.75,0.0226910363162794,5.811971103625308e-26,5.811971103625309e-26,9.975358476763675e-25
SLC6A1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CYP4F12,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
TMOD1,4.231803464753286e-05,0.001322654053335667,0.1651305683563748,0.022962664843874582,1.3839909194716765e-07,1.3839909194716763e-07,1.7254795846894197e-07
CRP,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
TRDN,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
IFNG,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
TNFRSF13B,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
RORC,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ASPG,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
IRX6,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
SLCO2B1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ERICH4,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
RP11-407P15.2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
LDHD,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
TIE1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
DSG1,2.503754379692349e-07,0.0014158289678566091,0.75,0.0226910363162794,5.811971103625308e-26,5.811971103625309e-26,9.975358476763675e-25
CD74,0.0027207464259323523,0.0031020971032183547,0.14200792602377807,0.02409543882987492,0.003015998728679986,0.0030159987286799855,0.0030159996666134776
ST6GALNAC1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ADH1C,0.0,0.0014158289678566094,1.0,0.022461833929246843,5.285956925604576e-38,5.285956925604577e-38,3.629014273160892e-36
BATF,0.0,0.0014158289678566094,1.0,0.022461833929246843,5.285956925604576e-38,5.285956925604577e-38,3.629014273160892e-36
LINGO4,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CCL13,0.0,0.0013579342127452365,0.5714285714285714,0.022693328803323955,3.551778092783273e-24,3.5517780927832716e-24,4.973135566425202e-23
ESRRG,0.0,0.0012440029558051615,0.0807057057057057,0.022697960590904915,1.1051877349628308e-14,1.1051877349628311e-14,2.423484105702208e-14
SIGLEC5,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
SMTNL2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
PLCXD3,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
RNF186,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
VEGFD,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
PYGM,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
BRINP3,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
PPP1R14C,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
SH3RF2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
IL18RAP,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
SLC27A6,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
REM1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
PLA1A,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CPNE4,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
IRX4,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
TP53TG3,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
C1QTNF9,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
BTNL9,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CA4,0.0,0.0014158289678566094,1.0,0.022461833929246843,5.285956925604576e-38,5.285956925604577e-38,3.629014273160892e-36
ITGAM,5.508259635323167e-06,0.0015363411512072285,0.4,0.022697781630344912,1.794375139917616e-21,1.7943751399176162e-21,1.8486285958087878e-20
C2ORF40,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
FCER1G,0.0,0.0006742763482987655,0.14323784143904064,0.022466493818984478,3.3147504596958936e-09,3.3147504596958928e-09,4.9767839456278445e-09
GJA5,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CD1E,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
LILRB2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
MTUS1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
S1PR4,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
IGHV3-15,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
TNFRSF4,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
MYCT1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
KBTBD12,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CBFA2T3,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
RPL23A,7.946439495547382e-07,0.001979171207348715,0.09662921348314607,0.024430225944068896,0.3345694423936329,0.33456944239363295,0.33456944238024566
SCN7A,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
BCO2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
FPGT-TNNI3K,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
TMEM71,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
PLA2G12B,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
BLNK,0.0011970032396912507,0.0011252872166223902,0.15368120085775555,0.022702624703026142,3.4129364008898305e-09,3.41293640088983e-09,5.154635280938406e-09
GCOM1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ORM1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
HRH2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
EEF1A2,0.001872808276009877,0.0015145989033944277,0.11678435632808255,0.02344223630405275,0.12138877577712288,0.12138877577712291,0.12138877585530562
FGF12,0.0,0.0007384126926608462,0.12714370195150798,0.022468689236216043,1.921471196949557e-08,1.9214711969495565e-08,1.9584083769844104e-08
NEB,0.0,0.0006271928095167464,0.1575091575091575,0.022482858932611455,1.602914538485779e-07,1.602914538485779e-07,1.7038589288346945e-07
HCAR3,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
FGR,0.0,0.0009824051378648619,0.16226415094339622,0.022705456793041073,2.656691378541241e-08,2.6566913785412413e-08,3.7152074526328106e-08
ABCB1,0.0,0.0014158289678566094,1.0,0.022461833929246843,5.285956925604576e-38,5.285956925604577e-38,3.629014273160892e-36
TMEM252,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
HAND1,0.0020849430387532737,0.002050847491043912,0.13853092783505155,0.023154284861411273,5.927535179197717e-10,5.927535179197716e-10,9.92407566250071e-10
TNNI1,0.0013574150298067782,0.002275931342374823,0.1842330762639246,0.02367402360406506,1.504845437507992e-06,1.5048454375079923e-06,1.5558042644097738e-06
SLC4A3,0.0,0.0014158289678566094,1.0,0.022461833929246843,5.285956925604576e-38,5.285956925604577e-38,3.629014273160892e-36
CD1C,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
NDRG4,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
DOK2,0.0,0.0006689352288850672,0.14410187667560323,0.022471101755863063,3.4898742096152642e-09,3.4898742096152634e-09,5.288688530043195e-09
ECSCR,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
TREM2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
POF1B,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CEACAM21,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
SCEL,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
FPR3,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
HLA-DMB,0.0,0.0008505287138662248,0.11375661375661376,0.022707544389852195,0.002362345053154355,0.002362345053154355,0.0023623451829834436
SH2D3C,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
APOB,0.0,0.0008520070739685479,0.4444444444444444,0.022464125957702644,1.104984319955251e-24,1.1049843199552508e-24,1.5471774114630472e-23
ETNPPL,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
SGCG,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
PKP2,2.503754379692349e-07,0.0014158289678566091,0.75,0.0226910363162794,5.811971103625308e-26,5.811971103625309e-26,9.975358476763675e-25
FGFBP2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
GPT,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
MS4A6A,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CD163,0.00010716068745083253,0.0013820979372003723,0.12706855791962174,0.02269564705454281,5.836408642634797e-10,5.836408642634796e-10,9.738911968846596e-10
HSPB3,0.0,0.0014158289678566094,1.0,0.022461833929246843,5.285956925604576e-38,5.285956925604577e-38,3.629014273160892e-36
AVPR2,0.0,0.0007351855171911821,0.1018957345971564,0.022479935448751643,1.7556726580169445e-12,1.7556726580169445e-12,3.692008693321387e-12
PPBP,0.0,0.0014158289678566094,1.0,0.022461833929246843,5.285956925604576e-38,5.285956925604577e-38,3.629014273160892e-36
TUBA3C,0.0,0.0006575406490960255,0.12278697886921759,0.02247786966187824,3.689816237100227e-05,3.689816237100227e-05,3.6898314442306324e-05
ESRRB,0.0,0.0007363733390748866,0.07480862908837857,0.02246866690100082,2.0875717554367187e-15,2.08757175543672e-15,4.5997997077546285e-15
JCHAIN,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
HSD17B3,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
HCG27,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ANKRD1,0.0,0.0006271928095167464,0.1575091575091575,0.022482858932611455,1.602914538485779e-07,1.602914538485779e-07,1.7038589288346945e-07
KIAA0040,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
EMCN,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
FAM216B,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
LPAR5,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
PDLIM3,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
MYH11,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
MGP,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
TMEM132C,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
LY6D,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
VIPR2,5.007508759384698e-07,0.0013863686343757314,0.5555555555555556,0.022693328805617058,5.994259919262249e-24,5.994259919262252e-24,8.150839972290269e-23
HIGD1B,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
SLCO1C1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
RP11-343C2.9,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CACNB2,3.5052561315692882e-06,0.002437390010725296,0.625,0.022913474979046968,9.142537413025647e-27,9.142537413025645e-27,1.7348389326149602e-25
DDO,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
SCN5A,0.0005292936758669626,0.0024754746017669554,0.14556533513879485,0.023147364628261603,1.583848432070179e-07,1.5838484320701788e-07,1.6044219747886452e-07
SH3BGR,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
AC090154.1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
P2RY10,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
SIGLEC12,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
TDRD10,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
RRAD,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
DNAJA4,0.0,0.0010015625203998887,0.13659466327827194,0.02270995146912173,6.359025968311851e-05,6.35902596831185e-05,6.35909785136919e-05
CYP4Z1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
WT1,0.0,0.000692053764294179,0.13190184049079756,0.022466488684847467,5.353639057395187e-10,5.353639057395186e-10,8.821627474213453e-10
TRAC,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
METTL11B,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CXORF36,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
KL,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CCL3,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
PARVG,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
DUSP13,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ABLIM1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
GPRIN3,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CD69,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
RAI2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
FFAR3,0.0,0.0009935641879699512,0.5,0.02246410303056299,8.752494930615323e-30,8.752494930615321e-30,2.2952058591413395e-28
CYP4B1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
DMD,0.0018501363915737763,0.0025865008665711853,0.18021793797150043,0.023664352714422507,3.3123512307783607e-07,3.31235123077836e-07,3.745563748304372e-07
CFD,1.3520273650338684e-05,0.0014514555433006622,0.46153846153846156,0.022702275349965124,1.9413593774236005e-21,1.941359377423601e-21,2.0000569732496454e-20
CCDC179,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
GAS2,0.0,0.0005491104378636695,0.16399694889397406,0.022501393629956283,1.1081600219289091e-07,1.1081600219289088e-07,1.3431222153621693e-07
CRISP3,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
AOC3,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
USP2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
TPSB2,0.0,0.0014158289678566094,1.0,0.022461833929246843,5.285956925604576e-38,5.285956925604577e-38,3.629014273160892e-36
ANTXRL,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
HEPN1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
AP005242.1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
MT3,0.0,0.0010905747598013535,0.6666666666666666,0.02246408056196628,5.542727569222744e-32,5.542727569222745e-32,1.9026486352469778e-30
KCNH2,0.0,0.000813359597658342,0.11309836927932666,0.02246639576146352,2.4092296077931935e-09,2.409229607793193e-09,2.4803757244684235e-09
TESC,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CCDC141,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
SCARA5,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
OGN,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
HP,0.0,0.0011131369023007476,0.13214505224339274,0.022953355025165337,2.16640080025925e-05,2.1664008002592503e-05,2.1665070847095958e-05
CSH1,0.0,0.0014158289678566094,1.0,0.022461833929246843,5.285956925604576e-38,5.285956925604577e-38,3.629014273160892e-36
AGT,3.5052561315692882e-06,0.002437390010725295,0.625,0.022913474979046968,9.142537413025647e-27,9.142537413025648e-27,1.7348389326149602e-25
AC004824.2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
PEG3,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
C1ORF162,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
SCN2B,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CRYM,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
XK,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CSF1R,0.0,0.0006633852135040066,0.12478235635519443,0.022473346473996042,9.818594119393711e-11,9.81859411939371e-11,1.7785133531056172e-10
ADRA1A,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
GDF2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
DMBT1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ZNF366,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CD300LG,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
SSTR5,0.0,0.0014158289678566094,1.0,0.022461833929246843,5.285956925604576e-38,5.285956925604577e-38,3.629014273160892e-36
IRF8,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
METTL7B,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
PPP1R1C,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
MEOX1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
SMIM2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
MARCH11,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
P2RY13,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
SCGB1A1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
KLHL40,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CCL4L2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
S100B,0.00010832910616135561,0.0016672996307224954,0.12306811677160846,0.022931927448949112,4.563086733233859e-05,4.563086733233859e-05,4.56311552760874e-05
SBK3,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
WNT6,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
MYF6,0.0,0.0007460023741987721,0.13513513513513514,0.022466423577366522,1.7575240995919893e-08,1.757524099591989e-08,1.8737846296911742e-08
FAM134B,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
RAMP2,0.0,0.0010905747598013535,0.6666666666666666,0.02246408056196628,5.542727569222744e-32,5.542727569222745e-32,1.9026486352469778e-30
PGM5,0.0,0.0005787952992856656,0.15280739161336176,0.022473859116746576,4.2070051427724426e-08,4.207005142772442e-08,4.9844686243736384e-08
GUCY2C,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
HPGDS,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CR1,0.0,0.000800818838965294,0.375,0.022473139696283086,1.5251072232506784e-21,1.5251072232506788e-21,1.571219286740898e-20
ATP1A3,5.332996828744703e-05,0.0014430754668713446,0.13659466327827194,0.02293206296739708,1.629910809752161e-08,1.629910809752161e-08,2.0946929828164474e-08
FAM81B,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
AC104389.2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ERBB4,0.0,0.0014158289678566094,1.0,0.022461833929246843,5.285956925604576e-38,5.285956925604577e-38,3.629014273160892e-36
CA3,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
IP6K3,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
P2RX1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
NPNT,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CYTIP,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
LRRC74A,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
MMRN2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ASXL3,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ACSM1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
TIMD4,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
NOP56,0.00021331987314978813,0.0010871480488039759,0.09628302731751008,0.02295459676758109,0.07392549271651216,0.07392549271651218,0.07392549271378032
EFNA1,5.007508759384698e-07,0.0020663373839671212,1.0,0.02268649720119367,5.542727569222744e-32,5.542727569222745e-32,1.9026486352469778e-30
DGKG,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
MYADML2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ASB15,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ALPK3,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
LAPTM5,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
PCDH12,0.0,0.0012213857857173694,0.12699350265800355,0.022697985185790154,6.730903105437749e-10,6.730903105437748e-10,1.1336485053427774e-09
RACK1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
GIMAP1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
RPL3,7.320500900624296e-07,0.0017864684357649851,0.09658580413297395,0.02419071393051382,0.30204201305885703,0.3020420130588571,0.302042013047277
AC005477.1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
GPD1L,6.009010511261637e-06,0.0017220940037243556,0.4444444444444444,0.02293173030091272,5.326772339719574e-19,5.326772339719573e-19,4.1615589344894616e-18
F8,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CLECL1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
DMTN,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
KRT1,5.007508759384698e-07,0.0020663373839671212,1.0,0.02268649720119367,5.542727569222744e-32,5.542727569222745e-32,1.9026486352469778e-30
TAF1D,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
TFF3,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
PZP,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
SLC28A1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
HLA-DPA1,4.7070582338216157e-05,0.001310067020752779,0.12463768115942028,0.02293229602338496,0.0006686518305748312,0.0006686518305748312,0.0006686520629582359
AOAH,0.0,0.0008705338301977702,0.5,0.0224708456328392,1.2013707835322958e-23,1.2013707835322958e-23,1.57520414648826e-22
HEY2,0.0019853103061373825,0.002126600876224539,0.12790005948839978,0.023154304604842996,1.1817462167718223e-10,1.1817462167718223e-10,2.1586106073535427e-10
HAPLN2,0.0,0.0014158289678566094,1.0,0.022461833929246843,5.285956925604576e-38,5.285956925604577e-38,3.629014273160892e-36
MT1HL1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CD52,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
TCF15,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
EGFLAM,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
CD300LB,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ZBTB16,0.0,0.0007063606176513793,0.10131950989632423,0.02247321104847162,7.468630433368812e-13,7.468630433368814e-13,1.5627656892084369e-12
OBSCN,0.0005550618604367702,0.0034336369261509757,0.16449885233358835,0.024096527135894254,4.1010138058972305e-07,4.1010138058972305e-07,4.5418563954539565e-07
MROH2B,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
REEP1,0.0,0.000813359597658342,0.11309836927932666,0.02246639576146352,2.4092296077931935e-09,2.409229607793193e-09,2.4803757244684235e-09
GPR34,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
PTPRCAP,0.0,0.000772340612734611,0.1094147582697201,0.022466419626662553,2.1017123888137677e-11,2.1017123888137674e-11,4.0528019697643736e-11
LRRTM3,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
SBK2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
SLCO5A1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
SOX7,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
NCAM1,0.0,0.0014158289678566094,1.0,0.022461833929246843,5.285956925604576e-38,5.285956925604577e-38,3.629014273160892e-36
NUDT7,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
TINAGL1,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
NIPSNAP3B,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
BTK,0.001339633780854391,0.001630242541740944,0.16705516705516704,0.02292782291184168,2.3744530876770786e-08,2.3744530876770786e-08,3.297645110749386e-08
TMEM88,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
DPYS,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
ATP1A2,5.332996828744703e-05,0.0014430754668713446,0.13659466327827194,0.02293206296739708,1.629910809752161e-08,1.629910809752161e-08,2.0946929828164474e-08
MPZL2,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
PAQR9,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
RPL17,0.00016447579812595682,0.001821239549049282,0.10580708661417322,0.0241836138846756,0.28832918415667114,0.2883291841566712,0.28832918415973996
C4A,5.508259635323167e-06,0.001600515799771835,0.32432432432432434,0.022688856914198214,4.883810970832732e-22,4.883810970832733e-22,5.031474376872887e-21
PKD1L3,0.0,0.0002123743451803819,,0.022237215589954378,0.0,0.0,0.0
