,logFC,betweenness,pagerank,closeness,katz,hits_authority,hits_hub,eigenvector,eigentrust,inf_score
IGLV1-40,5.9363091665529595,,,,,,,,,6.9363091665529595
ART3,5.932718188610901,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,7.08838760963373
ANKRD62P1,5.929816923170401,,,,,,,,,6.929816923170401
GATA5,5.92519477261006,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,7.08069526049857
AC018755.18,5.92330716522604,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,7.078765268188379
KLRC4-KLRK1,5.91886024385324,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,7.074218494253191
CLEC5A,5.918287300084,0.0,0.0009821566904496014,0.6000000000000001,0.022466327644146987,1.8430992152555946e-28,1.8430992152555941e-28,4.2178634528879165e-27,0.0005064199395770394,11.334798553114199
IGHV4-39,5.908795679948041,,,,,,,,,6.908795679948041
FILIP1,5.90292434925584,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,7.05792477009775
ADCY5,5.893319418487309,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,7.048104167211728
NPM1P14,5.892736310260769,,,,,,,,,6.892736310260769
ITGB1BP2,5.892709307641191,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,7.047480356745982
CPT1B,5.88754301425169,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,7.042198057789992
GPX3,5.88712213562277,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,7.041767728620793
RGS6,5.885941069158441,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,7.040560142120933
SGCA,5.88412134914696,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,7.038699561547562
CST7,5.8676956824751,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,7.021905067822423
TLR8,5.86674251122709,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,7.020930493769297
RHAG,5.864820980351321,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,7.018965816238669
C2CD4B,5.86467478826998,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,7.0188163415146425
HABP2,5.86245204778857,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,7.016543690923746
PPARGC1A,5.86062082263006,0.00042413599191988387,0.0024658773744084027,0.08082706766917294,0.023145131105000064,1.1696747826499261e-14,1.1696747826499256e-14,2.5660728084080452e-14,0.0006672502345554832,7.613779889982637
PPP1R12B,5.85334621718961,0.0,0.0007997659965088463,0.11280167890870935,0.022464172060494187,8.944944628029536e-11,8.944944628029534e-11,1.5975730845811808e-10,0.00013632274850800696,7.8050365053331285
CYP4Z2P,5.851691436586571,,,,,,,,,6.851691436586571
FGG,5.85124099004866,0.0,0.0013579342127452367,0.5714285714285714,0.022693328803323955,3.551778092783274e-24,3.5517780927832716e-24,4.9731355664252046e-23,0.0006141692150866444,11.032280712579714
MYOC,5.85058723460569,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,7.0044124615173216
GRIP2,5.850100865749661,0.0,0.0009116981335611322,0.4,0.022464170463328634,3.50555270244876e-24,3.505552702448755e-24,4.5963837545596254e-23,0.0001637487126673536,9.816122618419865
CYP4F24P,5.84915514537786,,,,,,,,,6.84915514537786
KIAA1211L,5.84114837559135,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.994761659412564
IGKV1-33,5.84091210481735,,,,,,,,,6.84091210481735
PTP4A3,5.83359001834047,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.987033584445614
PGA4,5.83159869842249,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.984997550807811
SLPI,5.83106797945057,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.98445491490622
CYSLTR2,5.82646706693229,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.979750692060241
CD34,5.818841166891071,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.971953557676028
OSM,5.815447128802139,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.968483308795044
CD48,5.81508651875131,0.0,0.0009935641879699508,0.5,0.02246410303056299,8.752494930615331e-30,8.752494930615321e-30,2.2952058591413404e-28,0.00041791907514450796,10.467029533767768
RP11-216L13.16,5.814905899985419,,,,,,,,,6.814905899985419
SLC25A4,5.8102778094994605,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.963197915981075
ZDHHC11B,5.808741151341749,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.961626753220809
HSPA7,5.80705401800061,,,,,,,,,6.80705401800061
GOLGA8M,5.8018955159890995,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.954627403832354
PRSS44,5.78661731003813,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.93900613626977
F13A1,5.7709165200467405,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.922952795832644
IGHV2-5,5.76720419493854,,,,,,,,,6.76720419493854
LARP7P4,5.7668763327429495,,,,,,,,,6.7668763327429495
OIT3,5.75664216788309,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.908357922904073
OR6C68,5.75447281488559,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.906139858576338
ZNF831,5.72893600823623,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.880029640488964
RP11-810K23.10,5.7195124448547805,,,,,,,,,6.7195124448547805
RP11-415D17.1,5.7180039103675595,,,,,,,,,6.7180039103675595
UBE2QL1,5.715993322601709,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.866796335745978
PALMD,5.715864820131661,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.866664947841304
SLC38A3,5.7156503290876195,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.866445640548321
AC007283.4,5.711584698287781,,,,,,,,,6.711584698287781
CH17-8C20.5,5.71100760186441,,,,,,,,,6.71100760186441
MYLK3,5.70880891925408,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.859450611560101
CD244,5.7082070292913,1.0015017518769395e-06,0.0018380937477432684,0.75,0.022688744060868574,1.4161834284096757e-29,1.4161834284096743e-29,3.7137210912685925e-28,0.0007271676300578021,12.036539583055134
COX7C,5.70773669000823,2.0030035037538786e-06,0.0019034866848572714,0.875,0.0236345478178776,9.62961411833909e-11,9.629614118339081e-11,2.891421224195477e-10,0.0007266620737168453,12.908163033340848
TMEM139,5.705627319880099,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.85619757155937
PLCL1,5.70386539560242,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.854396084483272
IGLV2-8,5.701341613644249,,,,,,,,,6.701341613644249
VWC2,5.700864160334059,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.851327458540162
MS4A1,5.69807022968514,0.0,0.000735185517191182,0.1018957345971564,0.022479935448751643,1.7556726580169449e-12,1.7556726580169445e-12,3.692008693321387e-12,0.00016269937226147364,7.553266648000413
RETN,5.688854692316929,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.839048326174626
AC024067.1,5.686643342296571,,,,,,,,,6.686643342296571
MCEMP1,5.68563609850996,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.835757461056345
AIF1,5.684446905461531,0.00015153271781585955,0.0014416498583161167,0.16640866873065016,0.02296702775953377,1.6533276505580506e-07,1.6533276505580503e-07,1.9780880732010805e-07,0.0004034839970208205,7.991802303901591
ASIP,5.67839975756801,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.828358633053172
IGHV1-69-2,5.67802829015056,,,,,,,,,6.67802829015056
MAPK4,5.670926902824429,2.503754379692349e-07,0.0014158289678566091,0.75,0.0226910363162794,5.811971103625308e-26,5.811971103625308e-26,9.975358476763675e-25,0.0005187793427230047,11.962129099613541
SLC6A1,5.66812263041627,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.817850740076258
CYP4F12,5.66806109926126,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.817787827281463
IGLV4-69,5.66525800307649,,,,,,,,,6.66525800307649
IGHV5-51,5.6607545489954605,,,,,,,,,6.6607545489954605
TMOD1,5.66075354863399,4.231803464753279e-05,0.001322654053335667,0.1651305683563748,0.022962664843874582,1.3839909194716765e-07,1.3839909194716763e-07,1.7254795846894197e-07,0.0005907319102013571,7.954389183117346
CRP,5.64885536265001,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.798150839057605
TRDN,5.646202922635941,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.795438840326442
IFNG,5.64108756212669,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.790208617913514
TNFRSF13B,5.6294152681199,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.77827423056893
RORC,5.628403958527921,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.777240212715288
ASPG,5.62729977025388,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.776111230652629
IRX6,5.6257288064429405,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.774504991929275
RP11-30P21.2,5.62072864372587,,,,,,,,,6.62072864372587
SLCO2B1,5.6189173568869695,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.767540595956061
ERICH4,5.61765811077219,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.766253074335444
RP11-407P15.2,5.616988441683249,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.765568368287475
LDHD,5.61636466251138,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.764930582583119
TIE1,5.614758752006611,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.76328861246195
DSG1,5.6135638899174,2.503754379692349e-07,0.0014158289678566091,0.75,0.0226910363162794,5.811971103625308e-26,5.811971103625308e-26,9.975358476763675e-25,0.0005,11.85904467331037
CD74,5.61274534916169,0.0027207464259323523,0.003102097103218354,0.14200792602377807,0.02409543882987492,0.0030159987286799855,0.003015998728679985,0.0030159996666134776,0.0012114966098249243,7.858974814153963
ST6GALNAC1,5.6097339180348005,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.758150949297629
ADH1C,5.60527947143862,0.0,0.0014158289678566091,1.0,0.022461833929246843,5.285956925604576e-38,5.285956925604576e-38,3.629014273160892e-36,0.0005,13.533179547884107
IGLV1-47,5.59340880301412,,,,,,,,,6.59340880301412
RP11-93L14.1,5.588524995856909,,,,,,,,,6.588524995856909
BATF,5.58549801637794,0.0,0.0014158289678566091,1.0,0.022461833929246843,5.285956925604576e-38,5.285956925604576e-38,3.629014273160892e-36,0.0005,13.492650455328349
LINGO4,5.580524057112111,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.728285201028261
RP11-795J1.2,5.5785848446149595,,,,,,,,,6.5785848446149595
CCL13,5.57722062797372,0.0,0.0013579342127452365,0.5714285714285714,0.022693328803323955,3.551778092783273e-24,3.55177809278327e-24,4.9731355664252046e-23,0.0004975643702157223,10.589802420342702
ESRRG,5.57605727456177,0.0,0.0012440029558051615,0.0807057057057057,0.022697960590904915,1.1051877349628313e-14,1.105187734962831e-14,2.4234841057022082e-14,0.0003784131467205069,7.279887380524317
SIGLEC5,5.57364073054927,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.721247314099401
UBE2FP2,5.566604485000321,,,,,,,,,6.566604485000321
SMTNL2,5.566100674176201,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.71353795094389
PLCXD3,5.562400597595849,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.709754791687547
RP11-56H7.2,5.5593612775551,,,,,,,,,6.5593612775551
RNF186,5.55845932448413,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.705725019997536
VEGFD,5.55762389082521,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.704870827250124
GXYLT1P6,5.5569071097519505,,,,,,,,,6.5569071097519505
PYGM,5.549256743821651,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.696315801712602
BRINP3,5.53934969754187,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.686186299519215
PPP1R14C,5.53842122226172,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.685236975964931
CTD-2146O16.1,5.53493943385717,,,,,,,,,6.53493943385717
SH3RF2,5.53321890815581,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.679917847472106
IL18RAP,5.53045469698183,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.677091567836475
SLC27A6,5.52877408848729,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.6753732224335245
IGHV1-24,5.52765512809108,,,,,,,,,6.52765512809108
REM1,5.52720701772336,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.673770964172876
PLA1A,5.52197970363464,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.668426274339815
CPNE4,5.5171496067363,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.663487720936075
IRX4,5.51679493924669,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.663125089631803
TP53TG3,5.51539881097618,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.661697612260747
IGHV3-74,5.50597172076787,,,,,,,,,6.50597172076787
C1QTNF9,5.50523286918882,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.651303401239137
BTNL9,5.50270741393693,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.648721238625693
CA4,5.5012230737697605,0.0,0.0014158289678566091,1.0,0.022461833929246843,5.285956925604576e-38,5.285956925604576e-38,3.629014273160892e-36,0.0005,13.319984342617191
ITGAM,5.49948987489567,5.508259635323167e-06,0.0015363411512072285,0.4,0.022697781630344912,1.7943751399176162e-21,1.7943751399176155e-21,1.8486285958087903e-20,0.0007666277712952156,9.3273127778268
KIAA0125P2,5.497326839362941,,,,,,,,,6.497326839362941
CNN2P3,5.49058749816677,,,,,,,,,6.49058749816677
C2ORF40,5.4830134292542505,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.628585039055608
FCER1G,5.48135198988881,0.0,0.0006742763482987653,0.14323784143904064,0.022466493818984478,3.314750459695893e-09,3.3147504596958928e-09,4.9767839456278445e-09,0.00011360229042333873,7.582167233653731
RP11-287J9.1,5.47386016935074,,,,,,,,,6.47386016935074
AC129778.2,5.47167217678598,,,,,,,,,6.47167217678598
GJA5,5.4696206701022305,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.614891554703693
CD1E,5.4599831159577,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.6050375959061896
FLJ22763,5.458609205298459,,,,,,,,,6.458609205298459
LILRB2,5.44574530960461,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.590480089399232
MTUS1,5.44482300362734,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.589537073675283
S1PR4,5.43717442625502,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.581716752756088
ACSM5P1,5.43677728964378,,,,,,,,,6.43677728964378
MTND4LP1,5.432852849765131,,,,,,,,,6.432852849765131
GCSHP3,5.432125543300769,,,,,,,,,6.432125543300769
MRPS36P4,5.431530093954481,,,,,,,,,6.431530093954481
ANKRD20A17P,5.4286176165064,,,,,,,,,6.4286176165064
RPL21P47,5.42300765861087,,,,,,,,,6.42300765861087
IGHV3-15,5.4173376226619805,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.561434527375193
TNFRSF4,5.4056172952866195,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.549451028105766
MYCT1,5.4055656496806,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.549398222833166
KBTBD12,5.40310027914102,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.546877494092941
CBFA2T3,5.39618193245583,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.539803800688958
RPL23A,5.3941663648223495,7.946439495547383e-07,0.001979171207348715,0.09662921348314607,0.024430225944068896,0.33456944239363284,0.33456944239363295,0.33456944238024566,0.0021511311867057157,17.14517475761329
AC000374.1,5.39333917973966,,,,,,,,,6.39333917973966
SCN7A,5.39094901354011,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.534453380176361
BCO2,5.390273981678799,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.533763190938655
FPGT-TNNI3K,5.38775387985497,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.531186501960818
TMEM71,5.385786430311331,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.5291748746902005
OFD1P6Y,5.382118126429981,,,,,,,,,6.382118126429981
PLA2G12B,5.3754926122357904,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.518649916006267
BLNK,5.37426955136609,0.0011970032396912507,0.00112528721662239,0.15368120085775555,0.022702624703026142,3.41293640088983e-09,3.41293640088983e-09,5.154635280938406e-09,0.00023321113873113063,7.540060995871483
GCOM1,5.37159037489967,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.5146600566133595
IGKV1-9,5.369752544008289,,,,,,,,,6.369752544008289
ORM1,5.363753402753191,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.506647110644864
HRH2,5.35887141747247,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.501655503740788
RP5-937E21.8,5.3587732626079605,,,,,,,,,6.3587732626079605
EEF1A2,5.35255116315061,0.001872808276009877,0.0015145989033944277,0.11678435632808255,0.02344223630405275,0.12138877577712291,0.12138877577712288,0.12138877585530562,0.0008991555998334104,10.28275860436989
FGF12,5.3474487353381,0.0,0.0007384126926608461,0.12714370195150798,0.022468689236216043,1.921471196949557e-08,1.9214711969495565e-08,1.9584083769844104e-08,0.00022328726048724903,7.3222755032541835
PDZK1P1,5.345765183518941,,,,,,,,,6.345765183518941
NEB,5.34569882473533,0.0,0.0006271928095167464,0.1575091575091575,0.022482858932611455,1.602914538485779e-07,1.602914538485779e-07,1.7038589288346945e-07,0.00011856422954527665,7.515950838795101
HCAR3,5.345368007491929,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.487848883972065
FGR,5.34528636375986,0.0,0.0009824051378648619,0.16226415094339622,0.022705456793041073,2.6566913785412413e-08,2.6566913785412406e-08,3.7152074526328106e-08,0.00023399460280301446,7.55152624303436
ABCB1,5.3437430214563895,0.0,0.0014158289678566091,1.0,0.022461833929246843,5.285956925604576e-38,5.285956925604576e-38,3.629014273160892e-36,0.0005,12.997332465072505
TMEM252,5.33812829768345,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.480446611456779
HAND1,5.3332244116018,0.0020849430387532733,0.002050847491043912,0.13853092783505155,0.023154284861411273,5.927535179197718e-10,5.927535179197716e-10,9.92407566250071e-10,0.0004538868523121022,7.411433396606687
TNNI1,5.332364878835059,0.0013574150298067786,0.002275931342374823,0.1842330762639246,0.02367402360406506,1.5048454375079923e-06,1.504845437507992e-06,1.5558042644097738e-06,0.001217242013018797,7.713855934533581
IGHV3-21,5.33150047181957,,,,,,,,,6.33150047181957
TRGC2,5.32813290808309,,,,,,,,,6.32813290808309
SLC4A3,5.3262712361840405,0.0,0.0014158289678566091,1.0,0.022461833929246843,5.285956925604576e-38,5.285956925604576e-38,3.629014273160892e-36,0.0005,12.961535522924153
RP11-245G13.1,5.3202246001447895,,,,,,,,,6.3202246001447895
CD1C,5.315835802734701,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.4576535538589495
NDRG4,5.31568001675181,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.457494269808908
DOK2,5.31355483879104,0.0,0.0006689352288850671,0.14410187667560323,0.022471101755863063,3.4898742096152642e-09,3.4898742096152634e-09,5.288688530043195e-09,0.00010707342315762977,7.391398531906004
ECSCR,5.30417592430216,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.445731860871798
TREM2,5.3034594238781105,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.444999271923286
POF1B,5.30119628308073,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.4426853138550975
IGHV4-34,5.297821431491809,,,,,,,,,6.297821431491809
CEACAM21,5.29712988471275,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.438527607307214
NANOGP4,5.2946310912544,,,,,,,,,6.2946310912544
OR6U2P,5.2904156336347095,,,,,,,,,6.2904156336347095
NCF1C,5.28904035444079,,,,,,,,,6.28904035444079
SCEL,5.28781086170573,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.42899933204494
FPR3,5.28539411785533,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.426528321872772
IGHV1-18,5.2846415941365,,,,,,,,,6.2846415941365
HLA-DMB,5.27999222788571,0.0,0.0008505287138662248,0.11375661375661376,0.022707544389852195,0.002362345053154355,0.0023623450531543547,0.0023623451829834436,0.0004141913393365652,7.213136640051769
SH2D3C,5.27929694373676,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.420294239900877
APOB,5.27917384906655,0.0,0.0008520070739685478,0.4444444444444444,0.022464125957702644,1.1049843199552519e-24,1.1049843199552513e-24,1.547177411463048e-23,0.00016596585117227263,9.283107209253986
ETNPPL,5.27673582516536,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.417675613172599
SGCG,5.27318540041078,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.414045466070896
PKP2,5.26205645195293,2.503754379692349e-07,0.0014158289678566091,0.75,0.0226910363162794,5.811971103625308e-26,5.811971103625308e-26,9.975358476763675e-25,0.0004812206572769953,11.228531931017812
RP11-141C7.2,5.26009289135493,,,,,,,,,6.26009289135493
FGFBP2,5.25528841690035,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.395746618099035
GPT,5.254010293756691,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.3944397955788315
IGHV3-48,5.25316121558008,,,,,,,,,6.25316121558008
MS4A6A,5.24745835803546,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.387740740645113
CD163,5.244877605749,0.00010716068745083253,0.0013820979372003723,0.12706855791962174,0.02269564705454281,5.836408642634797e-10,5.836408642634796e-10,9.738911968846596e-10,0.0002611546906283658,7.210749970278301
HSPB3,5.24347518444396,0.0,0.0014158289678566091,1.0,0.022461833929246843,5.285956925604576e-38,5.285956925604576e-38,3.629014273160892e-36,0.0005,12.791899425178487
AVPR2,5.23959542184816,0.0,0.000735185517191182,0.1018957345971564,0.022479935448751643,1.7556726580169449e-12,1.7556726580169445e-12,3.692008693321387e-12,0.00016269937226147364,7.036254679443279
IGHV1-2,5.23956472893559,,,,,,,,,6.23956472893559
PPBP,5.2246484067565,0.0,0.0014158289678566091,1.0,0.022461833929246843,5.285956925604576e-38,5.285956925604576e-38,3.629014273160892e-36,0.0005,12.753326316522873
TUBA3C,5.22203138409326,0.0,0.0006575406490960254,0.12278697886921759,0.02247786966187824,3.689816237100227e-05,3.689816237100227e-05,3.6898314442306324e-05,0.0001898594600868136,7.149891879722375
ESRRB,5.220687539245691,0.0,0.0007363733390748866,0.07480862908837857,0.02246866690100082,2.0875717554367203e-15,2.087571755436719e-15,4.59979970775463e-15,0.00011699730140150937,6.842109711511199
MROH5,5.219655686231451,,,,,,,,,6.219655686231451
JCHAIN,5.21313792696826,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.352649667891907
HSD17B3,5.20326032783061,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.342550274055983
HCG27,5.19856661110905,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.337751163152141
ANKRD1,5.19826954001734,0.0,0.0006271928095167464,0.1575091575091575,0.022482858932611455,1.602914538485779e-07,1.602914538485779e-07,1.7038589288346945e-07,0.00010576764970448688,7.341239218193913
CTD-2547E10.6,5.1981391771268095,,,,,,,,,6.1981391771268095
KIAA0040,5.19529444421017,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.334405521994999
EMCN,5.19518679792024,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.3342954585816305
FAM216B,5.18759418748133,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.32653236129486
LPAR5,5.1825422565205495,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.3213669926973095
PDLIM3,5.1680815407775595,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.306581571523341
MYH11,5.16635795972925,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.304819288647469
RP11-204M4.2,5.165742964209491,,,,,,,,,6.165742964209491
MGP,5.1648750079336905,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.303303038188797
TMEM132C,5.15933987750829,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.297643620214823
LY6D,5.158442974162769,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.296726577521255
VIPR2,5.153401829872929,5.007508759384698e-07,0.0013863686343757314,0.5555555555555556,0.022693328805617058,5.994259919262252e-24,5.994259919262247e-24,8.150839972290269e-23,0.00043270918665886445,9.806996061276722
HIGD1B,5.14964111862865,0.0,0.00021237434518038187,,0.022237215589954378,0.0,0.0,0.0,0.0,6.287727082371959
IGLV1-44,5.1482630411044,,,,,,,,,6.1482630411044
