,betweenness,pagerank,closeness,katz,hits_authority,hits_hub,eigenvector
CENPE,0.00032509270702397303,0.0014644026007729397,0.23329741379310345,0.023659978029587796,0.00017646877287681695,0.00017646877287681695,0.00017647226898216104
BRINP1,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
KRTAP4-7,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
CA7,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
LAMA1,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
KRT3,0.0,0.0011932462263587946,1.0,0.022185256557473998,3.3520905268548605e-37,3.3520905268548605e-37,1.8559318684700406e-34
FAM110A,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
COL6A3,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
PLEKHG4,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
ORC1,3.373241409037372e-05,0.0014164900327837506,0.23093333333333335,0.0248197179727799,0.0062365503058228735,0.006236550305822871,0.006236582904098372
VASN,0.0019108653425812007,0.0009874394114027752,0.14457429048414022,0.022422850065241494,1.6022538345864668e-08,1.602253834586466e-08,1.6024555428775298e-08
CDC20,0.00605080244407848,0.004464672870819948,0.29119031607262946,0.02817156502479697,0.0035124205222184326,0.003512420522218432,0.0035124526687639926
NCAPH,0.0005096374236170005,0.0015034862083906193,0.22365702479338845,0.02338170110208472,0.0008086446971374541,0.0008086446971374541,0.0008086461270190457
ASPHD1,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
OR1J2,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
ARMC4,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
CELSR3,1.0015017518769395e-06,0.001050036015778527,0.5454545454545454,0.02241614418109407,1.2873566219266129e-26,1.2873566219266132e-26,1.0764847410063316e-24
PLPPR4,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
SEPT11,0.0,0.0007501133412523555,0.1865575183110728,0.022416688484836935,1.742646119771251e-05,1.7426461197712506e-05,1.7426580370443875e-05
IFITM10,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
NPAS1,2.503754379692349e-06,0.0021332640941662965,0.8,0.02263131425792514,3.466093784836984e-30,3.466093784836983e-30,5.62077132466373e-28
SFN,0.0007402375422188756,0.0022711411240359377,0.245048104131296,0.024112578246216605,0.0010128744103344465,0.0010128744103344463,0.0010128811955410196
CTHRC1,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
DLX3,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
GINS2,7.535619051295601e-05,0.0011922017824372373,0.21946274708565636,0.024272812984078296,0.005587010318237107,0.005587010318237105,0.005587034826210848
ANXA2,0.0009099583609597207,0.0010641785486858106,0.22837552742616032,0.022712154293672265,0.0008014189960883965,0.0008014189960883965,0.0008014218513803398
CGN,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
SLC6A9,0.0,0.0005572664392974749,0.5,0.022192028054261282,1.8429221019892442e-25,1.842922101989244e-25,1.1866586712975789e-23
PABPC3,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
KIF5A,0.00014456597609603037,0.0013661878895095323,0.1896627244853263,0.023119958768471498,7.838080374009724e-06,7.838080374009724e-06,7.838446609906443e-06
KIRREL3,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
NABP1,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
GLIPR1,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
ACTL8,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
CDCA5,0.0,0.00041741542218634315,0.18528027385537013,0.022197067123211518,5.088930268655242e-06,5.088930268655241e-06,5.089070764482444e-06
INHBA,0.0,0.0009191275921251508,0.6666666666666666,0.02218747552692363,2.7460325595995017e-33,2.7460325595995017e-33,7.601896933253286e-31
GRIA3,0.0,0.0011932462263587946,1.0,0.022185256557473998,3.3520905268548605e-37,3.3520905268548605e-37,1.8559318684700406e-34
CYP2A13,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
TEX13B,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
CCNB1,0.0016494573778977702,0.0031350549556438605,0.28263707571801566,0.026772183087659905,0.007291421041178247,0.007291421041178245,0.007291451809183404
HECW1,0.0,0.0011932462263587946,1.0,0.022185256557473998,3.3520905268548605e-37,3.3520905268548605e-37,1.8559318684700406e-34
CKAP2L,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
RP11-152F13.10,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
MELK,0.0,0.00036840071130564867,0.1997232472324723,0.022198423424772098,4.667004475431426e-05,4.6670044754314247e-05,4.667077038607906e-05
OR4F15,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
NPSR1,0.0,0.0009657674331669968,0.16302710843373494,0.023159553393955964,0.0006479376191837038,0.0006479376191837037,0.0006479377873094521
SLC17A6,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
TKT,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
LIM2,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
G6PD,0.0,0.0008373657728833666,0.5,0.022187497718859736,6.58410917103778e-32,6.58410917103778e-32,1.3924128843196476e-29
IL17C,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
WNK4,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
ACTG2,5.270820323637197e-05,0.0018441443405810168,0.21235899950956352,0.023889520061219797,1.0750579328584588e-05,1.0750579328584588e-05,1.0751143268389652e-05
L1CAM,0.00043164725505896094,0.0009126706335205583,0.21912955465587045,0.022451904258166996,3.616267586904339e-05,3.616267586904339e-05,3.6163082025617085e-05
POLR3G,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
GRIN2D,0.0,0.0006337886606044402,0.14833847207947928,0.022191964375318424,1.1635522838917118e-08,1.1635522838917122e-08,1.1636873660103591e-08
CSMD2,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
CLIP3,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
CMTM7,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
PROKR1,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
MMP17,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
TNFSF9,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
ITGA11,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
SEMA3A,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
PLPPR5,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
RGMB,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
E2F7,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
ITGA4,0.0,0.0005126530518784734,0.16933906922174422,0.022203458864227383,1.1815157531989015e-07,1.1815157531989015e-07,1.1816239712341272e-07
HOXD9,0.0013637950106184225,0.0010741966019861392,0.20252572497661367,0.02369990773636387,0.0001294814622413956,0.0001294814622413956,0.00012948339232985318
GLIS1,0.0,0.0011932462263587946,1.0,0.022185256557473998,3.3520905268548605e-37,3.3520905268548605e-37,1.8559318684700406e-34
ESRP2,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
RP11-834C11.12,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
FAM155A,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
C10ORF55,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
NCAPG,0.0,0.0008593411493148333,0.1904133685136324,0.02265754680058013,5.322220980077735e-05,5.3222209800777343e-05,5.322270282496816e-05
RECK,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
CGB8,0.0,0.0011932462263587946,1.0,0.022185256557473998,3.3520905268548605e-37,3.3520905268548605e-37,1.8559318684700406e-34
DGKK,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
CD72,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
TRIP13,0.0004195708958458943,0.0009314182897117363,0.23700054734537493,0.022969191878972943,0.0002203098192200733,0.0002203098192200733,0.0002203138568118585
C14ORF39,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
PKMYT1,0.00035483112753084136,0.001995304027624883,0.26629766297662977,0.02478783418699069,0.0018983037627566287,0.001898303762756628,0.0018983231947603731
TPH1,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
RAI14,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
TRAM2,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
SULF1,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
ADM,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
ADGRV1,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
KIAA1644,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
SOX14,0.0,0.0006228047309267744,0.4666666666666667,0.02219422526206,5.198815760629148e-26,5.198815760629147e-26,3.775533503952834e-24
JPH3,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
UHRF1,0.0005026820430367913,0.0012752336687914467,0.23443421765024364,0.025513172760274955,0.08070977891222551,0.0807097789122255,0.08070978061158207
MYOF,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
COL7A1,0.0,0.0006171023980872936,0.11630405586892291,0.022187544164567773,2.068666072386537e-11,2.0686660723865366e-11,2.069629431845274e-11
UBASH3B,0.0,0.00043426782577345743,0.21868686868686868,0.022227806277624964,3.609724174576917e-05,3.609724174576917e-05,3.609764525166318e-05
FOXA2,0.0,0.000321941230088091,0.14525327071452532,0.022216381927415537,6.364888835022986e-07,6.364888835022985e-07,6.365589693057977e-07
KRTAP2-4,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
CHAC1,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
MYBL2,7.966491208112019e-07,0.0006402680395780537,0.2128810226155359,0.022681142529360283,0.00039877566518904456,0.00039877566518904456,0.0003987791727894284
HTR1A,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
SYT14,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
ZNF679,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
PLK1,0.004179181553186569,0.0035837021791429355,0.2658072437077962,0.025845274100655357,0.001099780037957984,0.0010997800379579838,0.0010997914076573822
FOXL1,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
TRIM46,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
OLIG3,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
OR1F1,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
C10ORF99,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
ARSI,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
CAPN13,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
MXD3,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
PHGDH,0.0023575511086423415,0.0018067097850881383,0.1677644323905463,0.02286021625565659,3.7631669523068116e-07,3.763166952306811e-07,3.763415655680689e-07
LRRK1,0.0005392541128180998,0.0012061151740209465,0.23817381738173815,0.022925963501314747,9.214678857851107e-05,9.214678857851107e-05,9.214833183265609e-05
GPR139,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
PTPRF,0.00023187098792740233,0.0011041806504591997,0.19853278312700595,0.022646164290326502,1.905148899746663e-05,1.905148899746663e-05,1.905185818388089e-05
TMEFF1,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
NUDT11,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
GALNT3,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
PCDH18,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
FGFR4,0.00022216647195803446,0.002315038835460235,0.15076601671309192,0.02330948347009697,9.099302116977238e-08,9.099302116977238e-08,9.100406089130351e-08
ITGA2,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
RFX8,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
CUZD1,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
CDT1,0.00038932629177167166,0.0016007265323552252,0.26210653753026636,0.024909978330931507,0.006070713156788385,0.006070713156788384,0.006070744004936909
CTD-2192J16.24,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
CATSPER4,0.0,0.0011932462263587946,1.0,0.022185256557473998,3.3520905268548605e-37,3.3520905268548605e-37,1.8559318684700406e-34
DMRTB1,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
SLC35F3,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
EPHX3,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
CGB5,0.0,0.0011932462263587946,1.0,0.022185256557473998,3.3520905268548605e-37,3.3520905268548605e-37,1.8559318684700406e-34
IFNA13,0.0,0.0011932462263587946,1.0,0.022185256557473998,3.3520905268548605e-37,3.3520905268548605e-37,1.8559318684700406e-34
GPR151,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
APBA2,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
FAM19A3,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
GAD1,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
KCNU1,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
KIAA0101,0.0,0.00033087100257338004,0.21990858303707464,0.022261591920372387,0.0007984957751399511,0.0007984957751399511,0.0007984985903444173
CLDN7,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
DEFB115,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
GDF15,0.0,0.0011932462263587946,1.0,0.022185256557473998,3.3520905268548605e-37,3.3520905268548605e-37,1.8559318684700406e-34
SPRR1B,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
LRAT,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
PRR11,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
KDF1,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
ISL1,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
TRIML2,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
LEFTY2,0.0,0.0011932462263587946,1.0,0.022185256557473998,3.3520905268548605e-37,3.3520905268548605e-37,1.8559318684700406e-34
HOXB6,0.0001406782088789765,0.0015562874703543255,0.1696708463949843,0.02463790101914806,1.4898491921438754e-05,1.4898491921438754e-05,1.4899324215992272e-05
HS3ST5,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
EIF2S3L,0.0,0.0005674803896895845,0.15779883381924198,0.022187593286527908,1.5408301603566315e-07,1.5408301603566313e-07,1.540923297321198e-07
CAMK2N1,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
PDCD1LG2,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
RAD21L1,2.892323519058291e-05,0.0005715980207096782,0.21704260651629073,0.022444945465062774,8.576488243835233e-05,8.576488243835233e-05,8.576658680883649e-05
ONECUT1,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
ELOVL4,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
CXCL6,1.0015017518769395e-06,0.001549126679834223,0.75,0.022409372696048334,1.0653312424302703e-31,1.0653312424302703e-31,2.2529713730918354e-29
LCE1C,0.0,0.0006833980139089967,0.092206132879046,0.022189740459042855,5.532931138466476e-14,5.532931138466476e-14,5.5426899287200647e-14
COTL1,9.43615100005618e-05,0.0011410296792264947,0.19726651480637813,0.022922045315657353,3.592466253705902e-06,3.5924662537059014e-06,3.592645386893017e-06
LIMA1,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
CDHR2,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
KCNK5,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
MAGED4B,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
OASL,0.0004870037588033414,0.0007797555853678148,0.22216521292970753,0.022992782581688357,0.0015943619320443632,0.0015943619320443632,0.0015943649166798946
C2ORF78,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
MXRA8,0.0,0.0011932462263587946,1.0,0.022185256557473998,3.3520905268548605e-37,3.3520905268548605e-37,1.8559318684700406e-34
COL8A1,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
SIX4,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
UBE2S,0.00028457961120039425,0.000428313375562937,0.23856749311294764,0.02254325756103653,0.005551343531523826,0.005551343531523826,0.0055513461455881045
TMEM35A,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
TSPAN5,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
TREH,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
USP43,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
COL5A1,0.0010209868923426219,0.0015404020587594684,0.15134568332750786,0.022873783330672734,1.1431294325828544e-08,1.143129432582854e-08,1.1432763146012343e-08
PIPOX,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
ACAT2,0.0,0.0011932462263587946,1.0,0.022185256557473998,3.3520905268548605e-37,3.3520905268548605e-37,1.8559318684700406e-34
SFT2D3,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
TPX2,5.443838225774721e-06,0.0005379288927781379,0.22046843177189407,0.022463524177141692,0.0006393185388924466,0.0006393185388924466,0.0006393195275268262
POU2F2,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
HIST1H1B,0.0009933187566088788,0.0015029132651691115,0.2535128805620609,0.026634135343900647,0.0972644816921876,0.09726448169218757,0.09726448772078043
KRT38,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
CALCR,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
SLC4A11,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
CENPW,0.0,0.0009191275921251508,0.6666666666666666,0.02218747552692363,2.7460325595995017e-33,2.7460325595995017e-33,7.601896933253286e-31
GOLGA6D,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
KIF23,0.0006606906362104191,0.0017841653344806176,0.23007438894792773,0.02336495381053885,8.515470127953362e-05,8.515470127953362e-05,8.515612753443128e-05
LY6K,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
MMP2,0.0014935729459658092,0.0012268984491049634,0.12360833571224665,0.022649481882277757,7.442616765130473e-11,7.442616765130472e-11,7.445993268141362e-11
CSF2,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
GPX8,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
ME2,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
GABRA3,0.0,0.0009191275921251508,0.6666666666666666,0.02218747552692363,2.7460325595995017e-33,2.7460325595995017e-33,7.601896933253286e-31
MEGF10,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
HIST1H3G,0.0001277020432744954,0.0024009644280600685,0.22765509989484753,0.031148235896364642,0.21644343982282008,0.21644343982282008,0.21644343662275214
BOLA2,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
LPAR1,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
DOCK10,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
MMP14,0.00021665821232271125,0.0013949706968772403,0.0994716287617735,0.02264261928307498,2.719662480678275e-13,2.719662480678275e-13,2.72426731257397e-13
KRT16,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
B3GNT4,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
C9ORF129,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
CDH3,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
ZNF469,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
RCN3,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
TREX2,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
FAM71E2,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
PANX2,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
PYCR1,0.0,0.0008373657728833666,0.5,0.022187497718859736,6.58410917103778e-32,6.58410917103778e-32,1.3924128843196476e-29
P4HA3,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
MKI67,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
CLDN1,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
DLGAP5,5.007508759384698e-07,0.0017414834948260823,1.0,0.022407153502437733,2.7460325595995017e-33,2.7460325595995017e-33,7.601896933253286e-31
HPCA,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
GSG2,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
AURKB,0.0007981481920981714,0.0017957525817163056,0.2366120218579235,0.024160103925887255,0.006981635222646817,0.0069816352226468184,0.006981638303902612
RAD51,0.0014699853419300238,0.0025849924635372437,0.23507057546145496,0.024561859947294273,0.0024124215136999186,0.0024124215136999186,0.0024124267043777654
COL6A1,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
UBE2C,0.003984081472995841,0.0012152088901719793,0.23713033953997809,0.02295380910248384,0.00017186803800289176,0.00017186803800289176,0.00017187148472731697
PTGFR,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
AJAP1,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
KCNMA1,0.0,0.0005468086133419709,0.1520899192132069,0.022187593306156515,1.1548080203581702e-07,1.1548080203581702e-07,1.1548925328412665e-07
MYBPH,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
SPDL1,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
MMP1,0.0,0.0005418967908583694,0.09938030755106725,0.02219429323835151,1.3599384538388228e-13,1.3599384538388228e-13,1.3622421695672997e-13
ADAMTSL1,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
PRR35,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
CTSV,0.0,0.0011932462263587946,1.0,0.022185256557473998,3.3520905268548605e-37,3.3520905268548605e-37,1.8559318684700406e-34
RUNX1,0.001141523619429239,0.0017441160773828694,0.19058098591549297,0.022867307812378453,1.8354390781636585e-06,1.8354390781636585e-06,1.8354908085570116e-06
POU3F1,0.0,0.0007834168470693948,0.5,0.022189717134478506,2.4508984195806715e-30,2.450898419580671e-30,3.9744855200560655e-28
DIAPH3,0.0,0.00045661161446847436,0.22342621259029927,0.02248182829245053,0.0004767109012964744,0.00047671090129647423,0.0004767153978781123
RAX,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
CAPG,0.0,0.0003943129153771007,0.20083487940630798,0.022216359485778398,5.555050414112743e-06,5.555050414112742e-06,5.55528042178908e-06
GPR78,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
CNGA3,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
NECTIN3,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
LPXN,0.0,0.0009191275921251508,0.6666666666666666,0.02218747552692363,2.7460325595995017e-33,2.7460325595995017e-33,7.601896933253286e-31
HIST1H4J,9.833812357980029e-06,0.001807756615830396,0.2113225963884822,0.0292916957977238,0.1874975094002234,0.1874975094002234,0.18749750500369872
TMEM125,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
CNNM1,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
ETV4,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
HMMR,0.0,0.0011932462263587946,1.0,0.022185256557473998,3.3520905268548605e-37,3.3520905268548605e-37,1.8559318684700406e-34
LHFPL4,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
SMIM24,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
PTGER2,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
COL5A2,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
CCKAR,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
EPHB2,0.0010068043402392164,0.0012179784674459344,0.21009218825812712,0.022687541875816432,6.407055582302912e-06,6.407055582302912e-06,6.407259562090133e-06
P2RY11,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
CCNA2,0.0012038642731080325,0.0026762518328653853,0.27370417193426044,0.02633980566367901,0.003652341497205419,0.0036523414972054183,0.003652375116681366
TMEM262,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
AEN,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
EXO1,3.3124254307426534e-05,0.0007268681557481559,0.22505197505197505,0.022744221604507557,0.0008900721914113812,0.0008900721914113812,0.0008900761541548569
ERCC6L,0.0,0.0003693711447829192,0.21009218825812712,0.022221856732895,4.673951900550058e-05,4.673951900550058e-05,4.67404343478223e-05
SQLE,0.0,0.0011932462263587946,1.0,0.022185256557473998,3.3520905268548605e-37,3.3520905268548605e-37,1.8559318684700406e-34
EDA2R,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
CORO2A,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
AMIGO2,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
HTR6,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
CDC45,9.660228122140321e-05,0.001658806985297383,0.2343073593073593,0.025315679623537354,0.00706127217243515,0.007061272172435147,0.0070613069461594674
GCNT4,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
IGF2BP3,1.0015017518769395e-06,0.001549126679834223,0.75,0.022409372696048334,1.0653312424302703e-31,1.0653312424302703e-31,2.2529713730918354e-29
ZNF488,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
FAM72B,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
KLLN,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
IKBIP,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
GRM4,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0
