,logFC,betweenness,pagerank,closeness,katz,eigenvector,eigentrust
GPNMB,6.6367710844136205,8.832117813124147e-05,0.0002453084852812136,0.30443068127679845,0.02144127285914998,0.008654686624244439,0.0001468620243444635
FTH1P15,6.63674090694576,,,,,,
DCN,6.62637521575131,0.009541335281638452,0.0035631874326586487,0.3585858585858586,0.037558609394737624,0.12653393904665697,0.002422086698708847
ASB5,6.605318019908309,0.00040240756790272867,0.0006208370855098887,0.2612962584338581,0.02221391785646847,0.0021713024093746704,0.00014754404612934494
FBLN5,6.5951763734933495,0.0018604423022757118,0.0013058735748113265,0.3031309297912714,0.02665243181831168,0.050131750616645605,0.0008875376827256747
WNT2,6.58219855490342,0.0011280817947688434,0.001173644160477498,0.3303179116050659,0.02619947093608636,0.036165121420679194,0.0006952075393891169
HOXD10,6.567672566117849,0.0001757718268303303,0.0004473727193958658,0.28469592336823346,0.02223267488942585,0.006980004836722959,0.00017005076503043143
BDKRB1,6.55082771480368,8.55915257298587e-05,0.0006779909223616875,0.2631795716639209,0.023260641698909786,0.003891778437416442,0.00020278781070473913
FGF5,6.53849422559257,0.0001925033370695653,0.0007185165587970288,0.30713770728190337,0.023983931801466678,0.02508098942226354,0.00033078056566748364
CCL3L3,6.49413705029798,0.0,0.00017137646549428417,0.23312659613279824,0.020849035868488644,0.00044878832711482507,8.61620854900181e-05
LRRC15,6.460166172964059,0.0006394588685734258,0.0004529970565854217,0.22519823788546256,0.021036095373186597,0.00041936222251941517,3.4555770433991435e-05
HOXD9,6.441452400622469,3.508286912027497e-05,0.0005384095113407507,0.23402307269730818,0.022260946844278866,0.0010281723880482484,0.0003478311102895188
TGM2,6.43396592258947,0.0004889704624530094,0.0007400268890066282,0.3112518265952265,0.024205122199197023,0.03172801298906071,0.0010512229110972127
PTGER2,6.41599681503916,0.0002348300143050513,0.000597562864319804,0.2644867549668874,0.02265981164097275,0.0030905228704330083,0.00027508211990216855
DKK1,6.41122651989117,2.244516114958856e-05,0.0005750835384776926,0.2704189589504867,0.02262084807526169,0.007265175123794892,0.00025257540100108206
TNFRSF11B,6.27254960341725,0.00029651134176332224,0.000315740434537995,0.28311918475852904,0.021587064414014267,0.010183326010112676,0.0002589409376599752
TRBC2,6.241186182925731,,,,,,
FGF7,6.2391928583735705,0.00015290467744996867,0.000878336327460518,0.3233805668016194,0.0257163007269753,0.05352182753419525,0.0006906607274899075
CLIC3,6.226593078255639,0.0,0.0001771447071036949,0.22837741243745532,0.020842420915230964,0.0005942050835628673,9.320964393379262e-05
MME,6.198723063686169,0.00010299732909180042,0.00034904868783759897,0.24700425202937765,0.02131953441494359,0.0010649030953605752,0.0002227937830612604
FMOD,6.18232467123883,0.0007082371243269635,0.0012466060350096952,0.30944309927360775,0.027036645926278077,0.054081419118301444,0.0004321744710198533
TMEM119,6.17867697171055,0.0,0.00010467185373852977,,0.020607060653756556,0.0,0.0
COL1A1,6.17116169926673,0.008873351231890557,0.003369052348706114,0.3646219686162625,0.038168025130290835,0.14519297550068253,0.0029697501919686196
SECTM1,6.1523984526617,0.0,0.00010467185373852977,,0.020607060653756556,0.0,0.0
AC073610.5,6.1511167497770405,0.0,0.00010467185373852977,,0.020607060653756556,0.0,0.0
KRT34,6.15038676001946,1.1587888859858174e-06,0.0005481748668866983,0.24273504273504273,0.022501436260849012,0.0013480854260560524,0.0003646543143165934
MT1L,6.143300264214799,,,,,,
CD248,6.10061573200384,0.0,0.00010467185373852977,,0.020607060653756556,0.0,0.0
RP11-404P21.8,5.999449042210809,0.0,0.00010467185373852977,,0.020607060653756556,0.0,0.0
NNMT,5.996210999809249,0.0,0.0001623663152366644,0.30385164051355207,0.021221394055326134,0.008576972770839597,2.5007465445651686e-05
HSD11B1,5.99293558527858,0.0,0.00010467185373852977,,0.020607060653756556,0.0,0.0
AREG,5.987633211798849,6.149716817412071e-06,0.0003412989387261004,0.3066218809980806,0.021950753707641327,0.011454458070938742,0.00039761870058586187
TERT,5.98611610363994,0.0012805537554791983,0.0008747856870878256,0.31454590204282545,0.023796118286435762,0.020350391901085552,0.0006290514262556203
MYBPH,5.97798169923501,0.0,0.00010467185373852977,,0.020607060653756556,0.0,0.0
SYPL2,5.97582762993499,0.0,0.00010467185373852977,,0.020607060653756556,0.0,0.0
ACVRL1,5.95721156682368,0.0009879806393148973,0.0013417795994556364,0.3202204961162616,0.026503604839441523,0.03874025880076062,0.0012799275496274457
IFNB1,5.931733665682441,0.0,0.00023177842383724942,0.21756894790602654,0.020831416679828775,0.00027096209969488806,4.114864768784515e-05
KRTAP1-1,5.92362037271147,0.0,0.0004896928829872736,0.5,0.020817315540717803,2.368605022680823e-56,0.00029395604395604345
ABLIM3,5.91170027486675,0.0,0.0001545068716825863,0.25281899109792283,0.020966614850967197,0.003274858899909009,8.616208549001805e-05
SGCD,5.90758038710192,0.0,0.00033032746355783334,0.25493716337522443,0.021380615374787817,0.0038310569500236537,0.0002703079674079986
MTND1P15,5.90645647809451,,,,,,
RIPK3,5.89287375751627,5.788148959318644e-05,0.0005834866929107857,0.2660283097418818,0.022273265215853547,0.002965543355217338,0.0005131077228257806
SSTR1,5.86822631263649,0.0012920830039486802,0.00074335107942147,0.31446850393700787,0.023527455327910313,0.010983536048000649,0.000181417794778455
HBD,5.837344198047201,0.0,0.00029492261671972046,0.1719359612538679,0.02082801665903149,2.023392790669478e-06,1.7277885216995735e-05
COLEC10,5.83114578311336,0.0,0.00010467185373852977,,0.020607060653756556,0.0,0.0
S100A4,5.81009156974442,0.0009086941604036234,0.0011365711862067677,0.3193403298350824,0.02534738482782839,0.029569804148080043,0.0013458563221659821
MTCO2P22,5.78477681128232,,,,,,
WISP1,5.7822519341273795,4.7437650559013645e-07,0.00020581698100486355,0.26770004189359026,0.02131741507534102,0.007827258622479913,0.00017232417098003619
TCF21,5.778877037795769,0.00011269281798456891,0.0005956808904605718,0.26134969325153373,0.0226013207447425,0.003624025037585404,0.00015936575706728938
CCL8,5.77827728229905,0.00010207799167551508,0.0006548713912942801,0.25019577133907595,0.022722934013427717,0.0019459469648181354,0.0006563322976508767
ANPEP,5.77326274481735,0.002011007072636177,0.0006193662633191492,0.2597033123348913,0.021526862163488487,0.0014819032058881684,0.0002321147474546398
PSG1,5.71283875352175,0.0026072713708899195,0.0009599785321778811,0.27237851662404094,0.02234905102760319,0.008216676029816405,0.0008104692210340756
APCDD1L,5.708634705056911,0.0,0.00010467185373852977,,0.020607060653756556,0.0,0.0
LTBP2,5.7077714352142905,0.00020388784236844259,0.0008703381637191813,0.29071883530482256,0.02490646143051728,0.03596491212800359,0.00033078056566748375
MYLPF,5.68613627184257,0.0006288676828917395,0.0012445518505709182,0.308174584036653,0.027259611361831988,0.04989904232069547,0.001589338099368644
FOLR3,5.673783803006231,0.0,0.00010467185373852977,,0.020607060653756556,0.0,0.0
PRRX2,5.64741059096839,0.0014227516904781288,0.0008122392631311744,0.28020171015128265,0.022826621806164966,0.006301557989625089,0.00029076862095444103
KPRP,5.64606525847191,0.0,0.00026750173128999775,0.3793103448275862,0.02081974602552306,2.150745684606806e-32,3.3741316572940816e-05
HOXC6,5.64268343732661,0.00022982021646107857,0.0009406345079374966,0.2498533724340176,0.02362638837824595,0.0021824111134580745,0.0008229729537569007
COL12A1,5.6385895171381195,0.0007877940496376495,0.0011950022442113965,0.28992740471869327,0.026142402789173652,0.04052206881256069,0.0003760213440646173
ACTBP6,5.61516801359521,,,,,,
LY96,5.61266447109493,0.0,0.0001553385109302343,0.25,0.02094182898192911,0.003251124747202812,4.2058010067686935e-05
LOX,5.6029573696847494,0.0004478584850738783,0.0009537587663333265,0.3123930579320459,0.025448245001241335,0.04430847316448805,0.0009157279165007728
GREM1,5.586498857715791,0.0,0.00015770311765497748,0.26118945432250157,0.020961944251068995,0.003392889848690011,6.683813491837815e-05
CDA,5.5772569570387995,0.000400147069873576,0.0006524221121037019,0.27059072623332625,0.022220435905026557,0.0031745494470486663,0.0007058925473522591
CHRND,5.5771984747440095,6.206804056872345e-05,0.0004947109485917073,0.2546323968918111,0.022105610462357404,0.006052001610247651,0.00039966476594050616
CGB8,5.57053270960797,0.0,0.0006978123582568644,1.0,0.02081521278157228,2.0870547243962866e-65,0.0005
ADAMTS2,5.55829202352237,4.399876550821185e-05,0.0006393870883619919,0.27483870967741936,0.02372406177604651,0.02587137201464324,0.00015891107587736849
HSPB2-C11ORF52,5.536444721383281,,,,,,
CTSK,5.5242518203417506,2.5448212378660517e-05,0.0003701139361987338,0.2644867549668874,0.02160585150500577,0.0033766879429954905,0.00033123524685740467
AD000091.3,5.512040493082511,,,,,,
SLC38A11,5.50143218099751,0.0,0.00010467185373852977,,0.020607060653756556,0.0,0.0
CDK15,5.4842916566739905,1.0572236214976967e-05,0.0002912674853813898,0.24492142583365276,0.021059163155766846,0.0008443932886193346,0.00010935082617598597
HOXC13,5.4770472295462795,0.0001879340845405429,0.0005723241963349738,0.23714974948970124,0.022246489153106716,0.0014545543740590347,0.00019892302059041107
GATA2,5.45450299996485,0.002257576021613924,0.0015861267910673008,0.3208636706000502,0.027150858567290267,0.026654866142561354,0.0009291410116034404
CCDC68,5.4490374700074105,0.0,0.00010467185373852977,,0.020607060653756556,0.0,0.0
OSR2,5.42603245449033,0.00048550337335010054,0.0008486742031753627,0.2514263230375762,0.022887118757030873,0.0018416204515261572,0.000177553004664127
FAP,5.41525453260821,0.00011358651206155019,0.00043858827546360696,0.29535474924890226,0.022073703073310597,0.010006676594661356,0.0003926172074967315
MFAP4,5.39983526369416,2.4410760573989523e-05,0.0005665579802255721,0.2768630849220104,0.023251205976073074,0.023557145552790267,0.00020528855724930435
AL162151.3,5.3972351397082905,,,,,,
IDO1,5.38862296979675,0.0,0.00017159848921032995,0.24709976798143854,0.020868329141824578,0.001212112571837663,3.7056516978556595e-05
SERPINE2,5.37956619136615,0.0022905929608858203,0.0008570575576371529,0.2653654485049834,0.022803890150780243,0.006645343113832963,0.0004646841760992007
ITGA11,5.37794923585446,7.756679513927479e-05,0.0010092849457684402,0.3045032165832738,0.02643065094722006,0.06164139385080376,0.0008659403262044295
F3,5.36766620419816,0.00014526649944703648,0.0003093270068672073,0.28087912087912087,0.021488487854056142,0.006164394942884357,0.00025848625647005433
SOD3,5.34466938421962,0.0031722146408567874,0.001194987421190335,0.27472055030094583,0.022871976732294155,0.0033426547511384913,0.0005167451723451486
RP11-673E1.3,5.32968343621893,,,,,,
EPAS1,5.303026667998299,0.00038940188284214986,0.0007058057761639863,0.2955596669750231,0.023027479672965603,0.009546514756560827,0.0005708522339457397
CH25H,5.2972062565529106,0.00037303196555593914,0.000659079456333955,0.24878333657776913,0.02194597899377406,0.0008244308299707961,0.0002487106108867541
TGFBI,5.29582599390332,0.0,0.0003013549143864721,0.29762459245458783,0.022135991385832228,0.019979444426264047,0.00024484582077242604
KRTAP4-12,5.289963361209169,1.0015017518769395e-06,0.0009059318335264561,0.75,0.021025488696124982,3.832483432621287e-56,0.0007060439560439549
PQLC2L,5.283031989971559,0.0,0.00010467185373852977,,0.020607060653756556,0.0,0.0
VEGFC,5.281579936717789,9.911571966017957e-06,0.0004740972416541263,0.30007043907020425,0.022843627308546624,0.021848500334655113,0.0002900865991695595
TBX5,5.27759239487007,0.003125239831581853,0.001831918324061833,0.3107976653696498,0.02774010594666573,0.022021673920890862,0.0008691230945338762
PTGFR,5.27621488654061,0.00011629857536229888,0.0007002263131555622,0.2744845360824742,0.023149617072537387,0.005756696873627103,0.0003980733817757828
ADAMTS5,5.27210947584977,3.0353917106186663e-05,0.0004145647566376183,0.28125,0.022427613287448557,0.01480820705881777,0.00022824995734031193
TRHDE,5.271266361123191,0.0,0.00010467185373852977,,0.020607060653756556,0.0,0.0
CD109,5.26248344319295,0.0012433798703967703,0.0003602818470944556,0.2535211267605634,0.02109766040681004,0.002190840240602896,7.161228741254807e-05
ADAMTS8,5.24377393153234,0.0,0.00010467185373852977,,0.020607060653756556,0.0,0.0
CREB3L1,5.23760036341092,0.0,0.0001734555356126793,0.229443447037702,0.020860564170291026,0.00047602860881261195,0.00010048454297252761
CCL7,5.2374254121998,0.00013526631793855026,0.0005493032834464329,0.2707053590341029,0.022611761464997996,0.006895697499724616,0.000594495655821629
IL1R1,5.23440015672413,0.00014029465770095013,0.000667940735777941,0.28992740471869327,0.023051650980274712,0.011413267014786505,0.0009168646194755749
TMEM173,5.2267686337651,0.00013631237595137824,0.0007586388372701013,0.28199470432480145,0.02319522688241845,0.007733132536428389,0.0006895240245151052
EHD2,5.22278441357083,1.88106768128172e-05,0.00023900185944179716,0.2505391099784356,0.02109562534144911,0.0010948214826298124,8.093325180592728e-05
KRT33B,5.21710760031923,1.1587888859858174e-06,0.0005481748668866983,0.24273504273504273,0.022501436260849012,0.0013480854260560524,0.00021733760878220906
GAS6,5.21692964278704,0.0,0.00016439167945807604,0.25377283558379665,0.020862148641697897,0.0014832231057505221,0.0001977863176156088
OXTR,5.216376258610651,0.0009598957966830493,0.0007830776709867891,0.28168393211373155,0.023138259831829815,0.004787532220491019,0.0002698532862180778
NKX2-3,5.21486031075259,0.0001718646062646278,0.0007702662793886222,0.2794053344993441,0.023433501597299948,0.00786387715238893,0.0005735803210852655
SLC17A9,5.2137083634637404,0.0,0.00010467185373852977,,0.020607060653756556,0.0,0.0
KRT7,5.20611184669089,0.0029751622533936363,0.0009048370990575405,0.3110245801898272,0.024348632803125415,0.01404954833200296,0.0005713069151356604
FLT1,5.20565191035082,0.0025421675741110904,0.0018432002481279844,0.35255172413793107,0.029379548331050765,0.061870177969201655,0.0018405494567999643
KLHL41,5.2012767462298,8.542524611257416e-05,0.0004345671078721964,0.28014028934677776,0.022333762148077023,0.01137182772897008,0.00016868672146066858
SIM1,5.1950492646084605,4.434310734367334e-06,0.0002650715814770777,0.24553314121037464,0.021059743593977234,0.000805990565370988,9.50283686934764e-05
COL6A2,5.19347002702269,0.0013263306388086027,0.0013822542118830331,0.3109489051094891,0.02753254549898159,0.05680743127429705,0.0005783544735794355
CD68,5.187665520808831,0.0003451611125016341,0.0005998582810881027,0.2664720600500417,0.022010289877215546,0.002940388185677784,0.00013776840054604476
MTCO1P22,5.18079124659329,,,,,,
AC105399.2,5.179768993285241,,,,,,
S100A6,5.175588932208799,0.0,0.0002779295520791799,0.2614566284779051,0.021386282216611506,0.0036832123429314393,0.00019869567999545077
TSLP,5.1723935680162,0.0,0.00025116520166391064,0.26394052044609667,0.02113863234122371,0.0027300050298621425,0.0002905412803594805
IL15RA,5.1704838090935805,0.0,0.00027426064992670904,0.20889179470415167,0.020818355910282815,9.058622260786456e-05,0.00020733462260394902
NGF,5.15839150322104,0.0019382206044260375,0.0010041960971207218,0.2933210924948359,0.023322260852846475,0.007667527608485959,0.0006335982381548296
LOXL4,5.14952060818707,0.0,0.0001575286172866593,0.2326597487711633,0.02087358497172764,0.0018130282121845795,1.3413095102667729e-05
SPRR3,5.14512494028615,0.0,0.00023425570788412079,0.19287654693631148,0.02081990973548828,2.5884893138810175e-05,8.616208549001808e-05
LY6D,5.13853242412222,0.0,0.00010467185373852977,,0.020607060653756556,0.0,0.0
MT1E,5.12704116734724,2.3399380072936025e-05,0.00034091063440650426,0.21562341825544118,0.021052428419740987,0.00012379732587084242,6.820217848814104e-05
FAM46C,5.12112862091004,0.0,0.00010467185373852977,,0.020607060653756556,0.0,0.0
ENG,5.1128142089521305,0.00046597485833091044,0.0010697143760125783,0.3096680397383087,0.026050262172355752,0.05043103835458393,0.001146023939195729
MARCH4,5.10662256691197,0.0,0.00010467185373852977,,0.020607060653756556,0.0,0.0
COL16A1,5.10321795155208,1.7048097559908333e-05,0.0004520117940343233,0.26509023024268824,0.022553302146918634,0.014480968886092243,0.00012753807377282364
MKX,5.09780746106498,0.000950567110375501,0.000759841015705998,0.29748603351955305,0.02357678667114107,0.014307266346650752,0.0002996349041578993
TNNT3,5.09600169550736,3.98741671280531e-05,0.00104061494239859,0.2942666359659222,0.02652990043855965,0.05100758994501433,0.0008813994866617411
ITGBL1,5.095830298068781,9.74602360794984e-05,0.0008258860016837915,0.2907849829351536,0.02495418834875971,0.0416139435675334,0.000862757557874983
ADGRA2,5.08297138646463,0.0,0.00010467185373852977,,0.020607060653756556,0.0,0.0
LMO7,5.06735472757723,0.0002846294921729304,0.000617913293188341,0.27650367806144527,0.02258111435510763,0.008447534046744833,0.00023234208804960016
KRT16,5.06184894987359,9.734452656542086e-05,0.0006656243444635847,0.26547569588699627,0.02302127367395022,0.003115663031393262,0.0005237927307889221
NPTX1,5.05997686397493,0.0,0.0001602512996965398,0.25719460656067616,0.020907181227299863,0.0018588650782230282,0.000147089364939424
CTD-2228K2.2,5.05375119337883,,,,,,
CPED1,5.05013725484942,0.0,0.00010467185373852977,,0.020607060653756556,0.0,0.0
LTBR,5.041376228799151,0.0,0.00015867605535819205,0.2565749849427826,0.020920555063065234,0.003041857541846647,8.616208549001812e-05
AC009299.5,5.03069904034142,,,,,,
AC090498.1,5.0266940786578,,,,,,
HGF,5.0266018426166905,0.004039922977617801,0.0018097096583207504,0.33649289099526064,0.027739237744081838,0.04091808850898134,0.000990295631647807
RGS18,5.025494200705929,3.4368097226495813e-06,0.00025574337297746993,0.22370033257482935,0.0210554139951947,0.00030843855362831064,5.3425039815710425e-05
VENTXP2,5.00951347076081,,,,,,
RPL11P5,5.00809092492762,,,,,,
SYNPO2,5.00214173830238,0.00010828829999183299,0.00045334781239717383,0.2834960070984916,0.022337375631923246,0.013274183772155662,0.00039193518571184997
FOXD1,4.99345504728461,5.769099271843128e-06,0.00037610487243804806,0.22436797752808987,0.0212627357580997,0.0004045645350933083,6.63834537284572e-05
MTCO1P40,4.9917625052701,,,,,,
CRISPLD2,4.9908185687084,0.0,0.00010467185373852977,,0.020607060653756556,0.0,0.0
PCOLCE,4.976575963610769,0.0012537390915630432,0.0007844723217467567,0.28330747062735534,0.0238969597503969,0.022403979946425838,0.0009916596752175702
ADAM33,4.97547215715858,0.0,0.00010467185373852977,,0.020607060653756556,0.0,0.0
FAM204CP,4.97511152449111,,,,,,
ATP8B1,4.974919482929019,0.00010444822619852351,0.0004766871987696448,0.21820044391326618,0.021248076710546012,0.00012439235660722983,4.410407542233116e-05
FTH1P21,4.97379571377838,,,,,,
HSPB2,4.966900123158459,0.0005975587365050908,0.0010112778140339454,0.3072115384615385,0.024582818243380957,0.01603587330631952,0.0009632421008475105
IGFBP3,4.96404174586327,0.0018454842156090366,0.001105124438638322,0.33481791983232906,0.0255195786168403,0.03764972079160041,0.001317666088390884
SSC5D,4.96308737721812,0.0,0.00010467185373852977,,0.020607060653756556,0.0,0.0
MT2A,4.96295492834613,0.00077511657879252,0.0005078832389444149,0.26151012891344383,0.02156420770621377,0.0017291852208755412,0.0001195811529492072
FXYD5,4.9593316058241,0.0,0.00010467185373852977,,0.020607060653756556,0.0,0.0
RCN3,4.95863690269639,2.799831323996878e-05,0.0004371816162080073,0.2364477335800185,0.021249234982522895,0.0003757970506381115,0.00010980550736590697
ADAMTS1,4.950709060325821,1.402086518248815e-05,0.000323290971132396,0.252319842053307,0.02163919993048283,0.00504231338094458,0.00020142376713497642
MASP1,4.949525380354539,0.0,0.00018302520263112156,0.22985611510791368,0.02084141332911553,0.0004936546799383739,8.729878846482044e-05
SPRR1A,4.94767720512438,0.0,0.00027176173746170057,0.2035680152914941,0.020817988187216536,4.942733643657279e-05,0.00011912647175928626
CGB5,4.9382369140093,0.0,0.0006978123582568644,1.0,0.02081521278157228,2.0870547243962866e-65,0.0005
IGFBP6,4.93672990528366,0.0,0.00010467185373852977,,0.020607060653756556,0.0,0.0
SAA1,4.93396318309475,0.0,0.00010467185373852977,,0.020607060653756556,0.0,0.0
THBS2,4.92007512552008,0.00023204692262587278,0.0011996715324992886,0.2948096885813149,0.027335874121363814,0.063427739684197,0.0006301881292304226
EIF1P3,4.914569686957679,,,,,,
HOXC9,4.90583614332326,0.0001308107558811566,0.0008715388770451944,0.24393968314563846,0.023407398775355956,0.001798904618365142,0.0004469516096922837
SPON2,4.8945642159844205,0.0,0.00010467185373852977,,0.020607060653756556,0.0,0.0
RP4-781L3.1,4.8908144930883894,,,,,,
CPXM2,4.887672795820371,0.0,0.00010467185373852977,,0.020607060653756556,0.0,0.0
OR7E47P,4.88391928470517,,,,,,
PRELP,4.88342766489377,2.1231652459991268e-05,0.00040046042192401585,0.29191411603471906,0.022546455208140324,0.020562049341976776,0.00033282663102212793
SLC14A1,4.882072562005,0.0,0.00010467185373852977,,0.020607060653756556,0.0,0.0
ATP6V0CP3,4.87801210546123,,,,,,
