,logFC,betweenness,pagerank,closeness,katz,eigenvector,eigentrust
NKX1-2,6.879257785341,3.995999916505905e-06,0.00023942636612734285,0.23229204504177262,0.01888166061092357,2.507404620077453e-05,1.7026914496953494e-05
CAMKV,6.85621067384916,8.42984116016249e-05,0.0004370834848379096,0.2421889793599697,0.01930074603380815,5.9679017287629914e-05,9.918177694475411e-05
SLC6A15,6.85061897251997,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
PCSK9,6.82912815072233,0.0010300583080981823,0.0007427484491591537,0.3110408560311284,0.02085592781112215,0.0014327395788353405,0.00048696975461287
HOXC10,6.7903668750355495,2.2297444486161978e-05,0.0005337043030003502,0.2583838383838384,0.020867555758213887,0.00030639269306136714,0.00023653222055351237
FMN2,6.78516345049543,8.435472603627297e-05,0.0003519204051408505,0.29551756007393715,0.019935452651930797,0.0018344437665605263,0.00011918840147867454
LRRC15,6.73132167111692,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
STMN2,6.66397310702227,0.0020599270302307836,0.0006950193568270965,0.3256109979633401,0.022042015721981462,0.006836586422174809,0.00030960606193627103
ZIC3,6.6436976080157395,0.00042580585660536316,0.0011833663614272312,0.30634730538922156,0.02489488145352052,0.0025358129481302437,0.00032067355635929067
AC104131.1,6.624733219904719,,,,,,
LIN28A,6.610026275596209,0.0014820491760594854,0.001140282858666579,0.32047105988474067,0.023471246177480115,0.004256239335173009,0.0004489429789030069
MAGEC2,6.606790128220309,0.0,0.0001568848664743507,0.29254345837145473,0.018973212577383172,0.0006315533261102283,7.094547707063949e-06
EIF2S2P2,6.58687692541533,,,,,,
DAZL,6.52888191233759,0.003192058372605228,0.0010838728164361052,0.30094117647058827,0.022288102667825185,0.002591634265835347,0.00023184981906685
UBL4B,6.52490336021561,0.0008395359247896362,0.0009330825705266418,0.2867713004484305,0.02226492442514111,0.004368427768564617,0.0008036703642562046
FGF19,6.515148502806691,0.0003369896090578763,0.0004867461148702803,0.30583452893352464,0.02079580552806046,0.001535332620253033,0.00022432959849736232
KRT33B,6.48330520535622,7.82996204678164e-07,0.00037402425435470845,0.23606496862310813,0.01929178099972059,6.183590919779478e-05,4.866859727045873e-05
RP11-807H22.6,6.48291954291049,,,,,,
RPL23AP95,6.43825231666345,,,,,,
FOXQ1,6.431253328398331,3.5014954368382507e-06,0.00019043443974339097,0.23693960726194888,0.01895213665538276,0.00030491805271379334,3.476328376461338e-05
SBSN,6.426287568515019,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
SERPINB2,6.4132971529670595,2.690795141734147e-05,0.0002937492824968382,0.26914983164983164,0.019180898821048245,0.00030634000805415776,9.705341263263496e-05
PITX1,6.39717296065768,0.00019567005268661565,0.0005872750022344028,0.28536367692994197,0.021020685143127493,0.0015174289062067634,0.00011791138289140294
ZIC4,6.3921020245804,0.0012935048215784249,0.0005106261722691943,0.2516230572496557,0.019584543773450088,9.97470021132799e-05,6.285769268458665e-05
FOXL2,6.3802490711941,0.0007409759090985933,0.0006784206299405969,0.30079962370649105,0.02118048285700931,0.001037798158020535,0.0001780731474473053
TRIM71,6.37105710049234,7.068734167641505e-05,0.00042720652258684583,0.2931469172587669,0.020690062901947928,0.0038072328441433314,0.0001533841214267227
HES3,6.352324106578241,0.0,0.00014879281028871335,0.2360214061634988,0.0187523875139339,4.6047066609201005e-05,8.087784386052906e-06
FOXA3,6.31784734856675,2.2529461904203844e-05,0.0003656027763702547,0.28334071776694725,0.020145123446099124,0.0007133918510720093,5.845907310620697e-05
PSG1,6.309294569031461,0.0028820883783207615,0.0010364669611413345,0.2619827939369111,0.01989399276800784,8.884488063213959e-05,0.0005100979801378985
GALNT5,6.273986741519639,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
KLRG2,6.271707597111501,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
HSPE1P2,6.25526189891311,,,,,,
LCE3D,6.24210030957636,0.0006399596194493643,0.0005392179994110084,0.15420786110441284,0.01907125527489502,5.389260092515795e-09,8.598591820961599e-05
PDCD5P1,6.23728226948282,,,,,,
RPSAP1,6.2198733231006305,,,,,,
OR2A25,6.21383162164192,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
FOXF1,6.20914802540372,0.0003066826755992111,0.0007448196668236662,0.2930126002290951,0.021880523536590098,0.0009723305981866598,0.0002054581015965722
KPRP,6.20163406488062,0.0,0.0002586435536363655,0.13361888842457167,0.01866477466573191,9.871592490334598e-11,1.4472877322410613e-05
MKX,6.17308864197458,2.74158220179205e-05,0.0004234290580625586,0.2604887983706721,0.020035934154228847,0.000212955488352193,0.00023014712761715474
NLRP10,6.16883001116562,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
L1TD1,6.156382205136019,2.6876265888525537e-06,0.0002807640327245537,0.2763612791702679,0.019640381367278508,0.0006543665987332247,8.726293679688662e-05
EIF4A1P13,6.155517014316549,,,,,,
