,logFC,betweenness,pagerank,closeness,katz,eigenvector,eigentrust
CLDN9,-9.98469096968017,0.0,0.0003761769163941357,0.184344866704481,0.021898277797899147,7.751714153908968e-05,4.9478403893380156e-05
DACT2,-9.92015872796982,0.0,0.00012445550715619165,,0.021658987442049527,0.0,0.0
KRT8P30,-9.91178945341624,,,,,,
LRRC10B,-9.910648124485009,5.007508759384698e-07,0.0012108942788727037,1.0,0.02209658650819216,2.8941250931440782e-136,0.0005
DMRTC1B,-9.893909323377391,0.0,0.0008297033810412773,1.0,0.021877765092979323,7.844541783579056e-156,0.0005
VWDE,-9.89345400786515,0.0,0.00012445550715619165,,0.021658987442049527,0.0,0.0
PCDHAC2,-9.88923862039873,0.0,0.00012445550715619165,,0.021658987442049527,0.0,0.0
PCSK2,-9.87162544829454,0.002653290440255096,0.0010887406760021663,0.24980784012298232,0.02370118359339208,0.010306048272346815,0.0007398853915537853
TSTD1,-9.85785899990317,0.0,0.00012445550715619165,,0.021658987442049527,0.0,0.0
C2ORF40,-9.83335654846335,0.0,0.00012445550715619165,,0.021658987442049527,0.0,0.0
TCEAL6,-9.806384939673858,0.0,0.00012445550715619165,,0.021658987442049527,0.0,0.0
NEUROD1,-9.8061985438688,0.0024150116415721182,0.001773681176003594,0.25128865979381443,0.02568141408906698,0.01586058426876721,0.0008892368699726924
GSTM3P1,-9.79383075390659,,,,,,
CTD-2272G21.3,-9.792109993234721,,,,,,
KCNH7,-9.77981050868451,0.0,0.0002956908124718086,0.1675257731958763,0.021884686108071108,5.926953585251095e-05,4.4897070199548615e-05
RP11-812D23.1,-9.76424417949562,,,,,,
ST8SIA3,-9.75983248725704,0.0,0.00023793657125064795,0.22138964577656675,0.02191537711072781,0.0024547307196082576,0.0001736325469962135
PRSS56,-9.75112209355463,0.0,0.00012445550715619165,,0.021658987442049527,0.0,0.0
HMGCLL1,-9.70577574634501,0.0,0.00012445550715619165,,0.021658987442049527,0.0,0.0
OLIG1,-9.6864626554833,4.570369533809479e-05,0.000630328259831922,0.2226027397260274,0.022999566700176496,0.0047697267415820425,0.0003129050912886908
SPAG6,-9.67339387824843,0.0017890012157050974,0.0011958174670352883,0.19189135996851014,0.022788190395443577,0.00016210247623700335,0.0004301872338507767
ALOX5,-9.664951704643169,0.0014601895542365778,0.0007576449057435387,0.2112676056338028,0.022365836645787486,0.0018521734395891528,0.0005909920465042622
DEFB4B,-9.63815653006752,0.0,0.00035693721633856044,0.1692120791391878,0.021880114794643583,0.00012417466113684027,0.0003985760313633392
FOXI1,-9.619302202881679,0.0002799927633901739,0.0006311351703458545,0.20891364902506962,0.02258313153408063,0.0009618201955517984,0.00014110507777000993
AC000095.9,-9.61756074033768,,,,,,
SFTPA1,-9.615777691215449,0.00021750709720754524,0.0005514772578446656,0.1724137931034483,0.02211023012727261,2.8176424065340175e-05,0.000308323757594859
ANO5,-9.60763200196931,0.0,0.00012445550715619165,,0.021658987442049527,0.0,0.0
PLA2G1B,-9.5923689808519,0.0,0.0008297033810412773,1.0,0.021877765092979323,7.844541783579056e-156,0.0005
C1QC,-9.58456976766981,0.0010691567430895382,0.0007358527534760975,0.18681739796895958,0.022343155836541197,0.0007723202634884472,0.0005552576436923762
BMP5,-9.58032194331814,9.32034061677917e-05,0.0006680363851893942,0.2305509576732088,0.02293049300745915,0.003214350998068439,0.00045492643579746704
UBXN10,-9.57242360684361,0.0,0.00022651365091588393,0.1902439024390244,0.02190316799942993,0.002164321998326986,0.0001521002786352055
RP11-217O12.1,-9.55676270400587,,,,,,
TMEM179,-9.55603402566922,0.0,0.00012445550715619165,,0.021658987442049527,0.0,0.0
HS6ST2,-9.535142518088868,0.0,0.00012445550715619165,,0.021658987442049527,0.0,0.0
GOLGA7B,-9.52660924290861,0.0,0.00012445550715619165,,0.021658987442049527,0.0,0.0
BEX2,-9.519023458255472,8.389608497463593e-05,0.00040964918139952647,0.21062864549578744,0.022119280143714202,0.0011886476409475562,0.0002455594859893679
HOOK1,-9.51481563816106,0.0,0.0008297033810412773,1.0,0.021877765092979323,7.844541783579056e-156,0.0005
TSHB,-9.51052393217615,0.0,0.00034650108770621776,0.17336415362731153,0.021880523852320005,0.0004382118991144574,0.0001736325469962134
CYP4F24P,-9.490179025369109,,,,,,
CPE,-9.48949829221509,0.0005433439188777875,0.0007389644668822118,0.2138157894736842,0.022588594948204352,0.004269677825047747,0.0006945301879848539
LCN10,-9.48314868769961,0.0,0.00012445550715619165,,0.021658987442049527,0.0,0.0
REG3G,-9.46626533603795,0.0,0.00012445550715619165,,0.021658987442049527,0.0,0.0
TMEM125,-9.459825893778289,0.0,0.00012445550715619165,,0.021658987442049527,0.0,0.0
FAM19A4,-9.45979270109165,0.0,0.00012445550715619165,,0.021658987442049527,0.0,0.0
FGF19,-9.4351090234173,0.0007582408461776032,0.0006063540580205282,0.258552108194113,0.022750539460965204,0.013654687227321015,0.00016676054645546625
RLN2,-9.43379230983977,0.0,0.00012445550715619165,,0.021658987442049527,0.0,0.0
HS6ST3,-9.4146579376151,0.0,0.00012445550715619165,,0.021658987442049527,0.0,0.0
EIF4E1B,-9.409357745962401,0.0006581906402630445,0.0006311670514561054,0.19601930036188178,0.022354255342191116,0.0002223149788649132,0.00037383682941664957
