"logFC"	"logCPM"	"PValue"
"IGHD3OR15-3B"	0	-4.48279114601977	1
"IGHD4-11"	0	-4.48279114601977	1
"IGHD4-17"	0	-4.48279114601977	1
"IGHD4-23"	0	-4.48279114601977	1
"IGHD4-4"	0	-4.48279114601977	1
"IGHD4OR15-4A"	0	-4.48279114601977	1
"IGHD4OR15-4B"	0	-4.48279114601977	1
"IGHD5-12"	0	-4.48279114601977	1
"IGHD5-18"	0	-4.48279114601977	1
"IGHD5-24"	0	-4.48279114601977	1
"IGHD5-5"	0	-4.48279114601977	1
"IGHD5OR15-5A"	0	-4.48279114601977	1
"IGHD5OR15-5B"	0	-4.48279114601977	1
"IGHD6-13"	0	-4.48279114601977	1
"IGHD6-19"	0	-4.48279114601977	1
"IGHD6-25"	0	-4.48279114601977	1
"IGHD6-6"	0	-4.48279114601977	1
"IGHD7-27"	0	-4.48279114601977	1
"IGHE"	1.67136044641992	-4.36217358728178	0.293350207275237
"IGHEP1"	0	-4.48279114601977	1
"IGHEP2"	7.17651263497695	-2.05374411360346	1.54667988896556e-09
"IGHG1"	-5.64313768168151	-3.12383840950615	2.94027768534662e-06
"IGHG2"	-0.870628174557868	-4.44710366395079	1
"IGHG3"	0	-4.48279114601977	1
"IGHG4"	-5.31861605911131	-3.32015498079496	1.31282671615585e-05
"IGHGP"	-0.473452695896692	-4.37161620343991	1
"IGHJ1"	0	-4.48279114601977	1
"IGHJ1P"	0	-4.48279114601977	1
"IGHJ2"	0	-4.48279114601977	1
"IGHJ2P"	0	-4.48279114601977	1
"IGHJ3"	0	-4.48279114601977	1
"IGHJ3P"	0	-4.48279114601977	1
"IGHJ4"	0	-4.48279114601977	1
"IGHJ5"	0	-4.48279114601977	1
"IGHJ6"	0	-4.48279114601977	1
"IGHM"	5.09274641657139	-3.47006738242425	4.5357190792295e-05
"IGHMBP2"	-0.00782302075655629	4.29265725808466	0.991397520482245
"IGHV1-12"	0	-4.48279114601977	1
"IGHV1-14"	0	-4.48279114601977	1
"IGHV1-17"	-3.9957202585707	-3.9294146760838	0.00211684797227195
"IGHV1-18"	0	-4.48279114601977	1
"IGHV1-2"	0	-4.48279114601977	1
"IGHV1-24"	0	-4.48279114601977	1
"IGHV1-3"	0	-4.48279114601977	1
"IGHV1-45"	0	-4.48279114601977	1
"IGHV1-46"	0	-4.48279114601977	1
"IGHV1-58"	0	-4.48279114601977	1
"IGHV1-67"	0	-4.48279114601977	1
"IGHV1-68"	2.85884725630398	-4.14673593622611	0.0397345245221167
"IGHV1-69"	0	-4.48279114601977	1
"IGHV1-69-2"	0	-4.48279114601977	1
"IGHV1OR15-1"	0	-4.48279114601977	1
"IGHV1OR15-2"	0	-4.48279114601977	1
"IGHV1OR15-3"	0	-4.48279114601977	1
"IGHV1OR15-4"	0	-4.48279114601977	1
"IGHV1OR15-6"	0	-4.48279114601977	1
"IGHV1OR15-9"	0	-4.48279114601977	1
"IGHV1OR16-1"	0	-4.48279114601977	1
"IGHV1OR16-2"	0	-4.48279114601977	1
"IGHV1OR16-3"	0	-4.48279114601977	1
"IGHV1OR16-4"	0	-4.48279114601977	1
"IGHV1OR21-1"	0	-4.48279114601977	1
"IGHV2-26"	0	-4.48279114601977	1
"IGHV2-5"	0	-4.48279114601977	1
"IGHV2-70"	0	-4.48279114601977	1
"IGHV2OR16-5"	0	-4.48279114601977	1
"IGHV3-11"	0	-4.48279114601977	1
"IGHV3-13"	0	-4.48279114601977	1
"IGHV3-15"	-0.837583798238316	-4.45208104751885	1
"IGHV3-16"	0	-4.48279114601977	1
"IGHV3-19"	0	-4.48279114601977	1
"IGHV3-20"	0	-4.48279114601977	1
"IGHV3-21"	0	-4.48279114601977	1
"IGHV3-22"	0	-4.48279114601977	1
"IGHV3-23"	0	-4.48279114601977	1
"IGHV3-25"	0	-4.48279114601977	1
"IGHV3-29"	0	-4.48279114601977	1
"IGHV3-30"	0	-4.48279114601977	1
"IGHV3-30-2"	0	-4.48279114601977	1
"IGHV3-32"	0	-4.48279114601977	1
"IGHV3-33"	0	-4.48279114601977	1
"IGHV3-33-2"	0	-4.48279114601977	1
"IGHV3-35"	0	-4.48279114601977	1
"IGHV3-36"	0	-4.48279114601977	1
"IGHV3-37"	0	-4.48279114601977	1
"IGHV3-38"	0	-4.48279114601977	1
"IGHV3-41"	0	-4.48279114601977	1
"IGHV3-42"	0	-4.48279114601977	1
"IGHV3-43"	0	-4.48279114601977	1
"IGHV3-47"	0	-4.48279114601977	1
"IGHV3-48"	0	-4.48279114601977	1
"IGHV3-49"	0	-4.48279114601977	1
"IGHV3-50"	0	-4.48279114601977	1
"IGHV3-52"	0	-4.48279114601977	1
"IGHV3-53"	0	-4.48279114601977	1
"IGHV3-54"	0	-4.48279114601977	1
"IGHV3-57"	0	-4.48279114601977	1
"IGHV3-6"	0	-4.48279114601977	1
"IGHV3-60"	0	-4.48279114601977	1
"IGHV3-62"	0	-4.48279114601977	1
"IGHV3-63"	0	-4.48279114601977	1
"IGHV3-64"	0	-4.48279114601977	1
"IGHV3-65"	0	-4.48279114601977	1
"IGHV3-66"	0	-4.48279114601977	1
"IGHV3-7"	0	-4.48279114601977	1
"IGHV3-71"	0	-4.48279114601977	1
"IGHV3-72"	0	-4.48279114601977	1
"IGHV3-73"	0	-4.48279114601977	1
"IGHV3-74"	0	-4.48279114601977	1
"IGHV3-75"	0	-4.48279114601977	1
"IGHV3-76"	0	-4.48279114601977	1
"IGHV3-79"	0	-4.48279114601977	1
"IGHV3OR15-7"	0	-4.48279114601977	1
"IGHV3OR16-10"	0	-4.48279114601977	1
"IGHV3OR16-11"	0	-4.48279114601977	1
"IGHV3OR16-12"	0	-4.48279114601977	1
"IGHV3OR16-13"	0	-4.48279114601977	1
"IGHV3OR16-15"	0	-4.48279114601977	1
"IGHV3OR16-16"	0	-4.48279114601977	1
"IGHV3OR16-6"	0	-4.48279114601977	1
"IGHV3OR16-7"	0	-4.48279114601977	1
"IGHV3OR16-8"	0	-4.48279114601977	1
"IGHV3OR16-9"	0	-4.48279114601977	1
"IGHV4-28"	0	-4.48279114601977	1
"IGHV4-31"	0	-4.48279114601977	1
"IGHV4-34"	0	-4.48279114601977	1
"IGHV4-39"	0	-4.48279114601977	1
"IGHV4-4"	0	-4.48279114601977	1
"IGHV4-55"	0	-4.48279114601977	1
"IGHV4-59"	-2.89457527195602	-4.22154264612578	0.0626210561565035
"IGHV4-61"	0	-4.48279114601977	1
"IGHV4OR15-8"	0	-4.48279114601977	1
"IGHV5-51"	0	-4.48279114601977	1
"IGHV5-78"	-4.53814731402208	-3.71064578609015	0.000314159209899699
"IGHV6-1"	-0.837583798238316	-4.45208104751885	1
"IGHV7-27"	0	-4.48279114601977	1
"IGHV7-34-1"	0	-4.48279114601977	1
"IGHV7-40"	0	-4.48279114601977	1
"IGHV7-56"	0	-4.48279114601977	1
"IGHV7-81"	0	-4.48279114601977	1
"IGHVII-1-1"	0	-4.48279114601977	1
"IGHVII-15-1"	0	-4.48279114601977	1
"IGHVII-20-3"	1.07277531034462	-0.771546928606918	0.15126465132238
"IGHVII-22-1"	1.80929546515195	-4.31076250476641	0.169473214051691
"IGHVII-23-1"	-0.358871065276763	-2.48541873628869	0.692631875291399
"IGHVII-26-2"	0	-4.48279114601977	1
"IGHVII-28-2"	1.1582367591798	-0.771099547778935	0.115881529995026
"IGHVII-30-1"	-5.51507586426088	-3.24164607311221	8.13606547030482e-06
"IGHVII-30-43"	-1.46768944129046	5.17246231622405	0.0478118071180376
"IGHVII-31-1"	0	-4.48279114601977	1
"IGHVII-33-1"	0	-4.48279114601977	1
"IGHVII-40-1"	0	-4.48279114601977	1
"IGHVII-43-1D"	0	-4.48279114601977	1
"IGHVII-44-2"	0	-4.48279114601977	1
"IGHVII-44-2D"	2.09567614886756	-1.2517386012939	0.00590666242931818
"IGHVII-44-3"	-0.40541250908392	-1.52244598948988	0.641822200050293
"IGHVII-46-1"	0	-4.48279114601977	1
"IGHVII-49-1"	0	-4.48279114601977	1
"IGHVII-51-2"	0	-4.48279114601977	1
"IGHVII-53-1"	0	-4.48279114601977	1
"IGHVII-60-1"	0	-4.48279114601977	1
"IGHVII-62-1"	0	-4.48279114601977	1
"IGHVII-65-1"	0	-4.48279114601977	1
"IGHVII-67-1"	0	-4.48279114601977	1
"IGHVII-74-1"	0	-4.48279114601977	1
"IGHVII-78-1"	0	-4.48279114601977	1
"IGHVIII-11-1"	0	-4.48279114601977	1
"IGHVIII-13-1"	0	-4.48279114601977	1
"IGHVIII-2-1"	0	-4.48279114601977	1
"IGHVIII-20-2"	0	-4.48279114601977	1
"IGHVIII-22-2"	0	-4.48279114601977	1
"IGHVIII-25-1"	0	-4.48279114601977	1
"IGHVIII-26-1"	0	-4.48279114601977	1
"IGHVIII-38-1"	0	-4.48279114601977	1
"IGHVIII-44"	0	-4.48279114601977	1
"IGHVIII-47-1"	0	-4.48279114601977	1
"IGHVIII-5-1"	0	-4.48279114601977	1
"IGHVIII-5-2"	0	-4.48279114601977	1
"IGHVIII-51-1"	0	-4.48279114601977	1
"IGHVIII-67-2"	0	-4.48279114601977	1
"IGHVIII-67-3"	0	-4.48279114601977	1
"IGHVIII-67-4"	0	-4.48279114601977	1
"IGHVIII-76-1"	0	-4.48279114601977	1
"IGHVIII-82"	0	-4.48279114601977	1
"IGHVIV-44-1"	0	-4.48279114601977	1
"IGIP"	0.00131382464740447	3.57100087911172	0.998790715267587
"IGJP1"	0	-4.48279114601977	1
"IGKC"	0	-4.48279114601977	1
"IGKJ1"	0	-4.48279114601977	1
"IGKJ2"	0	-4.48279114601977	1
"IGKJ3"	0	-4.48279114601977	1
"IGKJ4"	0	-4.48279114601977	1
"IGKJ5"	0	-4.48279114601977	1
"IGKV1-12"	-8.65867577500051	-0.765423284270808	4.81126985178202e-12
"IGKV1-13"	0	-4.48279114601977	1
"IGKV1-16"	-9.19136372616624	-0.207195536707304	2.28586326438797e-13
"IGKV1-17"	-7.067951090473	-2.09422946770715	2.22936818200388e-08
"IGKV1-22"	0	-4.48279114601977	1
"IGKV1-27"	0	-4.48279114601977	1
"IGKV1-32"	0	-4.48279114601977	1
"IGKV1-33"	-2.85427127043022	-4.23211110032254	0.0626210561565035
"IGKV1-35"	0	-4.48279114601977	1
"IGKV1-37"	0	-4.48279114601977	1
"IGKV1-39"	0	-4.48279114601977	1
"IGKV1-5"	-4.75121101612126	-3.60676421132338	0.000125515618668788
"IGKV1-6"	0	-4.48279114601977	1
"IGKV1-8"	0	-4.48279114601977	1
"IGKV1-9"	0	-4.48279114601977	1
"IGKV1D-12"	1.26917455697569	-3.86463540489155	0.208964766409994
"IGKV1D-13"	0	-4.48279114601977	1
"IGKV1D-16"	0	-4.48279114601977	1
"IGKV1D-17"	-5.64480482763426	-3.13900569370946	2.94027768534662e-06
"IGKV1D-22"	0	-4.48279114601977	1
"IGKV1D-27"	2.18857391762531	-4.29803420253299	0.169473214051691
"IGKV1D-32"	0	-4.48279114601977	1
"IGKV1D-33"	0	-4.48279114601977	1
"IGKV1D-35"	0	-4.48279114601977	1
"IGKV1D-37"	0	-4.48279114601977	1
"IGKV1D-39"	0	-4.48279114601977	1
"IGKV1D-42"	0	-4.48279114601977	1
"IGKV1D-43"	-0.175726511013271	-4.43309113497961	1
"IGKV1D-8"	0	-4.48279114601977	1
"IGKV1OR-2"	-5.45707462132502	-3.24086944016301	6.97879296863984e-06
"IGKV1OR-3"	1.67557096493594	-4.39222702742626	0.528900138183487
"IGKV1OR1-1"	1.67136044641992	-4.36217358728178	0.293350207275237
"IGKV1OR10-1"	2.54314233680159	-3.85271217922895	0.029123027624485
"IGKV1OR2-1"	0.688069376820284	-4.46720666794392	1
"IGKV1OR2-108"	3.90768896631424	-3.9618777027976	0.00401166347703142
"IGKV1OR2-11"	0	-4.48279114601977	1
"IGKV1OR2-118"	1.80929546515195	-4.31076250476641	0.169473214051691
"IGKV1OR2-2"	0	-4.48279114601977	1
"IGKV1OR2-3"	0	-4.48279114601977	1
"IGKV1OR2-6"	0.688069376820284	-4.46720666794392	1
"IGKV1OR2-9"	0	-4.48279114601977	1
"IGKV1OR22-1"	-3.14654019518974	-3.83088267316545	0.0226499288813965
"IGKV1OR22-5"	0	-4.48279114601977	1
"IGKV1OR9-1"	1.64993480954983	-4.42182425681318	0.528900138183487
"IGKV1OR9-2"	-0.769122959317924	-4.17571789626954	1
"IGKV2-10"	0	-4.48279114601977	1
"IGKV2-14"	0	-4.48279114601977	1
"IGKV2-18"	0	-4.48279114601977	1
"IGKV2-19"	0	-4.48279114601977	1
"IGKV2-23"	0	-4.48279114601977	1
"IGKV2-24"	0	-4.48279114601977	1
"IGKV2-26"	0	-4.48279114601977	1
"IGKV2-28"	0	-4.48279114601977	1
"IGKV2-29"	0	-4.48279114601977	1
"IGKV2-30"	0	-4.48279114601977	1
"IGKV2-36"	0	-4.48279114601977	1
"IGKV2-38"	0	-4.48279114601977	1
"IGKV2-4"	0	-4.48279114601977	1
"IGKV2-40"	0	-4.48279114601977	1
"IGKV2D-10"	0	-4.48279114601977	1
"IGKV2D-14"	0	-4.48279114601977	1
"IGKV2D-18"	0	-4.48279114601977	1
"IGKV2D-19"	0	-4.48279114601977	1
"IGKV2D-23"	0	-4.48279114601977	1
"IGKV2D-24"	0	-4.48279114601977	1
"IGKV2D-26"	0	-4.48279114601977	1
"IGKV2D-28"	0	-4.48279114601977	1
"IGKV2D-29"	0	-4.48279114601977	1
"IGKV2D-30"	0	-4.48279114601977	1
"IGKV2D-36"	0	-4.48279114601977	1
"IGKV2D-38"	0	-4.48279114601977	1
"IGKV2D-40"	0	-4.48279114601977	1
"IGKV2OR2-1"	0	-4.48279114601977	1
"IGKV2OR2-10"	0	-4.48279114601977	1
"IGKV2OR2-2"	0	-4.48279114601977	1
"IGKV2OR2-7"	0	-4.48279114601977	1
"IGKV2OR2-7D"	0	-4.48279114601977	1
"IGKV2OR2-8"	0	-4.48279114601977	1
"IGKV2OR22-3"	-4.36785586939442	-3.78718083239078	0.000674008456358065
"IGKV2OR22-4"	0	-4.48279114601977	1
"IGKV3-11"	0	-4.48279114601977	1
"IGKV3-15"	0	-4.48279114601977	1
"IGKV3-20"	-3.79739484235744	-3.98444992804205	0.00401166347703142
"IGKV3-25"	0	-4.48279114601977	1
"IGKV3-31"	0	-4.48279114601977	1
"IGKV3-34"	0	-4.48279114601977	1
"IGKV3-7"	2.29402596185199	-4.31845787681426	0.169473214051691
"IGKV3D-11"	0	-4.48279114601977	1
"IGKV3D-15"	0	-4.48279114601977	1
"IGKV3D-20"	0	-4.48279114601977	1
"IGKV3D-25"	0	-4.48279114601977	1
"IGKV3D-31"	0	-4.48279114601977	1
"IGKV3D-34"	0	-4.48279114601977	1
"IGKV3D-7"	0	-4.48279114601977	1
"IGKV3OR2-268"	-0.905136672741537	-4.44075027022457	1
"IGKV3OR2-5"	0	-4.48279114601977	1
"IGKV3OR22-2"	0	-4.48279114601977	1
"IGKV4-1"	0	-4.48279114601977	1
"IGKV5-2"	0	-4.48279114601977	1
"IGKV6-21"	0	-4.48279114601977	1
"IGKV6D-21"	0	-4.48279114601977	1
"IGKV6D-41"	0	-4.48279114601977	1
"IGKV7-3"	0	-4.48279114601977	1
"IGLC1"	0	-4.48279114601977	1
"IGLC2"	0	-4.48279114601977	1
"IGLC3"	0	-4.48279114601977	1
"IGLC4"	0	-4.48279114601977	1
"IGLC5"	0	-4.48279114601977	1
"IGLC6"	0	-4.48279114601977	1
"IGLC7"	0.9543027938938	-4.43514178130276	1
"IGLCOR22-1"	0	-4.48279114601977	1
"IGLCOR22-2"	0	-4.48279114601977	1
"IGLJ1"	0	-4.48279114601977	1
"IGLJ2"	0	-4.48279114601977	1
"IGLJ3"	0	-4.48279114601977	1
"IGLJ4"	0	-4.48279114601977	1
"IGLJ5"	0	-4.48279114601977	1
"IGLJ6"	0	-4.48279114601977	1
"IGLJ7"	0	-4.48279114601977	1
"IGLJCOR18"	0	-4.48279114601977	1
"IGLL1"	-5.40215947334675	-3.27000784857098	9.51326509827247e-06
"IGLL3P"	-5.85343631368891	-0.644683223087102	1.94999324707054e-09
"IGLL4P"	0	-4.48279114601977	1
"IGLL5"	0	-4.48279114601977	1
"IGLON5"	-0.369667420669403	-1.46462027523986	0.704305021425482
"IGLV1-36"	0	-4.48279114601977	1
"IGLV1-40"	0	-4.48279114601977	1
"IGLV1-41"	-2.19462522718766	-3.95666378701789	0.064631614882502
"IGLV1-44"	0	-4.48279114601977	1
"IGLV1-47"	0	-4.48279114601977	1
"IGLV1-50"	2.41888762949946	-4.25569046144923	0.101432689670502
"IGLV1-51"	0.401335353956328	-2.34604097674946	0.598844697603926
"IGLV1-62"	1.48511058296099	-4.42988046934744	1
"IGLV10-54"	0	-4.48279114601977	1
"IGLV10-67"	0	-4.48279114601977	1
"IGLV11-55"	0	-4.48279114601977	1
"IGLV2-11"	0	-4.48279114601977	1
"IGLV2-14"	0	-4.48279114601977	1
"IGLV2-18"	0	-4.48279114601977	1
"IGLV2-23"	0	-4.48279114601977	1
"IGLV2-28"	0	-4.48279114601977	1
"IGLV2-33"	0	-4.48279114601977	1
"IGLV2-34"	0	-4.48279114601977	1
"IGLV2-5"	0	-4.48279114601977	1
"IGLV2-8"	0	-4.48279114601977	1
"IGLV3-1"	0	-4.48279114601977	1
"IGLV3-10"	0	-4.48279114601977	1
"IGLV3-12"	0	-4.48279114601977	1
"IGLV3-13"	0	-4.48279114601977	1
"IGLV3-15"	0	-4.48279114601977	1
"IGLV3-16"	0	-4.48279114601977	1
"IGLV3-17"	0	-4.48279114601977	1
"IGLV3-19"	0	-4.48279114601977	1
"IGLV3-2"	0	-4.48279114601977	1
"IGLV3-21"	-4.50095374658389	-2.88539650598281	0.000168064886012219
"IGLV3-22"	0	-4.48279114601977	1
"IGLV3-24"	0	-4.48279114601977	1
"IGLV3-25"	0	-4.48279114601977	1
"IGLV3-26"	0	-4.48279114601977	1
"IGLV3-27"	1.70229419723948	-4.35241279849847	0.293350207275237
"IGLV3-29"	0.723914549050056	-4.46485676112456	1
"IGLV3-30"	0	-4.48279114601977	1
"IGLV3-31"	0	-4.48279114601977	1
"IGLV3-32"	0	-4.48279114601977	1
"IGLV3-4"	0	-4.48279114601977	1
"IGLV3-6"	0	-4.48279114601977	1
"IGLV3-7"	0	-4.48279114601977	1
"IGLV3-9"	0	-4.48279114601977	1
"IGLV4-3"	0	-4.48279114601977	1
"IGLV4-60"	0	-4.48279114601977	1
"IGLV4-69"	0	-4.48279114601977	1
"IGLV5-37"	0	-4.48279114601977	1
"IGLV5-45"	0	-4.48279114601977	1
"IGLV5-48"	0	-4.48279114601977	1
"IGLV5-52"	4.03028581983105	-1.20793585240678	2.43776323720451e-06
"IGLV6-57"	0	-4.48279114601977	1
"IGLV7-35"	0	-4.48279114601977	1
"IGLV7-43"	0	-4.48279114601977	1
"IGLV7-46"	-6.17687758784704	-2.84099709521682	3.42638357457724e-07
"IGLV8-61"	0	-4.48279114601977	1
"IGLV8OR8-1"	-4.7899194713257	-3.59816035841038	0.000125515618668788
"IGLV9-49"	0	-4.48279114601977	1
"IGLVI-20"	0	-4.48279114601977	1
"IGLVI-38"	0	-4.48279114601977	1
"IGLVI-42"	0	-4.48279114601977	1
"IGLVI-56"	0	-4.48279114601977	1
"IGLVI-63"	1.46127261762908	-4.43215976177345	1
"IGLVI-68"	0	-4.48279114601977	1
"IGLVI-70"	0	-4.48279114601977	1
"IGLVIV-53"	0	-4.48279114601977	1
"IGLVIV-59"	0	-4.48279114601977	1
"IGLVIV-64"	0	-4.48279114601977	1
"IGLVIV-65"	0	-4.48279114601977	1
"IGLVIV-66-1"	0	-4.48279114601977	1
"IGLVIVOR22-1"	-6.11814203959131	-2.80897980025937	3.42638357457724e-07
"IGLVIVOR22-2"	0.9543027938938	-4.43514178130276	1
"IGLVV-58"	0	-4.48279114601977	1
"IGLVV-66"	0	-4.48279114601977	1
"IGLVVI-22-1"	0	-4.48279114601977	1
"IGLVVI-25-1"	0	-4.48279114601977	1
"IGLVVII-41-1"	0	-4.48279114601977	1
"IGSF1"	-4.3780649038131	4.33796765612302	1.61251732420406e-07
"IGSF10"	-3.35490477134902	1.15523781286318	3.66437450365898e-05
"IGSF11"	-2.57303172178275	1.73958867098596	0.000904593058329566
"IGSF21"	-5.43365172851055	1.28865871971234	2.55853174236426e-09
"IGSF22"	-6.95257524248793	3.08285736761729	2.42153446727696e-13
"IGSF23"	4.81921779680997	-2.80849382727491	1.91018825779049e-06
"IGSF3"	-3.85424648664682	0.488954357352748	4.59975048741123e-06
"IGSF5"	-2.2320990401942	-0.0664120464444913	0.00392970046916512
"IGSF6"	2.69978834152234	2.54630768222321	0.000491277359148619
"IGSF8"	-1.6557433106265	5.13067114793995	0.0261200758469673
"IGSF9"	-1.60283753572905	-1.0855526810617	0.0440332189557217
"IGSF9B"	-3.04995544325438	-0.294893811869505	0.000304228455925805
"IHH"	4.69532322417122	-3.66452916658098	0.000196018016152932
"IK"	-0.640418943170223	6.65734173383605	0.379438434944326
"IKBIP"	2.12689277644448	5.70223290188676	0.00488961957830065
"IKBKAP"	0.984937431808925	5.21692102931327	0.179181035075137
"IKBKB"	0.874604033802941	4.98355048710561	0.231737292786784
"IKBKE"	1.92543347916843	3.28892264183015	0.0103106957030308
"IKBKG"	0.971862672644426	4.72517580138177	0.184823348279385
"IKBKGP1"	10.325256493904	0.881528667161337	4.53627467909859e-17
"IKZF1"	-1.81850250149652	-3.47478190235822	0.175708941788274
"IKZF2"	0.685678573015967	3.49246310145271	0.347176997441324
"IKZF3"	1.75932790525074	3.52323926463928	0.0185718150699412
"IKZF4"	-0.0375664730221624	3.22527945267839	0.95997011170825
"IKZF5"	-0.922235426420128	4.41759558714797	0.208045821256982
"IL10"	1.41881865609499	0.256392857674808	0.0552626188107494
"IL10RA"	-5.1427994898598	-1.22685453008632	2.45418425207352e-07
"IL10RB"	-0.640609356663378	5.20571641757587	0.379370934098053
"IL11"	-0.706175524282727	5.13012685179353	0.333064059821561
"IL11RA"	1.53293645208706	2.96452468015604	0.039163266960971
"IL12A"	1.75857227397449	0.882807581580027	0.0186322739147207
"IL12B"	2.12233144802312	-0.509472765684747	0.00518872452628117
"IL12RB1"	0.627461184189687	2.03849718897542	0.389955015239449
"IL12RB2"	0.705040766514286	-0.668133607327013	0.348059600918197
"IL13"	0.908791254058238	-3.92055423819103	0.327568417714484
"IL13RA1"	-0.0143363379279648	6.19214406032432	0.984269882466889
"IL13RA2"	-0.5606100660859	3.05222484809893	0.440131368079364
"IL15"	1.18333194634783	2.54197283512611	0.108519347510663
"IL15RA"	-0.960801313130333	2.56394471107744	0.188739723569989
"IL16"	4.12175712910463	0.947295408665339	6.25855928792449e-07
"IL17A"	0	-4.48279114601977	1
"IL17B"	-0.949729462407836	-2.09970410172562	0.196515490643252
"IL17C"	4.84839973902543	-3.59342939373678	0.000125515618668788
"IL17D"	0.0473978918054234	1.76939537574728	0.949200093187716
"IL17F"	0	-4.48279114601977	1
"IL17RA"	0.814301176638696	5.21062639786107	0.264933824672067
"IL17RB"	-6.12531876783529	6.6953445617308	1.22950181942494e-11
"IL17RC"	-0.651714493239007	4.79642341833357	0.371277737150099
"IL17RD"	2.88567939111373	1.70367021272627	0.000214463032874202
"IL17RE"	1.10017006269939	1.64035923845231	0.136335623433731
"IL17REL"	2.29099447577276	-4.31822307665774	0.169473214051691
"IL18"	0.916587210639521	0.318885538509328	0.215522859736116
"IL18BP"	-2.06473695204972	3.89678274622434	0.00623601367261467
"IL18R1"	1.83556907002386	-1.46162469527135	0.0162068589205775
"IL18RAP"	2.04198918934467	-4.38824160267927	0.528900138183487
"IL19"	1.55739862123329	-3.14272680116048	0.0646934923238422
"IL1A"	2.29041992551589	-0.528785603692816	0.00280841580948958
"IL1B"	2.72588545661023	4.8663167988009	0.000437032125535836
"IL1F10"	0	-4.48279114601977	1
"IL1R1"	1.67194036570193	4.94130629972246	0.0250307434471817
"IL1R2"	4.03809125271375	-3.92677450926796	0.00211684797227195
"IL1RAP"	0.289989109858995	3.70387100652885	0.691121189515279
"IL1RAPL1"	5.64253484770207	-0.396633766680778	9.56194196158294e-09
"IL1RAPL2"	1.24290721973095	-4.24579126987891	0.441635311576453
"IL1RL1"	1.00851307928902	-0.357214949966143	0.18575067310323
"IL1RL2"	-2.18874844105542	-1.94700904926735	0.00362401561847932
"IL1RN"	-6.57411012021359	1.86342522488969	5.48627783462973e-12
"IL2"	2.29163463242764	-4.31043381888682	0.169473214051691
"IL20"	-3.2193882509181	-2.63474651321375	0.00292160017518442
"IL20RA"	-10.0976501205854	4.90893704878954	1.89192113042161e-20
"IL20RB"	2.26437347921419	1.5434681373778	0.0029102022488984
"IL21"	1.31710751774178	-4.4248572304326	1
"IL21R"	1.30601263650513	1.77900467031314	0.0779044110456318
"IL22"	0.93379958135652	-4.43953063794642	1
"IL22RA1"	-0.988977522069209	-2.19184129706825	0.230479446623977
"IL22RA2"	-1.34731976663152	-4.42212807834548	1
"IL23A"	-1.41289775942236	0.571959702549719	0.0616131513364236
"IL23R"	0.752070787860984	-0.898630346335537	0.301378691029436
"IL24"	-4.14042179363364	2.94592495962811	5.07789889900189e-07
"IL25"	1.13846200947865	-4.44953752078203	1
"IL26"	-3.9449225639649	-3.94647448934331	0.00289576219638392
"IL27"	1.76266278969163	-4.24953214829217	0.295490857240492
"IL27RA"	0.88183239095939	2.47326564658359	0.227493071144093
"IL2RA"	0.820461777688619	-0.561476335332542	0.269390467950067
"IL2RB"	-1.22468579755753	-1.05420298743725	0.126415871507114
"IL2RG"	0.232677756988866	0.0458044263263392	0.769680373737099
"IL3"	-1.47847692484027	-3.99110747119034	0.516133834892447
"IL31"	0	-4.48279114601977	1
"IL31RA"	3.60445289782737	-0.100072072426344	6.00435868547532e-05
"IL32"	-4.03498278272656	5.20356011679046	8.30514045985416e-07
"IL33"	-4.32798738194279	2.22087861205038	2.51367266252345e-07
"IL34"	-4.22595610535554	0.825498290836636	5.28109450208989e-07
"IL36A"	-0.905136672741537	-4.44075027022457	1
"IL36B"	3.43743830297059	-4.09996611054018	0.0171704881833132
"IL36G"	-0.913126478386083	-3.27266587752241	0.407089365511616
"IL36RN"	2.97758238784654	-4.20448193652175	0.0626210561565035
"IL37"	6.15256930403614	-2.81225515622773	3.08705989726953e-07
"IL3RA"	-0.165021305012011	0.617558646248688	0.818552040049268
"IL4"	-2.92885483993631	-2.38951249764174	0.000753568279910193
"IL4I1"	-0.6701330513261	-0.87382708485791	0.379257591431125
"IL4R"	2.85482167835309	4.98535505769294	0.000240902208815235
"IL5"	2.99802390811683	-4.17354602658973	0.0397345245221167
"IL5RA"	-0.139685566746292	0.226621326108415	0.865935429507875
"IL6"	-0.484926857836968	3.15039065148991	0.505350707938816
"IL6R"	-2.61390589384588	4.88299839044507	0.000685217452383251
"IL6RP1"	0	-4.48279114601977	1
"IL6ST"	1.62710760133957	7.86820737052822	0.0287230976775431
"IL6STP1"	6.08901903616215	-2.88186101042572	4.23834166354987e-07
"IL7"	-0.87576960772922	1.92650821743437	0.23493688451624
"IL7R"	5.68535881609475	5.01915997979092	1.4331805517642e-10
"IL9"	0	-4.48279114601977	1
"IL9R"	3.55629999157861	-3.53455980202297	0.000506004505196356
"IL9RP2"	0	-4.48279114601977	1
"IL9RP3"	6.006677108403	-2.92007366910293	5.89417013676346e-07
"IL9RP4"	1.7858297317226	-4.24207692150247	0.295490857240492
"ILDR1"	-2.37911276991434	1.42706406799251	0.00212043293674908
"ILDR2"	-1.91246492193253	1.71109301108652	0.0122311569124599
"ILF2"	-0.0858260718274853	6.88368536033192	0.905766862782042
